objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
2718,19HH62,Columbus Ave,1234 Columbus Ave BLDG 4,IS,,1908740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=858; METERED_FL=U; PLACEMENT=MIGRATED,19HH62,,,MH,MH129,1979,,,,1,,1177632000000,blundonr,1244505600000,{F7511BE9-1696-5311-8308-3DA4621A1D33},-71.096683626999948,42.328580129000045,STREET_FEA 1076,STREET_FEA 1076,92,derived_50_100_ft,boston-sam,355829,1234 Columbus Ave BLDG 4,Columbus Ave,42.32847106,-71.09637399,Cedar Street & Columbus Avenue,178,nearest_address
2723,18IH108,Kensington Park,12 Kensington Park,IS,,1809740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1407; METERED_FL=U; PLACEMENT=MIGRATED,18IH108,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{75BA1EFF-4D3D-533B-9002-9384C0583904},-71.082493993999947,42.322649309000042,236 OPP (STREET_FEA 4385),STREET_FEA 4385,24,derived_0_50_ft,boston-sam,374705,12 Kensington Park,Kensington Park,42.32259320,-71.08254263,Dunreath Street & Warren Street,68,nearest_address
2742,20IH104,Greenwich St,13 Greenwich St,IS,,2009740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1926; METERED_FL=U; PLACEMENT=MIGRATED,20IH104,,,KE,KEK81-A,1997,,,,1,,1177632000000,connorsm,1225152000000,{8A4C5CC2-0427-589A-BF7F-23E87DDE3512},-71.083595565999985,42.335511244000031,13 (STREET_FEA 1929),STREET_FEA 1929,28,derived_0_50_ft,boston-sam,66878,13 Greenwich St,Greenwich St,42.33546867,-71.08368060,Greenwich Court & Greenwich Street,91,nearest_address
2748,18IH34,Cedar St,3 Cedar St,IS,,1809740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,18IH34,,,MU,MUCENT,2000,,,,1,,1177632000000,palaciolv,1231804800000,{21FF1A3D-C2EF-5531-A7FD-9B3D0F3AA2E1},-71.088888843999939,42.324306832000048,3 (STREET_FEA 858),STREET_FEA 858,34,derived_0_50_ft,boston-sam,26796,3 Cedar St,Cedar St,42.32439907,-71.08890517,Cedar Street & Crispus Attucks Place,42,nearest_address
2767,19JH84,Thorndike St,47 Thorndike St,IS,,1910740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4167; METERED_FL=U; PLACEMENT=MIGRATED,19JH84,,,DA,ADB-84-B,1991,,,,1,,1177632000000,blundonr,1255478400000,{B0184039-0B50-5F06-880A-008C4E43281E},-71.078510049999977,42.332703835000075,980 OPP (STREET_FEA 2032),STREET_FEA 2032,126,derived_100_150_ft,boston-sam,135783,47 Thorndike St,Thorndike St,42.33303267,-71.07865860,Harrison Avenue & Thorndike Street,94,nearest_address
2776,16IH56,Elm Hill Ave,36 Elm Hill Ave,IS,,1609740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2220; METERED_FL=U; PLACEMENT=MIGRATED,16IH56,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1240531200000,{B55ECEE9-CFC0-5D9F-8D1B-FB0CF71D6F4B},-71.085519080999973,42.312033021000047,36 (STREET_FEA 1502),STREET_FEA 1502,66,derived_50_100_ft,boston-sam,53222,36 Elm Hill Ave,Elm Hill Ave,42.31192866,-71.08532060,Elm Hill Avenue & Howland Street,149,nearest_address
2791,19IH34,Washington St,2538-2500 Washington St,IS,,1909740228,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=422; METERED_FL=U; PLACEMENT=MIGRATED,19IH34,,,KE,KEK81,2000,,,,1,,1177632000000,mulline,1231459200000,{37582A7D-2E46-508B-A82A-3F77C3E8964E},-71.087139612999977,42.327643949000048,2512 OPP (STREET_FEA 4398),STREET_FEA 4398,99,derived_50_100_ft,boston-sam,144509,2538-2500 Washington St,Washington St,42.32772867,-71.08679060,Bartlett Street & Washington Street,63,nearest_address
2796,16IH82,Wenonah St,33 Wenonah St,IS,1286236800000,1609740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1502; METERED_FL=U; PLACEMENT=MIGRATED,16IH82,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1334880000000,{2F6EB143-6C2E-5841-8D58-69AA8FE8A883},-71.084962524999980,42.313088803000028,33 (STREET_FEA 4448),STREET_FEA 4448,41,derived_0_50_ft,boston-sam,147765,33 Wenonah St,Wenonah St,42.31318866,-71.08489060,Elm Hill Avenue & Wenonah Street,253,nearest_address
2812,18JH206,Massachusetts Ave,1024 Massachusetts Ave,IS,,1810740040,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2744; METERED_FL=U; PLACEMENT=MIGRATED,18JH206,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{59FB8904-13FF-5AC4-A09C-0DE6597086EF},-71.067118517999972,42.326821907000067,STREET_FEA 3893,STREET_FEA 3893,125,derived_100_150_ft,boston-sam,91940,1024 Massachusetts Ave,Massachusetts Ave,42.32707867,-71.06681059,Shetland Street & Shirley Street,255,nearest_address
2819,21IH104,Northampton St,396 Northampton St,IS,,2109740239,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,21IH104,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{5BE29986-025E-528E-BBAD-128E96108670},-71.083482643999957,42.340571300000079,STREET_FEA 3094,STREET_FEA 3094,109,derived_100_150_ft,boston-sam,158036,396 Northampton St,Northampton St,42.34058614,-71.08388554,Columbus Avenue & Northampton Street,343,nearest_address
2836,18JH212,Dudley St,477-477A Dudley St,IS,,1810740239,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3894; METERED_FL=U; PLACEMENT=MIGRATED,18JH212,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1231372800000,{259BA3C5-EE7C-5EC3-B59C-C67095EBDD7F},-71.073353725999937,42.323050802000068,490 OPP (STREET_FEA 1390),STREET_FEA 1390,89,derived_50_100_ft,boston-sam,49759,477-477A Dudley St,Dudley St,42.32319867,-71.07361859,Dudley Street & Shirley Street,31,nearest_address
2857,17JH206,W Cottage St,46 W Cottage St,IS,,1710740225,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2347; METERED_FL=U; PLACEMENT=MIGRATED,17JH206,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1231718400000,{6CD7EC72-549D-591B-8741-8713F2232EB2},-71.074790197999960,42.320604454000033,47 OPP (STREET_FEA 78),STREET_FEA 78,38,derived_0_50_ft,boston-sam,43696,46 W Cottage St,W Cottage St,42.32051867,-71.07487059,Judson Street & West Cottage Street,64,nearest_address
2892,17IH207,Harold Park,19 Harold Park,IS,1081900800000,1709740244,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2023; METERED_FL=U; PLACEMENT=MIGRATED,17IH207,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{84295B60-2C54-5E10-8AC6-80CB54069544},-71.087711448999983,42.319313268000030,19 (STREET_FEA 4971),STREET_FEA 4971,78,derived_50_100_ft,boston-sam,69635,19 Harold Park,Harold Park,42.31910866,-71.08780060,Harold Park & Harold Street,17,nearest_address
2899,20IH74,Shawmut Ave,693-711 Shawmut Ave,IS,,2009740222,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3867; METERED_FL=U; PLACEMENT=MIGRATED,20IH74,,,MU,MUCENT,2002,,,,1,,1177632000000,mulline,1231891200000,{9BE9D135-24B3-5EAE-9EB2-D63C3F4E2EED},-71.082744578999950,42.333653852000054,38 OPP (STREET_FEA 1332),STREET_FEA 1332,131,derived_100_150_ft,boston-sam,344037,693-711 Shawmut Ave,Shawmut Ave,42.33343955,-71.08313571,Dewitt Drive & Shawmut Avenue,54,nearest_address
2907,17IH202,Kensington Park,42 Kensington Park,IS,,1709740240,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1125; METERED_FL=U; PLACEMENT=MIGRATED,17IH202,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1240790400000,{6DCBDDCB-D41C-51B9-846C-A6DC5E8E9343},-71.082235053999966,42.321876052000050,STREET_FEA 4385,STREET_FEA 4385,54,derived_50_100_ft,boston-sam,353900,42 Kensington Park,Kensington Park,42.32174742,-71.08233403,Copeland Street & Warren Street,100,nearest_address
2916,18JH213,Dudley St,339 Dudley St,IS,923443200000,1810740247,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18JH213,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1244505600000,{96B30018-29F0-5C85-8DCE-A8F3F3903452},-71.076964750999934,42.326896518000069,18 OPP (STREET_FEA 4314),STREET_FEA 4314,76,derived_50_100_ft,boston-sam,164558,339 Dudley St,Dudley St,42.32681072,-71.07670745,Dudley Street & Vine Street,117,nearest_address
2923,17HH187,Weaver Way,83-131 Weaver Way,IS,1212278400000,1708740186,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=denapolipd,17HH187,,,DA,U,,,,,1,,1257379200000,BlundoNR,1295308800000,{D437D28B-3A11-597C-B888-E211F8D8639D},-71.095671423999988,42.321444551000070,STREET_FEA 0,STREET_FEA 0,28,derived_0_50_ft,boston-sam,353990,83-131 Weaver Way,Weaver Way,42.32143843,-71.09556627,Ritchie Street & Weaver Way,194,nearest_address
2937,19JH18,Zeigler St,131 Zeigler St,IS,,1910740197,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1287; METERED_FL=U; PLACEMENT=MIGRATED,19JH18,,,US,USSEN,1985,,,,1,,1177632000000,blundonr,1255478400000,{633B989D-CECF-5880-8009-57247E8CA4CA},-71.079520739999964,42.328944891000049,131 (STREET_FEA 4662),STREET_FEA 4662,48,derived_0_50_ft,boston-sam,153334,131 Zeigler St,Zeigler St,42.32887767,-71.07967560,Dearborn Street & Zeigler Street,102,nearest_address
2944,19JH108,Allerton St,83 Allerton St,IS,,1910740237,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3715; METERED_FL=U; PLACEMENT=MIGRATED,19JH108,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231718400000,{3C063D1B-6B2E-57DE-9852-7FA41DF22E43},-71.069585137999979,42.328153679000025,83 OPP (STREET_FEA 193),STREET_FEA 193,62,derived_50_100_ft,boston-sam,2308,83 Allerton St,Allerton St,42.32808505,-71.06979610,Allerton Street & Rusfield Street,182,nearest_address
2945,19JH92,Hampden Street,Near Hampden Street & Melnea Cass Boulevard,IS,,1910740080,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1994; METERED_FL=U; PLACEMENT=MIGRATED,19JH92,,,KE,KEK81-A,2008,,,,1,,1177632000000,mulline,1231718400000,{5259CE80-0FD9-5831-A2E6-643B290FB51A},-71.074222630999941,42.331329054000037,STREET_FEA 2805,STREET_FEA 2805,155,intersection_preferred_150_plus_ft,boston-sam,79045,33 Island St,Island St,42.33097838,-71.07389330,Hampden Street & Melnea Cass Boulevard,176,nearest_intersection
2946,17JH22,Howard Ave,94 Howard Ave,IS,1067212800000,1710740196,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3796; METERED_FL=U; PLACEMENT=MIGRATED,17JH22,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{91540274-6777-52E7-844A-7FAF6D7D0A2B},-71.074486695999951,42.317091828000059,94 (STREET_FEA 2211),STREET_FEA 2211,47,derived_0_50_ft,boston-sam,75563,94 Howard Ave,Howard Ave,42.31701866,-71.07434059,Howard Avenue & Sargent Street,65,nearest_address
2956,18IH124,Alpine St,46 Alpine St,IS,,1809740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=214; METERED_FL=U; PLACEMENT=MIGRATED,18IH124,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231804800000,{E997E41B-BDE6-5EA0-9BF5-1BC9F4C5400C},-71.086264271999937,42.325325489000079,47 OPP (STREET_FEA 216),STREET_FEA 216,41,derived_0_50_ft,boston-sam,2958,46 Alpine St,Alpine St,42.32542400,-71.08634176,Alpine Place & Alpine Street,144,nearest_address
2990,18JH50,Albion St,14 Albion St,IS,,1810740237,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18JH50,,,US,USSEN,1986,,,,1,,1177632000000,mulline,1231372800000,{0BF90DBB-AD61-5FE3-B88A-D37345D3D8FB},-71.071432714999958,42.322073853000063,14 (STREET_FEA 167),STREET_FEA 167,31,derived_0_50_ft,boston-sam,1706,14 Albion St,Albion St,42.32214867,-71.07149059,Albion Street & Dudley Street,258,nearest_address
2997,19IH40,Dudley St,7 Dudley St,IS,,1909740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3485; METERED_FL=U; PLACEMENT=MIGRATED,19IH40,,,US,USMET250,1988,,,,1,,1177632000000,mulline,1231459200000,{E9B005E4-58EF-5AA4-BA0F-4FA56639B1EE},-71.089390239999943,42.329436244000078,7 (STREET_FEA 1390),STREET_FEA 1390,27,derived_0_50_ft,boston-sam,49828,7 Dudley St,Dudley St,42.32937867,-71.08945060,Dudley Street & Putnam Street,106,nearest_address
3020,21IH124,Massachusetts Ave,433-435 Massachusetts Ave,IS,,2109740233,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,21IH124,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1225238400000,{15BB8F19-23DE-57B7-8651-880F9A4B2AF6},-71.081958241999985,42.340601185000025,435 (STREET_FEA 2743),STREET_FEA 2743,33,derived_0_50_ft,boston-sam,92106,433-435 Massachusetts Ave,Massachusetts Ave,42.34055883,-71.08206698,Columbus Avenue & Massachusetts Avenue,51,nearest_address
3025,19JH110,Allerton St,65 Allerton St,IS,,1910740208,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3715; METERED_FL=U; PLACEMENT=MIGRATED,19JH110,,,MU,MUCENT,1999,,,,1,,1177632000000,mulline,1231718400000,{20E34684-C325-5B6E-AC92-6EC25CDE8AFB},-71.070303395999986,42.328678539000066,65 OPP (STREET_FEA 193),STREET_FEA 193,127,derived_100_150_ft,boston-sam,375140,65 Allerton St,Allerton St,42.32833774,-71.07020992,Allerton Street & Rusfield Street,90,nearest_address
3039,18IH150,Dabney St,32 Dabney St,IS,1181606400000,1809740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3756; METERED_FL=U; PLACEMENT=MIGRATED,18IH150,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1252454400000,{89314916-49E3-5189-B584-6216748328F3},-71.083312049999961,42.325078606000034,26 (STREET_FEA 4385),STREET_FEA 4385,44,derived_0_50_ft,boston-sam,374214,32 Dabney St,Dabney St,42.32502950,-71.08346157,Rockville Park & Warren Street,175,nearest_address
3045,21IH60,Columbus Ave,709 Columbus Ave,IS,,2109740346,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2507; METERED_FL=U; PLACEMENT=MIGRATED,21IH60,,,KE,KEK81,2010,,,,1,,1177632000000,chalmersh,1225238400000,{B84EA4E4-AED8-5EAF-82C6-1A2232CEBF5C},-71.084452472999942,42.338602187000049,696 OPP (STREET_FEA 1077),STREET_FEA 1077,132,derived_100_150_ft,boston-sam,342016,709 Columbus Ave,Columbus Ave,42.33841852,-71.08487459,Columbus Avenue & Douglass Park,76,nearest_address
3060,18JH106,Woodward Ave,46 Woodward Ave,IS,644198400000,1810740101,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1804; METERED_FL=U; PLACEMENT=MIGRATED,18JH106,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1271808000000,{CB03172E-DED1-5FE6-9282-8D15FD476B31},-71.072750941999971,42.325351498000032,46 (STREET_FEA 4629),STREET_FEA 4629,41,derived_0_50_ft,boston-sam,152035,46 Woodward Ave,Woodward Ave,42.32545867,-71.07280059,George Street & Woodward Avenue,144,nearest_address
3080,18HH118,Highland St,216 Highland St,IS,,1808740170,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1758; METERED_FL=U; PLACEMENT=MIGRATED,18HH118,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1231718400000,{A0BD1BE1-9F53-5F3A-8320-E922D3DEB75D},-71.094667987999969,42.323059326000077,219 OPP (STREET_FEA 2143),STREET_FEA 2143,43,derived_0_50_ft,boston-sam,73734,216 Highland St,Highland St,42.32298867,-71.09454060,Fulda Street & Highland Street,43,nearest_address
3093,19IH114,Washington St,2311 Washington St,IS,,1909740080,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,19IH114,,,DA,ADB-84-B,1998,,,,1,,1177632000000,blundonr,1255478400000,{98E38037-AD3E-5D9A-B721-8FB54FCA79A0},-71.084546526999986,42.330552327000078,STREET_FEA 4293,STREET_FEA 4293,60,derived_50_100_ft,boston-sam,341770,2311 Washington St,Washington St,42.33039096,-71.08449806,Vernon Street & Washington Street,159,nearest_address
3104,20IH136,Lattimore Ct,17 Lattimore Ct,IS,1054425600000,2009740091,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2507; METERED_FL=U; PLACEMENT=MIGRATED,20IH136,,,MU,MUCENT,2003,,,,1,,1177632000000,connorsm,1225152000000,{22976BBA-CE4E-5C09-BE61-75800D3A0CEA},-71.082330110999976,42.336477642000034,60-70 OPP (STREET_FEA 2370),STREET_FEA 2370,67,derived_50_100_ft,boston-sam,166963,17 Lattimore Ct,Lattimore Ct,42.33642867,-71.08209160,Kendall Street & Lattimore Court,31,nearest_address
3107,17HH168,Cobden St,34 Cobden St,IS,1184371200000,1708740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1400; METERED_FL=U; PLACEMENT=MIGRATED,17HH168,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1230076800000,{18091345-91AB-557B-A63E-DEB685A1724D},-71.095407545999933,42.317258160000051,28-30 (STREET_FEA 1046),STREET_FEA 1046,38,derived_0_50_ft,boston-sam,34098,34 Cobden St,Cobden St,42.31727350,-71.09554555,Cobden Street & Dunford Street,130,nearest_address
3124,20JH24,Washington St,1855 Washington St,IS,631152000000,2010740199,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2507; METERED_FL=U; PLACEMENT=MIGRATED,20JH24,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1225152000000,{F4CEA572-5356-585F-9BD0-7B62635CDCD6},-71.078680237999947,42.335303898000063,1841 (STREET_FEA 4400),STREET_FEA 4400,59,derived_50_100_ft,boston-sam,171099,1855 Washington St,Washington St,42.33546533,-71.07869865,East Lenox Street & Lenox Street,94,nearest_address
3144,17IH86,Munroe St,107 Munroe St,IS,1186704000000,1709740134,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,17IH86,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{4C8AB4B9-205A-55BD-BF33-8F5174C73C21},-71.090090166999971,42.319121662000043,STREET_FEA 2974,STREET_FEA 2974,116,derived_100_150_ft,boston-sam,99360,107 Munroe St,Munroe St,42.31925866,-71.08970060,Elmore Street & Munroe Street,52,nearest_address
3153,19IH42,Bartlett Street,Near Bartlett Street & Dudley Street,IS,,1909740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5511; METERED_FL=U; PLACEMENT=MIGRATED,19IH42,,,DA,ADB-84-B,1986,,,,1,,1177632000000,mulline,1231459200000,{4B7CC6B5-A1C8-5B66-8226-662233DB5F43},-71.090435468999942,42.330136926000080,183 OPP (STREET_FEA 3698),STREET_FEA 3698,156,intersection_preferred_150_plus_ft,boston-sam,119154,183 Roxbury St,Roxbury St,42.33051867,-71.09070060,Bartlett Street & Dudley Street,202,nearest_intersection
3156,18IH4,Washington St,2767 Washington St,IS,,1809740212,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4271; METERED_FL=U; PLACEMENT=MIGRATED,18IH4,,,MH,MH929,1990,,,,1,,1177632000000,palaciolv,1231718400000,{C381C7E3-57F3-5865-95F1-73FCA1A48BC1},-71.091236235999986,42.322275314000080,STREET_FEA 4398,STREET_FEA 4398,46,derived_0_50_ft,boston-sam,144542,2767 Washington St,Washington St,42.32234174,-71.09138351,Ellis Street & Thornton Street,277,nearest_address
3158,17IH96,Kensington St,10 Kensington St,IS,,1709740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,17IH96,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1231459200000,{A878FB6A-A236-5E4F-B6F1-E265F5E80B74},-71.090511269999979,42.320750607000036,STREET_FEA 2729,STREET_FEA 2729,47,derived_0_50_ft,boston-sam,81355,10 Kensington St,Kensington St,42.32071866,-71.09068060,Elmore Street & Kensington Street,261,nearest_address
3159,16IH50,Devon St,12 Devon St,IS,,1609740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,16IH50,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{4176A4A3-8FB7-545D-979D-1243F6D8C450},-71.082185074999984,42.311168164000037,12 (STREET_FEA 1328),STREET_FEA 1328,44,derived_0_50_ft,boston-sam,47537,12 Devon St,Devon St,42.31127866,-71.08212060,Blue Hill Avenue & Devon Street,204,nearest_address
3175,16IH118,Otisfield St,4 Otisfield St,IS,725846400000,1609740126,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,16IH118,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1240531200000,{F082FE99-7184-5008-9D8E-ECA6994AD6C8},-71.080950608999956,42.312879723000037,4 (STREET_FEA 3181),STREET_FEA 3181,44,derived_0_50_ft,boston-sam,106115,4 Otisfield St,Otisfield St,42.31292266,-71.08079860,Gaston Street & Otisfield Street,230,nearest_address
3233,18IH142,Warren St,216 Warren St,IS,1181606400000,1809740164,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2906; METERED_FL=U; PLACEMENT=MIGRATED,18IH142,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1251936000000,{E23489BD-2FBF-5863-8A6E-525BA90B9329},-71.082426754999972,42.323455669000055,216-218 (STREET_FEA 4385),STREET_FEA 4385,76,derived_50_100_ft,boston-sam,143226,216 Warren St,Warren St,42.32358867,-71.08221060,Montrose Street & Warren Street,72,nearest_address
3236,17IH200,Copeland St,8 Copeland St,IS,1181606400000,1709740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1125; METERED_FL=U; PLACEMENT=MIGRATED,17IH200,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1251936000000,{475A9E73-3F50-5E8F-AD1E-724E5D6F951D},-71.081885060999980,42.321897700000079,256 (STREET_FEA 4385),STREET_FEA 4385,73,derived_50_100_ft,boston-sam,163867,8 Copeland St,Copeland St,42.32201830,-71.08167025,Copeland Street & Warren Street,63,nearest_address
3240,17IH54,Crestwood Park,73-79 Crestwood Park,IS,,1709740192,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4199; METERED_FL=U; PLACEMENT=MIGRATED,17IH54,,,MU,MUCENT,1964,,,,1,,1177632000000,blundonr,1255478400000,{1E2E7A0A-6146-57CD-ACFA-0D819770398D},-71.087229066999953,42.317772871000045,40-82 (STREET_FEA 1189),STREET_FEA 1189,41,derived_0_50_ft,boston-sam,343536,73-79 Crestwood Park,Crestwood Park,42.31767545,-71.08730883,Crestwood Park & Marksdale Street,169,nearest_address
3245,20IH177,Cunard St,37 Cunard St,IS,1060819200000,2009740254,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,20IH177,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1271808000000,{E5F65EBF-4A8C-5B07-82DE-1D74B9A85AA0},-71.086312645999953,42.336767757000075,37 (STREET_FEA 1216),STREET_FEA 1216,31,derived_0_50_ft,boston-sam,45057,37 Cunard St,Cunard St,42.33680867,-71.08621060,Columbus Avenue & Cunard Street,148,nearest_address
3249,17HH124,Academy Ct,14 Academy Ct,IS,,1708740040,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=118; METERED_FL=U; PLACEMENT=MIGRATED,17HH124,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{9C5F674D-6203-51DE-A423-E7DA1E15DA72},-71.097993432999942,42.320965435000062,2-20 (STREET_FEA 4741),STREET_FEA 4741,32,derived_0_50_ft,boston-sam,373260,14 Academy Ct,Academy Ct,42.32096866,-71.09811060,Academy Court & Academy Road,134,nearest_address
3254,20IH62,Dewitt Dr,80-100 Dewitt Dr,IS,,2009740221,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3924; METERED_FL=U; PLACEMENT=MIGRATED,20IH62,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{3FADF858-AABF-584C-8005-A9CE5F789C43},-71.084137199999986,42.333702803000051,92 (STREET_FEA 1332),STREET_FEA 1332,41,derived_0_50_ft,boston-sam,344025,80-100 Dewitt Dr,Dewitt Dr,42.33369141,-71.08398503,Dewitt Drive & Kerr Place,69,nearest_address
3263,19JH78,Chadwick St,43-45 Chadwick St,IS,,1910740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=159; METERED_FL=U; PLACEMENT=MIGRATED,19JH78,,,SM,SMH205,1978,,,,1,,1177632000000,blundonr,1255478400000,{E4F06E48-2D4D-5A1E-B23A-121C291E6AAA},-71.076467859999980,42.331034176000060,STREET_FEA 2805,STREET_FEA 2805,100,derived_50_100_ft,boston-sam,154013,43-45 Chadwick St,Chadwick St,42.33078567,-71.07631159,Albany Street & Melnea Cass Boulevard,145,nearest_address
