objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11476,27LH16,First Ave,39 First Ave,IS,,2712740049,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3856; METERED_FL=U; PLACEMENT=MIGRATED,27LH16,,,MU,MUCENT,1979,,,,1,,1177632000000,chalmersh,1221177600000,{80162135-2624-5608-88E8-92A07E39D5D1},-71.053403478999940,42.375622213000042,STREET_FEA 1664,STREET_FEA 1664,140,derived_100_150_ft,boston-sam,58337,39 First Ave,First Ave,42.37556868,-71.05391959,Eighth Street & First Avenue,66,nearest_address
11485,28KH28,Bunker Hill St,55 Bunker Hill St,IS,,2811740223,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4313; METERED_FL=U; PLACEMENT=MIGRATED,28KH28,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{BD0A8B06-7A5A-5318-A30E-B2A99BC1AF20},-71.057176728999934,42.377219576000073,72 OPP (STREET_FEA 733),STREET_FEA 733,61,derived_50_100_ft,boston-sam,341695,55 Bunker Hill St,Bunker Hill St,42.37738730,-71.05719171,Bunker Hill Street & Tufts Street,59,nearest_address
11543,28JH66,Main St,464 Main St,IS,,2810740007,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2876; METERED_FL=U; PLACEMENT=MIGRATED,28JH66,,,KE,KEK81-A,1982,,,,1,,1177632000000,denapolipd,1220918400000,{3AE87BBA-F27E-5AAB-82D4-8E9EA7642397},-71.072142765999956,42.382088863000035,STREET_FEA 3043,STREET_FEA 3043,106,derived_100_150_ft,boston-sam,88641,464 Main St,Main St,42.38218868,-71.07177060,Charbonnier Street & Main Street,183,nearest_address
11583,27LH48,Second Ave,150 Second Ave,IS,,2712740072,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3070; METERED_FL=U; PLACEMENT=MIGRATED,27LH48,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{04DCC4B8-D099-543B-80A8-FD7734D18C16},-71.053345981999939,42.376131976000067,150 REAR (STREET_FEA 4156),STREET_FEA 4156,110,derived_100_150_ft,boston-sam,156203,150 Second Ave,Second Ave,42.37643376,-71.05330707,Ninth Street & Third Avenue,229,nearest_address
11676,27KH104,Monument Ct,28 Monument Ct,IS,,2711740125,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4583; METERED_FL=U; PLACEMENT=MIGRATED,27KH104,,,WA,WAWB67P,1980,,,,1,,1177632000000,chalmersh,1221177600000,{7ABF4774-97A2-5D01-A30D-D54419F05896},-71.060860351999963,42.374703269000065,39 (STREET_FEA 2910),STREET_FEA 2910,36,derived_0_50_ft,boston-sam,96920,28 Monument Ct,Monument Ct,42.37467868,-71.06099059,Common Street & Winthrop Street,149,nearest_address
11688,28JH2,Roland St,6 Roland St,IS,,2810740017,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=790; METERED_FL=U; PLACEMENT=MIGRATED,28JH2,,,KE,U,,,,,1,,1177632000000,mulline,1396828800000,{F45C1555-217A-5384-8E86-ED9DCD71E96E},-71.077431094999952,42.381982837000066,88 (STREET_FEA 3660),STREET_FEA 3660,32,derived_0_50_ft,boston-sam,354461,6 Roland St,Roland St,42.38192914,-71.07752394,Brighton Street & Cambridge Street,347,nearest_address
11693,28KH180,Elm Street,Near Elm Street & Medford Street,IS,1369958400000,2811740246,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=N; PLACEMENT=denapolipd,28KH180,,,U,U,,,,,1,,1412208000000,schoppeea,1423180800000,{9BB5F0E7-47AB-54AD-943F-881E78CC369B},-71.060596247999968,42.381825105000075,STREET_FEA 4134,STREET_FEA 4134,200,intersection_preferred_150_plus_ft,boston-sam,344482,39 Terminal St,Terminal St,42.38161875,-71.05990791,Elm Street & Medford Street,462,nearest_intersection
11699,28JH84,Main St,366 Main St,IS,,2810740102,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2787; METERED_FL=U; PLACEMENT=MIGRATED,28JH84,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1221177600000,{D44AF0D7-FE9A-5E96-AC43-3311CB7E7F47},-71.069207539999979,42.379397146000031,366 (STREET_FEA 2652),STREET_FEA 2652,33,derived_0_50_ft,boston-sam,88560,366 Main St,Main St,42.37933868,-71.06930059,Main Street & Mead Street,33,nearest_address
11700,28JH132,Main St,443 Main St,IS,943228800000,2810740171,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,28JH132,,,MH,MH929,1999,,,,1,,1177632000000,BlundoNR,1291334400000,{A5C1F8E1-429A-5A78-B343-55DC3828BF3F},-71.070899317999988,42.382031197000060,441 (STREET_FEA 917),STREET_FEA 917,81,derived_50_100_ft,boston-sam,88614,443 Main St,Main St,42.38184868,-71.07107060,Charbonnier Street & Main Street,206,nearest_address
11703,28JH20,D Street,Near D Street & Spice Street,IS,,2810740006,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=790; METERED_FL=U; PLACEMENT=MIGRATED,28JH20,,,KE,KEK81-A,2007,,,,1,,1177632000000,schoppeea,1423180800000,{7D24B57C-9432-5D59-A021-708B8A637B76},-71.076327648999950,42.382013677000032,STREET_FEA 2267,STREET_FEA 2267,170,intersection_preferred_150_plus_ft,boston-sam,162832,66R Cambridge St,Cambridge St,42.38226422,-71.07579324,D Street & Spice Street,524,nearest_intersection
11741,27KH66,Prescott St,1 Prescott St,IS,,2711740161,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1326; METERED_FL=U; PLACEMENT=MIGRATED,27KH66,,,US,USMET250,1986,,,,1,,1177632000000,blundonr,1255478400000,{6B20FA12-641A-52FC-A8BD-0C3D58677846},-71.063457280999955,42.373747825000066,1 (STREET_FEA 3380),STREET_FEA 3380,24,derived_0_50_ft,boston-sam,112571,1 Prescott St,Prescott St,42.37368868,-71.06350059,Devens Street & Harvard Street,64,nearest_address
11861,28KH148,Old Landing Way,60-72 Old Landing Way,IS,707356800000,2811740093,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH148,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1411689600000,{AC356DBF-87DC-5E0D-BAD4-23F2D1EEC094},-71.056038126999965,42.379522568000027,72 (STREET_FEA 3148),STREET_FEA 3148,73,derived_50_100_ft,boston-sam,353168,60-72 Old Landing Way,Old Landing Way,42.37967447,-71.05586074,Corey Street & Medford Street,150,nearest_address
11904,29JH123,Spice St,32 Spice St,IS,,2910740144,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,29JH123,,,KE,KEK81-A,1994,,,,1,,1294963200000,BlundoNR,1294963200000,{AE32AF0F-F2F6-5D60-A3FD-CC7C4463E690},-71.074480051999956,42.382558768000081,32 (STREET_FEA 3960),STREET_FEA 3960,56,derived_50_100_ft,boston-sam,129394,32 Spice St,Spice St,42.38269868,-71.07439060,D Street & Spice Street,56,nearest_address
11925,29JH16,Clinton Pl,5 Clinton Pl,IS,,2910740108,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3282; METERED_FL=U; PLACEMENT=MIGRATED,29JH16,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1221004800000,{6C33025E-68DE-56AD-83F8-B1C595B1AE0E},-71.077512454999976,42.383304197000029,5 (STREET_FEA 4821),STREET_FEA 4821,39,derived_0_50_ft,boston-sam,34053,5 Clinton Pl,Clinton Pl,42.38339868,-71.07758060,Clinton Place & Perkins Street,199,nearest_address
11939,29JH122,Brighton Street,Near Brighton Street & Caldwell Street,IS,,2910740143,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=775; METERED_FL=U; PLACEMENT=denapolipd,29JH122,,,MU,MUCENT,1993,,,,1,,1247616000000,blundonr,1249430400000,{FC5BE26D-B71F-542E-AA97-62FCF75D7905},-71.077294686999949,42.385291952000046,48 OPP (STREET_FEA 673),STREET_FEA 673,150,intersection_preferred_150_plus_ft,boston-sam,341628,9 Caldwell St,Caldwell St,42.38541439,-71.07782803,Brighton Street & Caldwell Street,107,nearest_intersection
11985,29JH74,Alford St,32 Alford St,IS,707356800000,2910740029,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=298; METERED_FL=U; PLACEMENT=MIGRATED,29JH74,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1220832000000,{139E4396-30D1-56E9-9904-23DBDD821777},-71.073397779999937,42.385902937000026,32 (STREET_FEA 179),STREET_FEA 179,88,derived_50_100_ft,boston-sam,2033,32 Alford St,Alford St,42.38610468,-71.07357760,Alford Street & Arlington Avenue,149,nearest_address
12007,27KH128,Monument Sq,34 Monument Sq,IS,441763200000,2711740022,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2133; METERED_FL=U; PLACEMENT=MIGRATED,27KH128,,,KE,KEK81-A,2010,,,,1,,1177632000000,pullenn,1273104000000,{77DDBBC1-BA93-5485-8F39-280E0CCD09B6},-71.061586427999941,42.376343821000034,33 OPP (STREET_FEA 2912),STREET_FEA 2912,79,derived_50_100_ft,boston-sam,97054,34 Monument Sq,Monument Sq,42.37635868,-71.06188059,Laurel Street & Monument Square,101,nearest_address
12010,27LH52,Eighth Street,Near Eighth Street & Flagship Way,IS,,2712740054,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1664; METERED_FL=U; PLACEMENT=MIGRATED,27LH52,,,MH,MH929,1983,,,,1,,1177632000000,blundonr,1255478400000,{3D53885F-C8D6-57BE-AF6F-FCE8A7B605E7},-71.052226499999961,42.373019135000050,197 (STREET_FEA 1466),STREET_FEA 1466,271,intersection_preferred_150_plus_ft,boston-sam,51478,197 Eighth St,Eighth St,42.37365431,-71.05169998,Eighth Street & Flagship Way,374,nearest_intersection
12012,29JH92,Alford Street,Near Alford Street & Sullivan Square Underpass,IS,1022889600000,2910740011,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3043; METERED_FL=U; PLACEMENT=MIGRATED,29JH92,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1220832000000,{93624210-BA53-570A-BEEC-7D52D0D12BD7},-71.072705246999988,42.387193231000026,80 REAR (STREET_FEA 179),STREET_FEA 179,272,intersection_preferred_150_plus_ft,boston-sam,2034,62-68 Alford St,Alford St,42.38657868,-71.07328060,Alford Street & Sullivan Square Underpass,110,nearest_intersection
12030,26KH18,Charles River Avenue,Near Charles River Avenue & Constitution Road,IS,,2611740014,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2269; METERED_FL=U; PLACEMENT=MIGRATED,26KH18,,,US,USMET250,1987,,,,1,,1177632000000,mulline,1250035200000,{E9341F42-312C-5E71-939D-EB78002455A4},-71.061673390999943,42.369629659000054,STREET_FEA 44,STREET_FEA 44,227,intersection_preferred_150_plus_ft,boston-sam,422176,200W N Washington St,N Washington St,42.37003863,-71.06103734,Charles River Avenue & Constitution Road,483,nearest_intersection
12072,29JH98,Saint Martin St,24 Saint Martin St,IS,,2910740128,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=733; METERED_FL=U; PLACEMENT=MIGRATED,29JH98,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1221004800000,{D23B543A-561A-5C24-9B3C-9F64B5436036},-71.068130338999936,42.382676066000045,24 (STREET_FEA 3763),STREET_FEA 3763,28,derived_0_50_ft,boston-sam,121418,24 Saint Martin St,Saint Martin St,42.38269868,-71.06823060,Saint Martin Street & Wellington Place,98,nearest_address
12111,27KH130,High St,27 High St,IS,,2711740041,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=855; METERED_FL=U; PLACEMENT=MIGRATED,27KH130,,,WA,WAWB67P,1987,,,,1,,1177632000000,chalmersh,1221091200000,{FFA4EDE0-E5AD-5655-8E2C-3F7417B211EC},-71.062273286999982,42.376156629000036,27 (STREET_FEA 2133),STREET_FEA 2133,25,derived_0_50_ft,boston-sam,73368,27 High St,High St,42.37621868,-71.06223059,Cedar Street & High Street,24,nearest_address
12124,27KH24,Union St,34 Union St,IS,,2711740150,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4252; METERED_FL=U; PLACEMENT=MIGRATED,27KH24,,,WA,WAWB67P,1996,,,,1,,1177632000000,blundonr,1255478400000,{BD52FCE2-BB9F-50C0-BF6F-646CBBADA823},-71.065508092999949,42.374009308000041,130 (STREET_FEA 3725),STREET_FEA 3725,71,derived_50_100_ft,boston-sam,344014,34 Union St,Union St,42.37417955,-71.06538246,Rutherford Avenue & Union Street,53,nearest_address
12148,28KH142,Belmont St,56 Belmont St,IS,,2811740004,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=491; METERED_FL=U; PLACEMENT=MIGRATED,28KH142,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1220918400000,{AF3BE220-3E1A-53D8-B90A-305A98AF515E},-71.065272074999939,42.382262051000055,412 (STREET_FEA 2795),STREET_FEA 2795,136,derived_100_150_ft,boston-sam,14175,56 Belmont St,Belmont St,42.38201545,-71.06489319,Belmont Street & Medford Street,157,nearest_address
12257,27JH38,Washington St,85 Washington St,IS,,2710740029,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3725; METERED_FL=U; PLACEMENT=MIGRATED,27JH38,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1221091200000,{FFC78F77-476F-5655-B5CF-42C3B52D82EC},-71.066639651999935,42.374481989000060,31 OPP (STREET_FEA 354),STREET_FEA 354,146,derived_100_150_ft,boston-sam,171023,85 Washington St,Washington St,42.37412149,-71.06639989,Austin Street & New Rutherford Avenue,257,nearest_address
12261,27KH172,Mount Vernon St,52 Mount Vernon St,IS,,2711740136,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2960; METERED_FL=U; PLACEMENT=MIGRATED,27KH172,,,US,USMET250,1987,,,,1,,1177632000000,chalmersh,1221177600000,{E07A7C08-A686-5714-9A4E-D96224E66BEF},-71.058160360999977,42.374420358000066,52 (STREET_FEA 126),STREET_FEA 126,19,derived_0_50_ft,boston-sam,98880,52 Mount Vernon St,Mount Vernon St,42.37445868,-71.05821059,Lowney Way & Mount Vernon Street,35,nearest_address
12312,27JH40,Austin Street,Near Austin Street & New Rutherford Avenue,IS,,2710740024,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=354; METERED_FL=U; PLACEMENT=MIGRATED,27JH40,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1250035200000,{5EAAB135-E567-5897-B712-4726CC187B72},-71.067694398999947,42.374662008000030,STREET_FEA 3043,STREET_FEA 3043,221,intersection_preferred_150_plus_ft,boston-sam,439548,31 Austin St,Austin St,42.37485447,-71.06691650,Austin Street & New Rutherford Avenue,118,nearest_intersection
12347,28KH144,Old Landing Way,23-31 Old Landing Way,IS,1212278400000,2811740085,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH144,,,KE,KEK81-A,2008,,,,1,,1177632000000,louisjamey,1428019200000,{2DC18B7B-D4CF-5E08-AD9E-6503B9286A90},-71.054934485999979,42.379666847000067,31 OPP (STREET_FEA 3148),STREET_FEA 3148,85,derived_50_100_ft,boston-sam,353163,23-31 Old Landing Way,Old Landing Way,42.37984456,-71.05473061,Medford Street & Old Landing Way,207,nearest_address
12348,28JH88,Main St,399 Main St,IS,,2810740077,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2845; METERED_FL=U; PLACEMENT=MIGRATED,28JH88,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{F7BD5065-9196-5C25-A1C1-3D6BAADB2913},-71.070093401999941,42.380308327000080,400 (STREET_FEA 2652),STREET_FEA 2652,97,derived_50_100_ft,boston-sam,88577,399 Main St,Main St,42.38040868,-71.06976059,Auburn Street & Main Street,33,nearest_address
12349,28JH122,Bunker Hill St,334-336 Bunker Hill St,IS,,2810740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2787; METERED_FL=U; PLACEMENT=MIGRATED,28JH122,,,MU,MUCENT,1984,,,,1,,1177632000000,mulline,1250121600000,{7608190B-9775-50EA-ACA2-2297F82FEFBA},-71.067500809999956,42.381282087000045,336 (STREET_FEA 733),STREET_FEA 733,23,derived_0_50_ft,boston-sam,23566,334-336 Bunker Hill St,Bunker Hill St,42.38121868,-71.06750059,Bunker Hill Street & Mead Street,89,nearest_address
12350,28JH118,Bunker Hill Ct,1 Bunker Hill Ct,IS,,2810740058,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=40; METERED_FL=U; PLACEMENT=MIGRATED,28JH118,,,MU,MUCENT,1984,,,,1,,1177632000000,mulline,1250121600000,{6422765C-B5D3-53E4-B642-FD463B01C395},-71.066721285999961,42.380902386000059,325 (STREET_FEA 733),STREET_FEA 733,22,derived_0_50_ft,boston-sam,23275,1 Bunker Hill Ct,Bunker Hill Ct,42.38088868,-71.06680059,Bunker Hill Court & Bunker Hill Street,29,nearest_address
12361,29JH14,Cambridge St,50 Cambridge St,IS,,2910740107,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3960; METERED_FL=U; PLACEMENT=MIGRATED,29JH14,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{5D446EE4-E878-5787-A159-97972F2E2D49},-71.075784706999968,42.383336402000054,50 (STREET_FEA 790),STREET_FEA 790,64,derived_50_100_ft,boston-sam,25145,50 Cambridge St,Cambridge St,42.38334593,-71.07554563,Cambridge Street & Spice Street,135,nearest_address
12363,27KH112,Cordis St,17 Cordis St,IS,,2711740089,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1133; METERED_FL=U; PLACEMENT=MIGRATED,27KH112,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1221177600000,{8E42A225-FB59-5DFD-A57E-7BBA63F33DD1},-71.062772540999958,42.375315013000034,17 (STREET_FEA 1132),STREET_FEA 1132,33,derived_0_50_ft,boston-sam,42555,17 Cordis St,Cordis St,42.37522868,-71.06273059,Pleasant Street & Pleasant Street Court,152,nearest_address
12398,28KH146,Old Landing Way,60-72 Old Landing Way,IS,1374969600000,2811740075,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH146,,,KE,KEK81-A,2011,,,,1,,1177632000000,louisjamey,1428019200000,{B5838BE9-6966-52F9-8ED6-002EE49AD00F},-71.055782378999936,42.379836349000072,60 (STREET_FEA 3148),STREET_FEA 3148,63,derived_50_100_ft,boston-sam,353168,60-72 Old Landing Way,Old Landing Way,42.37967447,-71.05586074,Corey Street & Medford Street,261,nearest_address
12422,28JH48,Rutherford Avenue,Near Rutherford Avenue & Sullivan Square Underpass,IS,,2810740165,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=734; METERED_FL=U; PLACEMENT=MIGRATED,28JH48,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{597D6A43-F56B-5885-A3C5-4C736944C400},-71.070566485999962,42.378505627000038,STREET_FEA 3725,STREET_FEA 3725,238,intersection_preferred_150_plus_ft,boston-sam,352649,330 New Rutherford Ave,New Rutherford Ave,42.37902967,-71.07109762,Rutherford Avenue & Sullivan Square Underpass,219,nearest_intersection
12462,27KH110,Pleasant St,41 Pleasant St,IS,,2711740087,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3332; METERED_FL=U; PLACEMENT=MIGRATED,27KH110,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1221177600000,{A5D45BE8-B202-54ED-9E96-DCF80DB4A1A5},-71.062129321999976,42.375300670000058,41 (STREET_FEA 3327),STREET_FEA 3327,26,derived_0_50_ft,boston-sam,111080,41 Pleasant St,Pleasant St,42.37530968,-71.06203359,Pleasant Street & Pleasant Street Court,65,nearest_address
12610,28KH140,Belmont St,27 Belmont St,IS,,2811740036,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=733; METERED_FL=U; PLACEMENT=MIGRATED,28KH140,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{8554C92C-C41A-5FED-BD58-04909BB4F1D8},-71.065257062999933,42.381277352000041,29 (STREET_FEA 491),STREET_FEA 491,21,derived_0_50_ft,boston-sam,14141,27 Belmont St,Belmont St,42.38124140,-71.06519406,Belmont Street & Bunker Hill Street,308,nearest_address
12612,29JH34,D Street,Near D Street & Rutherford Avenue,IS,,2910740120,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2876; METERED_FL=U; PLACEMENT=MIGRATED,29JH34,,,DA,ADB-84-B,1980,,,,1,,1177632000000,denapolipd,1221004800000,{D15EE208-CFC3-58AA-A65C-DC83584E4E7B},-71.073240033999980,42.382909994000045,540 (STREET_FEA 3043),STREET_FEA 3043,229,intersection_preferred_150_plus_ft,boston-sam,424274,34 Cambridge St,Cambridge St,42.38331991,-71.07388702,D Street & Rutherford Avenue,77,nearest_intersection
12621,27JH67,Austin St,125 Austin St,IS,1096502400000,2710740061,,,U,,,,,U,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,27JH67,,,U,U,2004,,,,1,,1406160000000,mulline,1406160000000,{5D260BE2-4A01-54BA-9235-EAE5B3D51048},-71.069938703999981,42.373432907000051,STREET_FEA 0,STREET_FEA 0,90,derived_50_100_ft,boston-sam,354131,125 Austin St,Austin St,42.37364521,-71.06976598,Austin Street & New Rutherford Avenue,599,nearest_address
12627,27JH12,Austin Street,Near Austin Street & New Rutherford Avenue,IS,,2710740031,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27JH12,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{35634F56-29E8-54F9-881B-46F158BC3366},-71.070175127999960,42.374096251000026,STREET_FEA 3403,STREET_FEA 3403,198,intersection_preferred_150_plus_ft,boston-sam,354131,125 Austin St,Austin St,42.37364521,-71.06976598,Austin Street & New Rutherford Avenue,593,nearest_intersection
12632,27JH66,Austin Street,Near Austin Street & New Rutherford Avenue,IS,,2710740060,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,27JH66,,,U,U,,,,,1,,1269302400000,connorsm,1269302400000,{18D47CA9-DFA6-5883-BCA2-043B07A1D4E6},-71.070563611999944,42.373712560000058,STREET_FEA 0,STREET_FEA 0,216,intersection_preferred_150_plus_ft,boston-sam,354131,125 Austin St,Austin St,42.37364521,-71.06976598,Austin Street & New Rutherford Avenue,720,nearest_intersection
12645,27JH18,New Rutherford Avenue,Near New Rutherford Avenue & Rutherford Avenue,IS,,2710740017,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27JH18,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{1D3A8F79-50D5-5E10-ACF0-327CA2DD8AB9},-71.071656444999974,42.375558239000043,STREET_FEA 4623,STREET_FEA 4623,528,intersection_preferred_150_plus_ft,boston-sam,119934,250-300 New Rutherford Ave,New Rutherford Ave,42.37534342,-71.06971287,New Rutherford Avenue & Rutherford Avenue,778,nearest_intersection
12688,29JH8,Brighton St,10 Brighton St,IS,1227139200000,2910740115,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=790; METERED_FL=U; PLACEMENT=MIGRATED,29JH8,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1311811200000,{A50AB783-B1CB-5C0D-AB5E-8BDD7721F1D1},-71.078267740999934,42.383135519000064,10 (STREET_FEA 673),STREET_FEA 673,51,derived_50_100_ft,boston-sam,20186,10 Brighton St,Brighton St,42.38320868,-71.07843060,Brighton Street & Cambridge Street,241,nearest_address
12725,28LH49,Chelsea Street,Near Chelsea Street & Terminal Street,IS,,2812740061,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,28LH49,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{AF261425-52A6-52AA-89DF-381C69A0039D},-71.052546584999959,42.382316716000048,STREET_FEA 4134,STREET_FEA 4134,383,intersection_preferred_150_plus_ft,boston-sam,134472,190 Terminal St,Terminal St,42.38309068,-71.05158159,Chelsea Street & Terminal Street,570,nearest_intersection
12758,28JH100,Eden St,10 Eden St,IS,,2810740096,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2624; METERED_FL=U; PLACEMENT=MIGRATED,28JH100,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1221177600000,{5C84401C-AEA5-54D3-B312-1CA91F61DB70},-71.067861132999951,42.379486774000043,STREET_FEA 1441,STREET_FEA 1441,28,derived_0_50_ft,boston-sam,342116,10 Eden St,Eden St,42.37950658,-71.06796160,Essex Street & Main Street,285,nearest_address
12828,27KH42,Hathon Sq,7 Hathon Sq,IS,,2711740253,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,27KH42,,,KE,KEK81-A,1995,,,,1,,1177632000000,hoffmanr,1455667200000,{5007441E-F1E5-5C6B-A582-B89BF84F3F3B},-71.065211342999987,42.376652894000074,7 (STREET_FEA 2068),STREET_FEA 2068,43,derived_0_50_ft,boston-sam,71234,7 Hathon Sq,Hathon Sq,42.37665868,-71.06505059,Main Street & School Street,165,nearest_address
12831,29JH112,Medford St,550 Medford St,IS,,2910740096,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=733; METERED_FL=U; PLACEMENT=MIGRATED,29JH112,,,DA,ADB-84-B,1966,,,,1,,1177632000000,denapolipd,1221004800000,{619EF5BF-C740-59B0-A916-8CEDF24169C0},-71.071024758999954,42.383543422000059,550 (STREET_FEA 2795),STREET_FEA 2795,45,derived_0_50_ft,boston-sam,352921,550 Medford St,Medford St,42.38347122,-71.07089097,Bunker Hill Street & Main Street,165,nearest_address
