objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
797,28MH96,Lexington St,192 Lexington St,IS,,2813740107,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3484; METERED_FL=U; PLACEMENT=MIGRATED,28MH96,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1217894400000,{B3576D05-04E3-5822-965B-748AAE03456F},-71.032962222999970,42.379471758000079,194 (STREET_FEA 2537),STREET_FEA 2537,32,derived_0_50_ft,boston-sam,85568,192 Lexington St,Lexington St,42.37952868,-71.03305058,Lexington Street & Putnam Street,49,nearest_address
803,28MH64,Brooks St,140 Brooks St,IS,,2813740131,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH64,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1217894400000,{1FFDB0E6-BFD6-5D7F-9711-4A2B3B9ADD41},-71.035099471999956,42.378674463000038,132 (STREET_FEA 2537),STREET_FEA 2537,28,derived_0_50_ft,boston-sam,162653,140 Brooks St,Brooks St,42.37874465,-71.03513789,Brooks Street & Lexington Street,43,nearest_address
804,28MH184,Lexington St,276 Lexington St,IS,,2813740054,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH184,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{BB6CA9E9-8D05-52E1-8855-3CB45F3F4099},-71.029832934999945,42.380640724000045,276 (STREET_FEA 2537),STREET_FEA 2537,38,derived_0_50_ft,boston-sam,85653,276 Lexington St,Lexington St,42.38074368,-71.02986058,Lexington Street & Prescott Street,257,nearest_address
832,29OH44,Bennington St,1003-1005 Bennington St,IS,1137024000000,2915740034,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3793; METERED_FL=U; PLACEMENT=MIGRATED,29OH44,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1217894400000,{B3F4D55B-D093-5C2E-A8C4-FBB2711199AB},-71.006942846999948,42.386486325000078,1003-1005 (STREET_FEA 503),STREET_FEA 503,44,derived_0_50_ft,boston-sam,162033,1003-1005 Bennington St,Bennington St,42.38642343,-71.00680130,Bennington Street & Saratoga Street,59,nearest_address
843,26MH16,Haynes St,30 Haynes St,IS,,2613740146,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2702; METERED_FL=U; PLACEMENT=MIGRATED,26MH16,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{0C7A35A1-12D7-5AE7-8D2F-43F04F2BC0F1},-71.037863139999956,42.366669611000077,30 (STREET_FEA 2088),STREET_FEA 2088,36,derived_0_50_ft,boston-sam,72182,30 Haynes St,Haynes St,42.36668868,-71.03773058,Marginal Street & Piers Park Lane,198,nearest_address
867,27LH36,Maverick St,20-22 Maverick St,IS,1238716800000,2712740065,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3031; METERED_FL=U; PLACEMENT=MIGRATED,27LH36,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1287014400000,{54A0CBB9-9B57-507B-ACB7-0098AF2DC5EF},-71.042284884999958,42.371728988000029,60 (STREET_FEA 588),STREET_FEA 588,57,derived_50_100_ft,boston-sam,92987,20-22 Maverick St,Maverick St,42.37167368,-71.04208759,Border Street & Maverick Street,41,nearest_address
873,30PH20,Bennington St,1130 Bennington St,IS,1253923200000,3016740048,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2538; METERED_FL=U; PLACEMENT=MIGRATED,30PH20,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1324425600000,{6D33CCE6-C20C-54FC-9731-7CCA02F8B9E4},-71.001563796999960,42.388265977000060,1130 (STREET_FEA 503),STREET_FEA 503,49,derived_0_50_ft,boston-sam,14576,1130 Bennington St,Bennington St,42.38837868,-71.00166057,Bennington Street & Leyden Street,301,nearest_address
929,30OH36,Blackinton St,1-5 Blackinton St,IS,,3015740142,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=322; METERED_FL=U; PLACEMENT=MIGRATED,30OH36,,,DA,ADB-84-B,1986,,,,1,,1177632000000,mulline,1217894400000,{F3D6ECF7-D6D5-536A-B766-0E608223058E},-71.003694354999936,42.387925023000037,1 (STREET_FEA 548),STREET_FEA 548,31,derived_0_50_ft,boston-sam,15786,1-5 Blackinton St,Blackinton St,42.38793868,-71.00358057,Ashley Street & Blackinton Street,65,nearest_address
955,28NH10,Lovell Street,Near Lovell Street & Neptune Road,IS,,2814740087,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2617; METERED_FL=U; PLACEMENT=MIGRATED,28NH10,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1439942400000,{F2B88587-4D13-5460-899E-44714CD2B8C3},-71.023914581999975,42.379152764000025,34 (STREET_FEA 3026),STREET_FEA 3026,201,intersection_preferred_150_plus_ft,boston-sam,460597,22 Lovell St,Lovell St,42.37889858,-71.02325218,Lovell Street & Neptune Road,119,nearest_intersection
958,28MH162,Prescott St,2P Prescott St,IS,,2813740032,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH162,,,WA,WAWB67P,1987,,,,1,,1177632000000,connorsm,1217894400000,{72B89F83-2792-5ECF-949A-9332F70FDFFA},-71.031215037999971,42.381287751000059,258 OPP (STREET_FEA 12),STREET_FEA 12,85,derived_50_100_ft,boston-sam,350865,2P Prescott St,Prescott St,42.38116647,-71.03094635,East Eagle Street & Prescott Street,44,nearest_address
960,29MH24,Condor St,245 Condor St,IS,1222473600000,2913740008,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1838; METERED_FL=U; PLACEMENT=MIGRATED,29MH24,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1276560000000,{A1F407B8-999B-528C-94C4-9E732393F43E},-71.031281649999983,42.382634561000032,247 OPP (STREET_FEA 1102),STREET_FEA 1102,67,derived_50_100_ft,boston-sam,42038,245 Condor St,Condor St,42.38245368,-71.03133358,Condor Street & Glendon Street,274,nearest_address
990,27MH98,Bennington St,69 Bennington St,IS,1291075200000,2713740037,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2587; METERED_FL=U; PLACEMENT=MIGRATED,27MH98,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1330300800000,{1DCE65D8-7050-50FC-909C-7FBA7EDA487F},-71.036436400999946,42.375750520000054,71-73 (STREET_FEA 503),STREET_FEA 503,22,derived_0_50_ft,boston-sam,14881,69 Bennington St,Bennington St,42.37569168,-71.03645958,Bennington Street & London Street,91,nearest_address
1007,29OH62,Bennington St,1030-1036 Bennington St,IS,1243468800000,2915740014,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=265; METERED_FL=U; PLACEMENT=MIGRATED,29OH62,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1323129600000,{1C1DAF16-B08E-5A60-B7AD-83BD250D3021},-71.005383366999979,42.387227640000049,1030-1036 (STREET_FEA 503),STREET_FEA 503,48,derived_0_50_ft,boston-sam,14524,1030-1036 Bennington St,Bennington St,42.38732868,-71.00550057,Antrim Street & Bennington Street,122,nearest_address
1038,29NH20,Chelsea Street,Near Chelsea Street & Martin A. Coughlin Bypass Road,IS,,2914740041,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1222; METERED_FL=U; PLACEMENT=MIGRATED,29NH20,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1217980800000,{5EC184CA-2E56-52A6-8C10-9B35079AF630},-71.022427651999976,42.384093737000057,STREET_FEA 947,STREET_FEA 947,247,intersection_preferred_150_plus_ft,boston-sam,345382,580 Chelsea St,Chelsea St,42.38450970,-71.02315440,Chelsea Street & Martin A. Coughlin Bypass Road,263,nearest_intersection
1074,28MH140,Bennington St,233 Bennington St,IS,1291075200000,2813740158,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH140,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1330905600000,{EF5D8FF1-5219-5ABA-8980-1315D2380A7A},-71.030361260999939,42.378021661000048,235 (STREET_FEA 503),STREET_FEA 503,32,derived_0_50_ft,boston-sam,14680,233 Bennington St,Bennington St,42.37793868,-71.03032058,Bennington Street & Prescott Street,301,nearest_address
1076,29PH20,Saint Andrew Rd,116 Saint Andrew Rd,IS,473385600000,2916740033,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2545; METERED_FL=U; PLACEMENT=MIGRATED,29PH20,,,KE,KEK81,2012,,,,1,,1177632000000,palaciolv,1217894400000,{41473EA6-CDF9-557B-A537-D9B7A4923535},-71.000286813999935,42.383681664000051,116 (STREET_FEA 3742),STREET_FEA 3742,44,derived_0_50_ft,boston-sam,120542,116 Saint Andrew Rd,Saint Andrew Rd,42.38373868,-71.00014057,Lillian Street & Saint Andrew Road,31,nearest_address
1098,29PH36,Barnes Avenue,Near Barnes Avenue & Shawsheen Road,IS,,2916740019,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=411; METERED_FL=U; PLACEMENT=MIGRATED,29PH36,,,KE,U,,,,,1,,1177632000000,blundonr,1244419200000,{DC949599-26CE-5A00-8B93-0BFEA4F4F707},-70.999472346999937,42.385407446000045,STREET_FEA 3750,STREET_FEA 3750,194,intersection_preferred_150_plus_ft,boston-sam,456787,82 Shawsheen Rd,Shawsheen Rd,42.38523846,-71.00015716,Barnes Avenue & Shawsheen Road,223,nearest_intersection
1116,26MH134,Orleans St,137 Orleans St,IS,1213920000000,2613740027,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1881; METERED_FL=U; PLACEMENT=MIGRATED,26MH134,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1285200000000,{F14003CC-1BD7-5DD7-B8AA-ABEDDB2A3E82},-71.035553376999985,42.370446518000051,141 (STREET_FEA 3171),STREET_FEA 3171,44,derived_0_50_ft,boston-sam,105899,137 Orleans St,Orleans St,42.37032868,-71.03552058,Gove Street & Orleans Street,38,nearest_address
1124,26MH18,Haynes St,4 Haynes St,IS,707356800000,2613740126,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2088; METERED_FL=U; PLACEMENT=MIGRATED,26MH18,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{72DCD876-A88D-510F-8971-120DF45B4B96},-71.038723355999934,42.367077227000038,10A OPP (STREET_FEA 3171),STREET_FEA 3171,44,derived_0_50_ft,boston-sam,456765,4 Haynes St,Haynes St,42.36703596,-71.03857059,Haynes Street & Orleans Street,26,nearest_address
1150,27MH74,Chelsea St,193-195 Chelsea St,IS,,2713740090,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2708; METERED_FL=U; PLACEMENT=MIGRATED,27MH74,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1217894400000,{D03F70CF-5AC0-577E-81FE-E3AE303E9342},-71.033414793999953,42.374389714000074,193-195 (STREET_FEA 947),STREET_FEA 947,23,derived_0_50_ft,boston-sam,30380,193-195 Chelsea St,Chelsea St,42.37435868,-71.03334058,Chelsea Street & Marion Street,47,nearest_address
1153,30OH26,Ashley St,61 Ashley St,IS,,3015740132,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=658; METERED_FL=U; PLACEMENT=MIGRATED,30OH26,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1217894400000,{8AC2595E-9705-5C4F-9F2A-E8FDB7E9B714},-71.007286983999961,42.388301984000066,59 (STREET_FEA 322),STREET_FEA 322,68,derived_50_100_ft,boston-sam,5273,61 Ashley St,Ashley St,42.38847868,-71.00721058,Ashley Street & Breed Street,216,nearest_address
1159,29OH99,Barnes Ave,21 Barnes Ave,IS,,2915740039,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=MIGRATED,29OH99,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{08D391D7-0BF3-5D6A-B000-07871A30421B},-71.004301993999945,42.386410189000060,21 (STREET_FEA 411),STREET_FEA 411,23,derived_0_50_ft,boston-sam,8254,21 Barnes Ave,Barnes Ave,42.38634868,-71.00428057,Barnes Avenue & Saratoga Street,282,nearest_address
1187,29OH78,Bayswater St,88-90 Bayswater St,IS,,2915740099,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3750; METERED_FL=U; PLACEMENT=MIGRATED,29OH78,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{21930DCF-5CC6-5269-8165-F288ACBDD12B},-71.003054641999938,42.384011052000062,94 (STREET_FEA 439),STREET_FEA 439,55,derived_50_100_ft,boston-sam,9270,88-90 Bayswater St,Bayswater St,42.38415868,-71.00310057,Bayswater Street & Saint Edward Road,175,nearest_address
1189,26MH27,Murray Ct,19 Murray Ct,IS,,2613740178,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3171; METERED_FL=U; PLACEMENT=MIGRATED,26MH27,,,MU,MUCENT,1986,,,,1,,1177632000000,blundonr,1244505600000,{CEA922D5-9C3F-5FB4-B03B-B533F0E3E2E5},-71.037462533999985,42.367386579000026,19 (STREET_FEA 2979),STREET_FEA 2979,28,derived_0_50_ft,boston-sam,99542,19 Murray Ct,Murray Ct,42.36730868,-71.03746058,Murray Court & Orleans Street,253,nearest_address
1206,30OH52,Leyden St,103-105 Leyden St,IS,,3015740101,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=658; METERED_FL=U; PLACEMENT=MIGRATED,30OH52,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1250208000000,{8DD2D667-0B63-56F3-BF4C-2A1514186242},-71.008386554999959,42.389248883000050,103 (STREET_FEA 2538),STREET_FEA 2538,29,derived_0_50_ft,boston-sam,85737,103-105 Leyden St,Leyden St,42.38916868,-71.00839058,Breed Street & Gladstone Street,281,nearest_address
1209,27MH8,Liverpool St,121-123 Liverpool St,IS,,2713740128,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1290; METERED_FL=U; PLACEMENT=MIGRATED,27MH8,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1217894400000,{C7E0F1C3-F7DE-5DFD-B033-319BA610B770},-71.039997059999962,42.373259962000077,121-123 (STREET_FEA 2573),STREET_FEA 2573,54,derived_50_100_ft,boston-sam,346028,121-123 Liverpool St,Liverpool St,42.37311848,-71.04005813,Decatur Street & Liverpool Street,239,nearest_address
1229,27MH118,Paris St,254 Paris St,IS,,2713740040,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2708; METERED_FL=U; PLACEMENT=MIGRATED,27MH118,,,MU,MUCENT,1987,,,,1,,1177632000000,denapolipd,1217894400000,{E2B10454-7C90-5A80-82D6-3B55B672FBAE},-71.033916741999974,42.375669926000057,252 (STREET_FEA 3203),STREET_FEA 3203,29,derived_0_50_ft,boston-sam,106527,254 Paris St,Paris St,42.37574938,-71.03391433,Marion Street & Paris Street,230,nearest_address
1264,28MH80,Bennington St,173 Bennington St,IS,1291075200000,2813740190,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH80,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1330646400000,{26CE63A2-69D8-533F-9190-317302BAAD70},-71.032673653999950,42.377158570000063,173 (STREET_FEA 503),STREET_FEA 503,24,derived_0_50_ft,boston-sam,14637,173 Bennington St,Bennington St,42.37711868,-71.03260058,Brooks Street & Paris Street,286,nearest_address
1275,30PH8,Lawn Ave,6 Lawn Ave,IS,,3016740038,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2524; METERED_FL=U; PLACEMENT=MIGRATED,30PH8,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1217894400000,{5C9D1BFF-72E4-505B-82BA-1FEB6F71DB23},-70.996122233999984,42.388721364000048,6 (STREET_FEA 2471),STREET_FEA 2471,44,derived_0_50_ft,boston-sam,84377,6 Lawn Ave,Lawn Ave,42.38882868,-70.99620057,Lawn Avenue & Palermo Street,135,nearest_address
1277,28MH138,Bennington St,215 Bennington St,IS,1291075200000,2813740171,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3484; METERED_FL=U; PLACEMENT=MIGRATED,28MH138,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1330905600000,{C3186D82-2AD9-52D0-A6B5-EEF17EFB33D9},-71.031089911999970,42.377754533000029,217 (STREET_FEA 503),STREET_FEA 503,32,derived_0_50_ft,boston-sam,14666,215 Bennington St,Bennington St,42.37768868,-71.03101058,Bennington Street & Paris Street,125,nearest_address
1289,31OH6,Faywood Avenue,Near Faywood Avenue & Vallar Road,IS,,3115740005,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4532; METERED_FL=U; PLACEMENT=MIGRATED,31OH6,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1217894400000,{9EE0E216-8D0D-57B4-A193-821D5A97C64D},-71.008525962999954,42.393460033000053,198 OPP (STREET_FEA 4341),STREET_FEA 4341,182,intersection_preferred_150_plus_ft,boston-sam,420843,212 Waldemar Ave,Waldemar Ave,42.39310316,-71.00805234,Faywood Avenue & Vallar Road,639,nearest_intersection
1291,26MH158,Porter St,226 Porter St,IS,,2613740181,,,GIS,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,26MH158,,,MH,MH929,2005,,,,1,,1177632000000,blundonr,1271808000000,{AB70930A-CB18-5D5D-9D6F-A30778DD6794},-71.030530409999983,42.370502162000037,STREET_FEA 3360,STREET_FEA 3360,142,derived_100_150_ft,boston-sam,352818,226 Porter St,Porter St,42.37042368,-71.03001299,Porter Street & Tomahawk Drive,173,nearest_address
1306,30OH94,Beachview Rd,57 Beachview Rd,IS,,3015740051,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=3167; METERED_FL=U; PLACEMENT=MIGRATED,30OH94,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1217894400000,{93CC7533-0358-5607-AD83-586A0688D581},-71.003975612999966,42.391164583000034,57 (STREET_FEA 443),STREET_FEA 443,42,derived_0_50_ft,boston-sam,390881,57 Beachview Rd,Beachview Rd,42.39127445,-71.00392810,Orient Avenue & Sea View Avenue,356,nearest_address
1326,26MH50,Sumner St,290 Sumner St,IS,,2613740107,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3171; METERED_FL=U; PLACEMENT=MIGRATED,26MH50,,,US,USSEN,1983,,,,1,,1177632000000,blundonr,1244505600000,{786C87D2-1D3F-5031-8D42-3A3A6FB2D5D7},-71.036904773999936,42.367725149000080,290 (STREET_FEA 4062),STREET_FEA 4062,32,derived_0_50_ft,boston-sam,132371,290 Sumner St,Sumner St,42.36780968,-71.03687758,Sumner Street & Wilbur Court,232,nearest_address
1332,26MH124,Gove St,174-176 Gove St,IS,,2613740064,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1801; METERED_FL=U; PLACEMENT=MIGRATED,26MH124,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{F2B3CD81-DF23-5CF5-8E83-C93FB4C3B686},-71.032515357999955,42.369109689000027,174-176 (STREET_FEA 1881),STREET_FEA 1881,26,derived_0_50_ft,boston-sam,65610,174-176 Gove St,Gove St,42.36914568,-71.03243358,Geneva Street & Gove Street,53,nearest_address
1350,28MH106,Eutaw St,124 Eutaw St,IS,,2813740062,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1567; METERED_FL=U; PLACEMENT=MIGRATED,28MH106,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1217894400000,{A6B98AF3-AAC4-5A5D-8C80-1250A53B843D},-71.034830180999961,42.380483103000074,86 OPP (STREET_FEA 4502),STREET_FEA 4502,26,derived_0_50_ft,boston-sam,165076,124 Eutaw St,Eutaw St,42.38041266,-71.03482486,Eutaw Street & White Street,168,nearest_address
1358,26NH72,Airport Road - Arrivals Level,Near Airport Road - Arrivals Level & Airport Road - Departures Level,IS,1046995200000,2614740096,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH72,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{53A2F879-07E4-5B08-AA87-E6AC3D438CFE},-71.025706072999981,42.368751797000073,STREET_FEA 2010,STREET_FEA 2010,372,intersection_preferred_150_plus_ft,boston-sam,438036,20 Hotel Dr,Hotel Dr,42.36969684,-71.02517868,Airport Road - Arrivals Level & Airport Road - Departures Level,119,nearest_intersection
1359,26NH69,Harborside Dr,10 Harborside Dr,IS,1046995200000,2614740093,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH69,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{11BC7686-A3F9-524C-8BD4-000E025E31CE},-71.025883902999965,42.367479572000036,STREET_FEA 2010,STREET_FEA 2010,77,derived_50_100_ft,boston-sam,347640,10 Harborside Dr,Harborside Dr,42.36767027,-71.02600564,Airport Way & Hotel Drive,397,nearest_address
1383,29NH74,Addison St,135 Addison St,IS,,2914740015,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3793; METERED_FL=U; PLACEMENT=MIGRATED,29NH74,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1217980800000,{7CA161AF-B508-5ECA-A0C1-B2CAD984C790},-71.016304897999987,42.385320637000063,135 (STREET_FEA 135),STREET_FEA 135,41,derived_0_50_ft,boston-sam,1124,135 Addison St,Addison St,42.38526868,-71.01644058,Saratoga Street & Wordsworth Street,401,nearest_address
1393,27NH39,Airport Road,Near Airport Road & Transportation Way,IS,,2714330012,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27NH39,,,LO,U,,,,,1,,1177632000000,blundonr,1244419200000,{7EB10218-81F1-5F1B-9CA1-2061FC23267A},-71.025669935999986,42.374166517000049,STREET_FEA 0,STREET_FEA 0,227,intersection_preferred_150_plus_ft,boston-sam,343208,239 Prescott St,Prescott St,42.37440863,-71.02489170,Airport Road & Transportation Way,910,nearest_intersection
1412,28MH120,Falcon St,87 Falcon St,IS,,2813740021,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH120,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{0A6B9965-1351-5D01-B276-90DEA3B5BAE8},-71.036010498999985,42.381874966000055,87 (STREET_FEA 1604),STREET_FEA 1604,26,derived_0_50_ft,boston-sam,56082,87 Falcon St,Falcon St,42.38181868,-71.03595058,Brooks Street & Falcon Street,44,nearest_address
1427,26NH67,Hotel Drive,Near Hotel Drive & Logan Memorial Way,IS,1046995200000,2614740091,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH67,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{06CA46DC-FCFA-55DA-98CB-0DB6D15B266D},-71.025597599999969,42.366840855000078,STREET_FEA 2010,STREET_FEA 2010,225,intersection_preferred_150_plus_ft,boston-sam,347660,16 Transportation Way,Transportation Way,42.36640924,-71.02619694,Hotel Drive & Logan Memorial Way,320,nearest_intersection
1479,30OH58,Leyden St,29 Leyden St,IS,,3015740073,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=576; METERED_FL=U; PLACEMENT=MIGRATED,30OH58,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1217894400000,{EB49145E-354F-50AA-9D50-F1E6603D7D6B},-71.011406570999952,42.390410889000066,29 (STREET_FEA 2538),STREET_FEA 2538,32,derived_0_50_ft,boston-sam,85813,29 Leyden St,Leyden St,42.39032868,-71.01145058,Ashley Street & Boardman Street,292,nearest_address
1496,27MH128,Chelsea St,261 Chelsea St,IS,978307200000,2713740024,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,27MH128,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1217894400000,{B91ACF03-6E2D-58C0-9F84-7CC46D600A6F},-71.030735597999978,42.375973446000046,294 (STREET_FEA 659),STREET_FEA 659,145,derived_100_150_ft,boston-sam,30444,261 Chelsea St,Chelsea St,42.37625868,-71.03111058,Bremen Street & Brooks Street,274,nearest_address
1499,29NH2,Saratoga St,660A-660 Saratoga St,IS,865123200000,2914740077,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1222; METERED_FL=U; PLACEMENT=MIGRATED,29NH2,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{85DB1958-EE69-598C-B249-5F7D245BE0FD},-71.020948650999969,42.382416530000057,660 (STREET_FEA 3793),STREET_FEA 3793,44,derived_0_50_ft,boston-sam,169462,660A-660 Saratoga St,Saratoga St,42.38253522,-71.02098752,Curtis Street & Saratoga Street,50,nearest_address
1500,28MH172,Bremen St,398 Bremen St,IS,,2813740140,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH172,,,MU,MUCENT,1976,,,,1,,1177632000000,connorsm,1217894400000,{264BAA59-EECF-5ADE-908F-D92934A57C8B},-71.027806803999965,42.378488317000063,398 (STREET_FEA 659),STREET_FEA 659,31,derived_0_50_ft,boston-sam,19875,398 Bremen St,Bremen St,42.37854521,-71.02789405,Bennington Street & Chelsea Street,210,nearest_address
1529,26MH86,Maverick Sq,12-14 Maverick Sq,IS,,2613740052,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2111; METERED_FL=U; PLACEMENT=MIGRATED,26MH86,,,KE,KEK81-A,2007,,,,1,,1177632000000,denapolipd,1217894400000,{F4FA2A65-B75F-5C56-AE99-447FF75B752F},-71.039594620999935,42.369486949000077,20-30 (STREET_FEA 2762),STREET_FEA 2762,71,derived_50_100_ft,boston-sam,167524,12-14 Maverick Sq,Maverick Sq,42.36938972,-71.03982457,Henry Street & Maverick Square,46,nearest_address
1559,29NH41,Horace St,64 Horace St,IS,757382400000,2914740089,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2916; METERED_FL=U; PLACEMENT=MIGRATED,29NH41,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1217980800000,{3ADCBEBD-70A8-5C31-9D7D-4E716696EF26},-71.017377390999968,42.382221134000076,68 (STREET_FEA 2205),STREET_FEA 2205,41,derived_0_50_ft,boston-sam,75337,64 Horace St,Horace St,42.38228868,-71.01750058,Horace Street & Moore Street,182,nearest_address
