objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
3669,11IH196,Woodrow Ave,86-86A Woodrow Ave,IS,,1109740055,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=615; METERED_FL=U; PLACEMENT=MIGRATED,11IH196,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231804800000,{E90C413F-A02C-5A1F-ABC1-D4C7E3212742},-71.081896431999951,42.287582455000063,87 OPP (STREET_FEA 4622),STREET_FEA 4622,23,derived_0_50_ft,boston-sam,437348,86-86A Woodrow Ave,Woodrow Ave,42.28752844,-71.08185515,Boyden Street & Woodrow Avenue,190,nearest_address
3672,15LH28,Southview St,6-8 Southview St,IS,,1512740049,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3801; METERED_FL=U; PLACEMENT=MIGRATED,15LH28,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{5DEECFB8-B18B-5A0F-8A24-562B37ECE47B},-71.050065343999961,42.308118572000069,9-11 (STREET_FEA 3949),STREET_FEA 3949,71,derived_50_100_ft,boston-sam,129197,6-8 Southview St,Southview St,42.30825866,-71.04988059,Savin Hill Avenue & Southview Street,193,nearest_address
3679,12MH4,Port Norfolk St,51 Port Norfolk St,IS,,1213740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1543; METERED_FL=U; PLACEMENT=MIGRATED,12MH4,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{DEC07636-22C6-5754-A382-4000669D3E00},-71.040538937999941,42.290889243000038,51 (STREET_FEA 3359),STREET_FEA 3359,44,derived_0_50_ft,boston-sam,112025,51 Port Norfolk St,Port Norfolk St,42.29091866,-71.04038058,Ericsson Street & Port Norfolk Street,264,nearest_address
3682,10JH60,Rockwell St,46 Rockwell St,IS,,1010740009,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4399; METERED_FL=U; PLACEMENT=MIGRATED,10JH60,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1271808000000,{5FF5E729-6BE1-58B3-BEB5-4B5A306977FB},-71.074846151999964,42.283137481000040,46 (STREET_FEA 3653),STREET_FEA 3653,37,derived_0_50_ft,boston-sam,117963,46 Rockwell St,Rockwell St,42.28303866,-71.07482059,Milton Avenue & Rockwell Street,379,nearest_address
3683,11JH22,Milton Ave,29 Milton Ave,IS,,1110740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,11JH22,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1233187200000,{65F9AA3E-7FEB-559D-A721-9E4D72D5EAF6},-71.078251764999948,42.286015246000034,29 (STREET_FEA 2862),STREET_FEA 2862,45,derived_0_50_ft,boston-sam,95719,29 Milton Ave,Milton Ave,42.28597866,-71.07841059,Charles Road & Norfolk Street,370,nearest_address
3684,14JH184,Olney St,45 Olney St,IS,,1410740200,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=556; METERED_FL=U; PLACEMENT=MIGRATED,14JH184,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1224720000000,{3A4E7EFD-1BFD-595D-8B1E-D2A89CE352FB},-71.071028828999943,42.305567382000049,49 (STREET_FEA 3155),STREET_FEA 3155,67,derived_50_100_ft,boston-sam,105306,45 Olney St,Olney St,42.30570866,-71.07087059,Blakeville Street & Olney Street,85,nearest_address
3706,11KH179,Ashmont Park,6 Ashmont Park,IS,,1111740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=326; METERED_FL=U; PLACEMENT=MIGRATED,11KH179,,,US,USMET250,1993,,,,1,,1177632000000,connorsm,1233187200000,{3C9461A3-726D-5983-A404-DEFC015EA2E8},-71.063521143999935,42.286671314000046,6 OPP (STREET_FEA 325),STREET_FEA 325,39,derived_0_50_ft,boston-sam,5305,6 Ashmont Park,Ashmont Park,42.28668847,-71.06337731,Dorchester Avenue & Dracut Street,161,nearest_address
3720,13IH30,American Legion Hwy,58 American Legion Hwy,IS,880934400000,1309740064,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=230; METERED_FL=U; PLACEMENT=MIGRATED,13IH30,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{F334E221-C930-5BDA-95C9-6C7816E16A50},-71.089581099999975,42.297340687000030,58 (STREET_FEA 253),STREET_FEA 253,33,derived_0_50_ft,boston-sam,3120,58 American Legion Hwy,American Legion Hwy,42.29727866,-71.08967060,Fermoy Heights Avenue & Shandon Road,621,nearest_address
3721,13KH22,Waldeck St,86 Waldeck St,IS,801964800000,1311740202,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4340; METERED_FL=U; PLACEMENT=MIGRATED,13KH22,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1230076800000,{B10DFDCB-0AF8-5D47-AF39-A94553F1DC41},-71.065753897999969,42.299062937000031,19 OPP (STREET_FEA 4189),STREET_FEA 4189,82,derived_50_100_ft,boston-sam,347005,86 Waldeck St,Waldeck St,42.29888895,-71.06594596,Tonawanda Street & Waldeck Street,168,nearest_address
3725,11LH134,Berry St,4 Berry St,IS,,1112740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3536; METERED_FL=U; PLACEMENT=MIGRATED,11LH134,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{2977AD6C-0CB1-5B98-B7A5-EB7F78FAADE7},-71.042522717999987,42.287407536000046,STREET_FEA 4539,STREET_FEA 4539,128,derived_100_150_ft,boston-sam,162061,4 Berry St,Berry St,42.28737482,-71.04204943,Berry Street & Redfield Street,51,nearest_address
3728,15JH106,Inwood St,15 Inwood St,IS,707356800000,1510740145,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3102; METERED_FL=U; PLACEMENT=MIGRATED,15JH106,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1224460800000,{EEAA0F8F-5E10-53D3-8579-CCBEB4311A16},-71.069295271999977,42.306179123000049,14 OPP (STREET_FEA 2272),STREET_FEA 2272,53,derived_50_100_ft,boston-sam,78800,15 Inwood St,Inwood St,42.30612866,-71.06911059,Inwood Street & Norton Street,168,nearest_address
3758,15JH118,Clarkson St,68 Clarkson St,IS,,1510740091,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1990; METERED_FL=U; PLACEMENT=MIGRATED,15JH118,,,DA,ADB-84-B,2001,,,,1,,1177632000000,blundonr,1255478400000,{62A776A0-46C1-5B9D-B3FA-18479DC0F6B4},-71.067773282999951,42.308007044000078,73 OPP (STREET_FEA 1014),STREET_FEA 1014,61,derived_50_100_ft,boston-sam,33528,68 Clarkson St,Clarkson St,42.30787066,-71.06764459,Clarkson Street & Hamilton Street,314,nearest_address
3759,10IH124,Norfolk St,383 Norfolk St,IS,,1009740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4554; METERED_FL=U; PLACEMENT=MIGRATED,10IH124,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1230249600000,{1D3FEE13-29A8-5A8C-A5A1-15C54AE95B40},-71.085456664999981,42.282671818000040,383 (STREET_FEA 3083),STREET_FEA 3083,48,derived_0_50_ft,boston-sam,103304,383 Norfolk St,Norfolk St,42.28274866,-71.08560059,Hannon Street & Norfolk Street,22,nearest_address
3760,18KH64,Dorset St,13 Dorset St,IS,,1811740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1358; METERED_FL=U; PLACEMENT=MIGRATED,18KH64,,,MU,MUCENT,2002,,,,1,,1177632000000,connorsm,1221004800000,{0F6965E7-5023-5A54-9428-9595C56B2589},-71.057941810999978,42.323737550000033,15 (STREET_FEA 1365),STREET_FEA 1365,47,derived_0_50_ft,boston-sam,49176,13 Dorset St,Dorset St,42.32383867,-71.05783059,Dorchester Avenue & Dorset Street,320,nearest_address
3774,10LH24,Rockne Ave,11 Rockne Ave,IS,720403200000,1012740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1771; METERED_FL=U; PLACEMENT=MIGRATED,10LH24,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1230076800000,{2D79572C-AD44-5A79-9F57-4C67BEF76331},-71.053309323999940,42.282468375000064,11 (STREET_FEA 3647),STREET_FEA 3647,35,derived_0_50_ft,boston-sam,117775,11 Rockne Ave,Rockne Ave,42.28239866,-71.05340058,Gallivan Boulevard & Rockne Avenue,167,nearest_address
3784,10LH89,Hallet St,151 Hallet St,IS,,1012740102,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,10LH89,,,MH,U,,,,,1,,1240272000000,blundonr,1244419200000,{81438766-6ED9-5A2F-A4BB-AAEA57965D57},-71.048399577999987,42.279581310000026,151 (STREET_FEA 1981),STREET_FEA 1981,115,derived_100_150_ft,boston-sam,68230,151 Hallet St,Hallet St,42.27963746,-71.04881970,Hill Top Street & Whitridge Street,414,nearest_address
3821,13IH106,Page St,19 Page St,IS,,1309740013,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2784; METERED_FL=U; PLACEMENT=MIGRATED,13IH106,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{17A0EFD4-2556-5EB1-BCDD-5F601B26488C},-71.082977481999933,42.299469192000061,19 (STREET_FEA 3193),STREET_FEA 3193,44,derived_0_50_ft,boston-sam,106350,19 Page St,Page St,42.29954866,-71.08310059,Mclellan Street & Page Street,127,nearest_address
3888,12JH152,Kenwood St,40 Kenwood St,IS,,1210740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3831; METERED_FL=U; PLACEMENT=MIGRATED,12JH152,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1233705600000,{54125AB4-8AB3-5A3E-9393-F3C75004EE50},-71.069804063999982,42.292169384000033,40 (STREET_FEA 2384),STREET_FEA 2384,48,derived_0_50_ft,boston-sam,81392,40 Kenwood St,Kenwood St,42.29226866,-71.06992059,Kenwood Street & Seaborn Street,138,nearest_address
3889,11JH106,Torrey St,46 Torrey St,IS,,1110740067,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3137; METERED_FL=U; PLACEMENT=MIGRATED,11JH106,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1233187200000,{9DFE056F-384D-5D03-B11C-8F3AFC3C1F2B},-71.073297773999968,42.287239010000064,46 (STREET_FEA 4195),STREET_FEA 4195,40,derived_0_50_ft,boston-sam,136302,46 Torrey St,Torrey St,42.28712866,-71.07330059,Oakwood Street & Torrey Street,26,nearest_address
3904,12JH140,Lithgow St,19 Lithgow St,IS,,1210740171,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4105; METERED_FL=U; PLACEMENT=MIGRATED,12JH140,,,DA,ADB-84-B,1990,,,,1,,1177632000000,connorsm,1233792000000,{37A46F68-FC9A-56D8-AAEC-390E715373C2},-71.070420319999982,42.289690283000027,19 OPP (STREET_FEA 2570),STREET_FEA 2570,67,derived_50_100_ft,boston-sam,86754,19 Lithgow St,Lithgow St,42.28951866,-71.07033059,Centre Street & Talbot Avenue,189,nearest_address
3916,16KH135,Savin Hill Ave,9 Savin Hill Ave,IS,599616000000,1611740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3329; METERED_FL=U; PLACEMENT=MIGRATED,16KH135,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1225065600000,{AC59E0B1-BC7F-5EA5-A358-943F2EA7B229},-71.058576896999966,42.312751855000045,5 (STREET_FEA 3801),STREET_FEA 3801,39,derived_0_50_ft,boston-sam,123464,9 Savin Hill Ave,Savin Hill Ave,42.31264866,-71.05854059,Pleasant Street & Savin Hill Avenue,82,nearest_address
3922,15JH64,Coleus Park,7 Coleus Park,IS,725846400000,1510740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2475; METERED_FL=U; PLACEMENT=MIGRATED,15JH64,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1250035200000,{42919585-FF6B-578D-B9D8-243EA283DF30},-71.075578500999939,42.310621258000026,7 (STREET_FEA 1062),STREET_FEA 1062,50,derived_0_50_ft,boston-sam,34753,7 Coleus Park,Coleus Park,42.31068866,-71.07574059,Coleus Park & Lawrence Avenue,175,nearest_address
3923,17KH96,Pleasant St,29 Pleasant St,IS,,1711740221,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2771; METERED_FL=U; PLACEMENT=MIGRATED,17KH96,,,US,USSEN,1980,,,,1,,1177632000000,denapolipd,1220918400000,{DCE04A93-4703-5DE1-A521-E0C08622B7E2},-71.059519152999940,42.316594759000054,29 (STREET_FEA 3329),STREET_FEA 3329,62,derived_50_100_ft,boston-sam,111192,29 Pleasant St,Pleasant St,42.31667867,-71.05972059,Mayfield Street & Pleasant Street,61,nearest_address
3926,13KH132,Adams St,381 Adams St,IS,801964800000,1311740141,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4305; METERED_FL=U; PLACEMENT=MIGRATED,13KH132,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1224460800000,{2867FB29-DAB3-5E89-ACFB-768285835489},-71.056255889999989,42.296036297000057,392 (STREET_FEA 130),STREET_FEA 130,82,derived_50_100_ft,boston-sam,695,381 Adams St,Adams St,42.29602866,-71.05656059,Adams Street & Victory Road,105,nearest_address
3927,15JH5,Columbia Ter,6 Columbia Ter,IS,,1510740053,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1071; METERED_FL=U; PLACEMENT=MIGRATED,15JH5,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{46AC7A0C-E359-5793-87D2-4CC27B89650A},-71.071961576999968,42.309175678000031,6 (STREET_FEA 1074),STREET_FEA 1074,36,derived_0_50_ft,boston-sam,35454,6 Columbia Ter,Columbia Ter,42.30925866,-71.07189059,Richfield Street & Westwood Street,171,nearest_address
3932,10LH52,Rita Rd,38 Rita Rd,IS,,1012740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3745; METERED_FL=U; PLACEMENT=MIGRATED,10LH52,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231718400000,{DDC89F87-A46D-5008-AA39-4AC6EA6A8A65},-71.050853552999968,42.281871091000028,38 (STREET_FEA 3600),STREET_FEA 3600,37,derived_0_50_ft,boston-sam,116135,38 Rita Rd,Rita Rd,42.28192866,-71.05074058,Rita Road & Saint Brendan Road,179,nearest_address
3933,13JH192,Larchmont St,29 Larchmont St,IS,725846400000,1310740127,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1910; METERED_FL=N; PLACEMENT=MIGRATED,13JH192,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1230076800000,{630F637E-00E0-58E8-BC25-D008E788303A},-71.068787607999980,42.297026756000037,29 (STREET_FEA 2457),STREET_FEA 2457,45,derived_0_50_ft,boston-sam,84068,29 Larchmont St,Larchmont St,42.29712866,-71.06888059,Greenbrier Street & Larchmont Street,464,nearest_address
3949,12KH174,Ainsley St,19 Ainsley St,IS,,1211740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3679; METERED_FL=U; PLACEMENT=MIGRATED,12KH174,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1233792000000,{79EA1540-4CD5-5564-A25E-3DE5D95C5CAF},-71.056383606999987,42.291985024000041,19 (STREET_FEA 146),STREET_FEA 146,29,derived_0_50_ft,boston-sam,1222,19 Ainsley St,Ainsley St,42.29197866,-71.05649059,Ainsley Street & Rosemont Street,227,nearest_address
3968,11LH98,Blackwell St,12 Blackwell St,IS,,1112740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=612; METERED_FL=U; PLACEMENT=MIGRATED,11LH98,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1233705600000,{7400CF5D-1BE7-593A-8A25-4A91CA757432},-71.048064784999951,42.287874266000074,12 (STREET_FEA 550),STREET_FEA 550,48,derived_0_50_ft,boston-sam,15803,12 Blackwell St,Blackwell St,42.28778866,-71.04793058,Blackwell Street & Bowman Street,32,nearest_address
3972,11IH170,Callender St,207 Callender St,IS,662688000000,1109740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2623; METERED_FL=U; PLACEMENT=MIGRATED,11IH170,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1447718400000,{4E34CA8F-20C1-5E1F-8484-67FE79EC7EFC},-71.087839488999975,42.288319311000066,207 (STREET_FEA 781),STREET_FEA 781,56,derived_50_100_ft,boston-sam,24826,207 Callender St,Callender St,42.28843866,-71.08771060,Callender Street & Lucerne Street,41,nearest_address
3976,16KH24,Payson Ave,37-39 Payson Ave,IS,770428800000,1611740133,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1837; METERED_FL=U; PLACEMENT=MIGRATED,16KH24,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1249430400000,{46FF2B4D-81DF-5FC5-B07B-5EDF2C54A349},-71.066781924999987,42.313500069000042,37-39 (STREET_FEA 3257),STREET_FEA 3257,42,derived_0_50_ft,boston-sam,108689,37-39 Payson Ave,Payson Ave,42.31341866,-71.06689059,Glendale Street & Payson Avenue,198,nearest_address
3998,15KH50,Adams St,53 Adams St,IS,536457600000,1511740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1715; METERED_FL=U; PLACEMENT=MIGRATED,15KH50,,,MU,MUCENT,2006,,,,1,,1177632000000,chalmersh,1233705600000,{329043A6-972E-5C6C-A737-C9DF7E848FF5},-71.062284268999974,42.306832382000039,53 (STREET_FEA 130),STREET_FEA 130,42,derived_0_50_ft,boston-sam,778,53 Adams St,Adams St,42.30681866,-71.06244059,Adams Street & Fox Street,25,nearest_address
4001,12LH108,William T Morrissey Blvd,960-960H William T Morrissey Blvd,IS,911260800000,1212740048,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1107; METERED_FL=U; PLACEMENT=MIGRATED,12LH108,,,MU,MUCENT,2005,,,,1,,1177632000000,connorsm,1233792000000,{EDF5D7C2-1AE3-5B7D-8948-1C59DA65AB63},-71.046615281999948,42.291990137000028,50 (STREET_FEA 3106),STREET_FEA 3106,130,derived_100_150_ft,boston-sam,172992,960-960H William T Morrissey Blvd,William T Morrissey Blvd,42.29168130,-71.04685759,Conley Street & Norwood Street,125,nearest_address
4005,17KH102,E Cottage St,218-220 E Cottage St,IS,,1711740125,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1274; METERED_FL=U; PLACEMENT=MIGRATED,17KH102,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{5EB79B50-C98A-539B-BCCD-9DDBB1F2B8B0},-71.059922430999961,42.319196817000034,218-220 (STREET_FEA 8),STREET_FEA 8,52,derived_50_100_ft,boston-sam,43583,218-220 E Cottage St,E Cottage St,42.31916867,-71.05973159,Dawes Street & East Cottage Street,58,nearest_address
4036,16LH12,Sydney St,92 Sydney St,IS,770428800000,1612740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2040; METERED_FL=U; PLACEMENT=MIGRATED,16LH12,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1224460800000,{AAF46996-6EF6-59DD-A8CF-13222A8B60B3},-71.052683299999956,42.314567925000063,92 (STREET_FEA 4093),STREET_FEA 4093,41,derived_0_50_ft,boston-sam,133344,92 Sydney St,Sydney St,42.31464866,-71.05279059,Hartland Street & Sydney Street,171,nearest_address
4037,12IH92,Talbot Ave,130 Talbot Ave,IS,,1209740044,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2101; METERED_FL=U; PLACEMENT=MIGRATED,12IH92,,,US,USSEN,1983,,,,1,,1177632000000,connorsm,1233705600000,{9A654F92-073E-5787-85B8-B4042EE3C672},-71.081550668999967,42.293101686000057,STREET_FEA 4104,STREET_FEA 4104,65,derived_50_100_ft,boston-sam,133664,130 Talbot Ave,Talbot Ave,42.29311866,-71.08131059,Helen Street & Talbot Avenue,150,nearest_address
4047,11LH4,Minot St,136 Minot St,IS,631152000000,1112740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=653; METERED_FL=U; PLACEMENT=MIGRATED,11LH4,,,DA,ADB-84-B,2000,,,,1,,1177632000000,connorsm,1233705600000,{6C830E31-E311-577B-AE48-B436BA190EBB},-71.052918337999984,42.284118628000044,136 (STREET_FEA 2874),STREET_FEA 2874,44,derived_0_50_ft,boston-sam,96052,136 Minot St,Minot St,42.28399866,-71.05294058,Branton Street & Minot Street,27,nearest_address
4054,13JH216,Dakota St,91 Dakota St,IS,63072000000,1310740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=614; METERED_FL=U; PLACEMENT=MIGRATED,13JH216,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1231372800000,{2D46AA03-2C69-5A25-BFE2-3C7DE4300500},-71.068916186999957,42.299598299000024,91 (STREET_FEA 1239),STREET_FEA 1239,44,derived_0_50_ft,boston-sam,45649,91 Dakota St,Dakota St,42.29947866,-71.06890059,Boyd Street & Dakota Street,213,nearest_address
4055,16MH22,University Drive East,Near University Drive East & University Drive South,IS,,1613740018,,,AS BUILT,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,16MH22,,,MU,MUCENT,1999,,,,1,,1380067200000,blundonr,1380153600000,{F7B957E4-E97D-5F18-B8CC-3A1474007A5A},-71.035872962999974,42.312952507000034,STREET_FEA 0,STREET_FEA 0,473,intersection_preferred_150_plus_ft,boston-sam,149911,200 William T Morrissey Blvd,William T Morrissey Blvd,42.31398840,-71.03481381,University Drive East & University Drive South,872,nearest_intersection
4068,11LH8,Charlemont St,10-12 Charlemont St,IS,,1112740120,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=945; METERED_FL=U; PLACEMENT=MIGRATED,11LH8,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{B50FBE4E-5C3B-54F2-83D2-306FFBA6D87D},-71.051813782999943,42.284895837000079,10-12 (STREET_FEA 906),STREET_FEA 906,40,derived_0_50_ft,boston-sam,29019,10-12 Charlemont St,Charlemont St,42.28480166,-71.05189058,Charlemont Street & Chelmsford Street,106,nearest_address
4084,16JH16,Lawrence Ave,67 Lawrence Ave,IS,,1610740186,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2737; METERED_FL=U; PLACEMENT=MIGRATED,16JH16,,,KE,KEK81,2009,,,,1,,1177632000000,palaciolv,1231372800000,{600FAA03-73E2-5D84-B990-B89BB4FEB3D4},-71.076361708999968,42.311607031000051,54 OPP (STREET_FEA 2475),STREET_FEA 2475,64,derived_50_100_ft,boston-sam,344487,67 Lawrence Ave,Lawrence Ave,42.31161205,-71.07659994,Fernboro Street & Lawrence Avenue,128,nearest_address
4097,13IH98,Bicknell St,41 Bicknell St,IS,1086652800000,1309740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=638; METERED_FL=U; PLACEMENT=MIGRATED,13IH98,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{DFB46277-6414-5F53-B5E7-C4153597C801},-71.082810197999947,42.297770847000038,41 (STREET_FEA 523),STREET_FEA 523,50,derived_0_50_ft,boston-sam,15315,41 Bicknell St,Bicknell St,42.29780866,-71.08263060,Bradshaw Street & Esmond Street,277,nearest_address
4103,11LH112,Minot St,4-10 Minot St,IS,,1112740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2874; METERED_FL=U; PLACEMENT=MIGRATED,11LH112,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1233705600000,{79DAC4E6-69FC-5BDA-9DD7-C13397715257},-71.044149192999953,42.286392763000038,398 OPP (STREET_FEA 3020),STREET_FEA 3020,43,derived_0_50_ft,boston-sam,96164,4-10 Minot St,Minot St,42.28631266,-71.04426758,Minot Street & Neponset Avenue,47,nearest_address
4112,13IH159,Shandon Rd,44-48 Shandon Rd,IS,,1309740174,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1643; METERED_FL=U; PLACEMENT=obrienm,13IH159,,,MU,MUCENT,1991,,,,1,,1406592000000,obrienm,1406592000000,{B89F95A9-AC57-5904-A428-F96E9D04D0AA},-71.090667241999938,42.295668879000061,48 (STREET_FEA 4751),STREET_FEA 4751,77,derived_50_100_ft,boston-sam,172934,44-48 Shandon Rd,Shandon Rd,42.29558087,-71.09040556,Fermoy Heights Avenue & Shandon Road,59,nearest_address
4116,10LH91,Hallet Street,Near Hallet Street & Hallet-Davis Street,IS,,1012740104,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,10LH91,,,MH,U,,,,,1,,1240272000000,blundonr,1244419200000,{FCC164D3-1A31-5F8E-B1A5-0E0EF4A69756},-71.047620167999980,42.279841223000062,151 (STREET_FEA 1981),STREET_FEA 1981,331,intersection_preferred_150_plus_ft,boston-sam,68230,151 Hallet St,Hallet St,42.27963746,-71.04881970,Hallet Street & Hallet-Davis Street,482,nearest_intersection
4125,8JH52,Dorchester Ave,2284-2288 Dorchester Ave,IS,,810740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1360; METERED_FL=U; PLACEMENT=MIGRATED,8JH52,,,US,USSEN,1980,,,,1,,1177632000000,denapolipd,1231891200000,{5ED95169-5690-52E5-A727-D3EA01A7128D},-71.067736649999972,42.272314088000030,1213-1215 (STREET_FEA 130),STREET_FEA 130,87,derived_50_100_ft,boston-sam,343132,2284-2288 Dorchester Ave,Dorchester Ave,42.27253460,-71.06786089,Adams Street & Dorchester Avenue,59,nearest_address
4129,15JH60,Brunswick St,113 Brunswick St,IS,,1510740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3086; METERED_FL=U; PLACEMENT=MIGRATED,15JH60,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1233619200000,{979D60F6-6871-580D-90CD-A798B2E75294},-71.079151439999976,42.310470290000069,113 (STREET_FEA 715),STREET_FEA 715,44,derived_0_50_ft,boston-sam,22863,113 Brunswick St,Brunswick St,42.31036866,-71.07924059,Brunswick Street & Normandy Street,44,nearest_address
