objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
9336,22MH48,Dry Dock Ave,23 Dry Dock Ave,IS,,2213740129,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1388; METERED_FL=U; PLACEMENT=MIGRATED,22MH48,,,DA,ADB-84-B,1981,,,,1,,1177632000000,blundonr,1392681600000,{647706E6-731E-5DDC-81AD-30E8382CD69F},-71.029999434999979,42.344108614000049,STREET_FEA 6273,STREET_FEA 6273,61,derived_50_100_ft,boston-sam,340976,23 Dry Dock Ave,Dry Dock Ave,42.34426609,-71.02992586,Northern Avenue & Tide Street,609,nearest_address
9344,23MH1,D Street,Near D Street & Fish Pier Road,IS,,2313740001,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,23MH1,,,U,U,,,,,1,,1240272000000,blundonr,1244419200000,{9CE6523D-75F2-5FB5-8381-8F492DFFC85A},-71.038938782999935,42.349748723000062,STREET_FEA 1666,STREET_FEA 1666,199,intersection_preferred_150_plus_ft,boston-sam,168264,212-234 Northern Ave,Northern Ave,42.35013388,-71.03841544,D Street & Fish Pier Road,288,nearest_intersection
9353,22NH26,Dolphin Way,Near Dolphin Way & Fid Kennedy Avenue,IS,,2214740003,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6446; METERED_FL=U; PLACEMENT=MIGRATED,22NH26,,,MH,MH929,1981,,,,1,,1177632000000,connorsm,1364428800000,{6DB673F4-E38D-58CF-BAF6-AD952B67E134},-71.025455254999940,42.346602914000073,16 (STREET_FEA 1652),STREET_FEA 1652,294,intersection_preferred_150_plus_ft,boston-sam,340990,25 Fid Kennedy Ave,Fid Kennedy Ave,42.34631893,-71.02647758,Dolphin Way & Fid Kennedy Avenue,123,nearest_intersection
9364,22NH32,Dolphin Way,Near Dolphin Way & Fid Kennedy Avenue,IS,,2214740001,,,GPS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=4176; METERED_FL=U; PLACEMENT=MIGRATED,22NH32,,,MH,MH929,1998,,,,1,,1177632000000,blundonr,1376611200000,{3CD1AA20-ABD4-5C83-9542-049E613BEE65},-71.025121907999960,42.347528274000069,STREET_FEA 1652,STREET_FEA 1652,481,intersection_preferred_150_plus_ft,boston-sam,352863,3 Dolphin Way,Dolphin Way,42.34643025,-71.02412981,Dolphin Way & Fid Kennedy Avenue,335,nearest_intersection
9415,22MH14,Northern Ave,329 Northern Ave,IS,,2213740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6118; METERED_FL=U; PLACEMENT=MIGRATED,22MH14,,,MU,MUCENT,1971,,,,1,,1177632000000,connorsm,1364428800000,{FFD87B13-32DA-5646-AF61-4089E7893F8F},-71.036962504999963,42.346030932000076,17 (STREET_FEA 898),STREET_FEA 898,97,derived_50_100_ft,boston-sam,347457,329 Northern Ave,Northern Ave,42.34611026,-71.03730741,Haul Road & South Boston Piers Transitway,290,nearest_address
9492,22MH62,Dry Dock Ave,28 Dry Dock Ave,IS,,2213740089,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4176; METERED_FL=U; PLACEMENT=MIGRATED,22MH62,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{7223A729-14E0-54D3-A188-27C2F4CFAED4},-71.029653128999939,42.345036652000033,299 (STREET_FEA 1388),STREET_FEA 1388,44,derived_0_50_ft,boston-sam,347746,28 Dry Dock Ave,Dry Dock Ave,42.34492072,-71.02960109,Anchor Way & Bollard Way,327,nearest_address
9495,22LH168,A Street,Near A Street & Mount Washington Avenue,IS,,2212740246,,,GPS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3923; METERED_FL=U; PLACEMENT=denapolipd,22LH168,,,MU,MUCENT,2003,,,,1,,1247529600000,blundonr,1466035200000,{85DBB128-2C24-54C0-833A-F45933D7EE69},-71.052622711999959,42.347328917000027,STREET_FEA 1818,STREET_FEA 1818,193,intersection_preferred_150_plus_ft,boston-sam,460042,103P Necco St,Necco St,42.34785800,-71.05260149,A Street & Mount Washington Avenue,425,nearest_intersection
9496,22MH154,Park Ln,1 Park Ln,IS,,2213740197,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=mulline,22MH154,,,U,U,,,,,1,,1240444800000,mulline,1396656000000,{A5600F4E-457D-57B2-8326-2F11B7D6DE30},-71.037883089999980,42.347918692000064,279 (STREET_FEA 1104),STREET_FEA 1104,73,derived_50_100_ft,boston-sam,340156,1 Park Ln,Park Ln,42.34803759,-71.03810206,Congress Street & Park Lane,32,nearest_address
9497,22MH52,Dry Dock Ave,24 Dry Dock Ave,IS,,2213740091,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4176; METERED_FL=U; PLACEMENT=MIGRATED,22MH52,,,U,U,,,,,1,,1177632000000,connorsm,1364428800000,{F53791A6-AB84-5CBA-8AF6-5A03ED017B95},-71.030694595999933,42.345026463000067,26 (STREET_FEA 1388),STREET_FEA 1388,141,derived_100_150_ft,boston-sam,419269,24 Dry Dock Ave,Dry Dock Ave,42.34490647,-71.03119120,Northern Avenue & Tide Street,305,nearest_address
9509,21MH44,Black Falcon Avenue,Near Black Falcon Avenue & Drydock Avenue,IS,,2113740052,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1388; METERED_FL=U; PLACEMENT=MIGRATED,21MH44,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{5E06CD21-EB18-533B-A137-9A34330B5C3F},-71.028483471999948,42.343515450000041,4 (STREET_FEA 6273),STREET_FEA 6273,305,intersection_preferred_150_plus_ft,boston-sam,49599,27 Dry Dock Ave,Dry Dock Ave,42.34428220,-71.02802403,Black Falcon Avenue & Drydock Avenue,402,nearest_intersection
9518,22NH16,Capstan Way,Near Capstan Way & Fid Kennedy Avenue,IS,,2214740008,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22NH16,,,KE,KEK81-A,2011,,,,1,,1177632000000,connorsm,1364428800000,{0018ADA1-7F99-5178-842A-FCAA33D2C812},-71.027374428999963,42.346503452000036,STREET_FEA 3842,STREET_FEA 3842,159,intersection_preferred_150_plus_ft,boston-sam,352862,24 Fid Kennedy Ave,Fid Kennedy Ave,42.34690473,-71.02714369,Capstan Way & Fid Kennedy Avenue,41,nearest_intersection
9519,22NH43,Dry Dock Ave,36 Dry Dock Ave,IS,,2214740061,,,GPS,,,,,BWSC,SERVICE_AR=U; CROSS_STRE=1662; METERED_FL=U; PLACEMENT=blundonr,22NH43,,,DA,ADB-62-B,1981,,,,1,,1249430400000,blundonr,1392681600000,{BEF83354-5AC6-5D58-B514-0623F7114B5F},-71.027200676999939,42.344370405000063,STREET_FEA 1388,STREET_FEA 1388,97,derived_50_100_ft,boston-sam,341299,36 Dry Dock Ave,Dry Dock Ave,42.34458264,-71.02698040,Black Falcon Avenue & Drydock Avenue,134,nearest_address
9520,22MH38,Dry Dock Ave,21 Dry Dock Ave,IS,,2213740132,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1322; METERED_FL=U; PLACEMENT=MIGRATED,22MH38,,,DA,ADB-84-B,1981,,,,1,,1177632000000,blundonr,1392681600000,{6103DF25-8987-5894-9944-9A902C322D3B},-71.031020666999950,42.344083930000068,STREET_FEA 6273,STREET_FEA 6273,67,derived_50_100_ft,boston-sam,164542,21 Dry Dock Ave,Dry Dock Ave,42.34424818,-71.03113419,Drydock Avenue & Tide Street,379,nearest_address
9523,22MH86,Terminal St,11 Terminal St,IS,,2213740140,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4135; METERED_FL=U; PLACEMENT=MIGRATED,22MH86,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1392681600000,{92EFC95D-42B9-55A6-AAC0-521151853621},-71.037360311999976,42.343982495000034,STREET_FEA 3857,STREET_FEA 3857,134,derived_100_150_ft,boston-sam,341318,11 Terminal St,Terminal St,42.34363634,-71.03752655,Drydock Avenue & Harbor Street,257,nearest_address
9524,22MH88,Black Falcon Avenue,Near Black Falcon Avenue & Design Center Place,IS,,2213740142,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1322; METERED_FL=U; PLACEMENT=MIGRATED,22MH88,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1392681600000,{31BFF1A1-FA08-531A-9DB2-170CC5E7773E},-71.035373489999984,42.343932398000049,STREET_FEA 4135,STREET_FEA 4135,225,intersection_preferred_150_plus_ft,boston-sam,355368,5-11 Dry Dock Ave,Dry Dock Ave,42.34428353,-71.03606037,Black Falcon Avenue & Design Center Place,285,nearest_intersection
9547,22MH80,Fid Kennedy Avenue,Near Fid Kennedy Avenue & Seafood Way,IS,,2213740145,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3914; METERED_FL=U; PLACEMENT=MIGRATED,22MH80,,,DA,ADB-62-B,1988,,,,1,,1177632000000,connorsm,1364428800000,{469F175A-BD8C-55BB-8291-5689659897E1},-71.033598975999951,42.347267186000067,53 BACK (STREET_FEA 3099),STREET_FEA 3099,195,intersection_preferred_150_plus_ft,boston-sam,156978,306 Northern Ave,Northern Ave,42.34692768,-71.03415849,Fid Kennedy Avenue & Seafood Way,244,nearest_intersection
9555,22MH164,South Boston Piers Transitway,Near South Boston Piers Transitway & Starboard Way,IS,,2213740207,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1104; METERED_FL=U; PLACEMENT=connorsm,22MH164,,,U,U,,,,,1,,1313539200000,mulline,1396656000000,{D307BC89-2196-5869-AD38-D20E4C4B11AF},-71.038175160999970,42.347225186000060,601 (STREET_FEA 6428),STREET_FEA 6428,185,intersection_preferred_150_plus_ft,boston-sam,422537,45 Silver Line Way,Silver Line Way,42.34699196,-71.03878804,South Boston Piers Transitway & Starboard Way,26,nearest_intersection
9662,21LH485,Buffer Street,Near Buffer Street & Danby Street,IS,,2112740173,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,21LH485,,,KE,KEK11,2001,,,,1,,1298592000000,BlundoNR,1298592000000,{CC3C2053-F54E-572E-8E85-3C5CA5368A5F},-71.043093019999958,42.341077395000070,STREET_FEA 0,STREET_FEA 0,195,intersection_preferred_150_plus_ft,boston-sam,132035,647 Summer St,Summer St,42.34117667,-71.04380359,Buffer Street & Danby Street,765,nearest_intersection
9735,22MH135,Congress Street,Near Congress Street & D Street,IS,,2213740178,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=MIGRATED,22MH135,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{E5C4EF11-418D-54AB-97EA-4FF0784D9846},-71.040762806999965,42.347651822000046,STREET_FEA 1235,STREET_FEA 1235,185,intersection_preferred_150_plus_ft,boston-sam,344584,505 Congress St,Congress St,42.34804631,-71.04119620,Congress Street & D Street,163,nearest_intersection
9791,22LH129,Northern Ave,149-151 Northern Ave,IS,,2212740207,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=368; METERED_FL=U; PLACEMENT=MIGRATED,22LH129,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1237766400000,{9F63079D-98DD-5A06-9AAF-90E37B570D17},-71.043149914999958,42.349331560000053,185 BACK (STREET_FEA 3834),STREET_FEA 3834,148,derived_100_150_ft,boston-sam,168262,149-151 Northern Ave,Northern Ave,42.34969334,-71.04290038,B Street & Congress Street,96,nearest_address
9803,23LH691,Congress St,344 Congress St,IS,1165363200000,2312740259,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=denapolipd,23LH691,,,MU,MUCENT,2002,,,,1,,1247529600000,chings,1457568000000,{BB09C9CC-FC92-564B-80FA-FCC3CD24BE16},-71.048739691999970,42.350972873000046,344 (STREET_FEA 1612),STREET_FEA 1612,42,derived_0_50_ft,boston-sam,42104,344 Congress St,Congress St,42.35085867,-71.04874059,Congress Street & Farnsworth Street,120,nearest_address
9823,23LH96,Sleeper St,15-21 Sleeper St,IS,,2312740223,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1104; METERED_FL=U; PLACEMENT=MIGRATED,23LH96,,,US,USSEN,1983,,,,1,,1177632000000,palaciolv,1224806400000,{94F6F835-E8B8-5460-B8C5-5C24C55E4F97},-71.049324851999984,42.351803521000079,15-21 (STREET_FEA 3916),STREET_FEA 3916,57,derived_50_100_ft,boston-sam,169743,15-21 Sleeper St,Sleeper St,42.35177541,-71.04911817,Congress Street & Sleeper Street,244,nearest_address
9842,21LH483,W First St,300 W First St,IS,,2112740171,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,21LH483,,,KE,U,1968,,,,1,,1298592000000,BlundoNR,1298592000000,{63F9822A-D7D5-513F-80BA-556941BEFF61},-71.045245967999961,42.339874019000035,STREET_FEA 0,STREET_FEA 0,148,derived_100_150_ft,boston-sam,58450,300 W First St,W First St,42.33956867,-71.04561059,E Street & New Cypher Street,344,nearest_address
9875,22MH54,Dry Dock Ave,24 Dry Dock Ave,IS,,2213740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4176; METERED_FL=U; PLACEMENT=MIGRATED,22MH54,,,MH,MH929,1983,,,,1,,1177632000000,connorsm,1364428800000,{6523DA87-A8A9-56B3-A2FA-39ED759D2061},-71.031621395999935,42.345110812000030,STREET_FEA 1388,STREET_FEA 1388,138,derived_100_150_ft,boston-sam,419269,24 Dry Dock Ave,Dry Dock Ave,42.34490647,-71.03119120,Northern Avenue & Tide Street,55,nearest_address
9883,22LH127,Congress St,525 Congress St,IS,,2212740205,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6424; METERED_FL=U; PLACEMENT=MIGRATED,22LH127,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{E60F7A86-17E1-5AAD-93A4-B2C3531DF13B},-71.042220559999976,42.348680683000055,STREET_FEA 1103,STREET_FEA 1103,71,derived_50_100_ft,boston-sam,354141,525 Congress St,Congress St,42.34856489,-71.04243513,Congress Street & Seaport Lane,177,nearest_address
9951,23LH128,Boston Wharf Road,Near Boston Wharf Road & Seaport Boulevard,IS,1133395200000,2312740118,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4461; METERED_FL=U; PLACEMENT=MIGRATED,23LH128,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1224460800000,{48789E14-33A8-53D0-A1F5-B07BF46A59F3},-71.044877942999960,42.351340109000034,STREET_FEA 3834,STREET_FEA 3834,155,intersection_preferred_150_plus_ft,boston-sam,350792,99-111 Seaport Blvd,Seaport Blvd,42.35118320,-71.04541174,Boston Wharf Road & Seaport Boulevard,229,nearest_intersection
10090,23LH121,Sleeper St,70 Sleeper St,IS,,2312740047,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3834; METERED_FL=U; PLACEMENT=MIGRATED,23LH121,,,KE,KEK81-A,,,,,1,,1177632000000,tamburelloa,1428364800000,{568AAFCC-4147-549C-9AE2-5DC8F8F3150D},-71.048367634999977,42.353355256000043,STREET_FEA 3916,STREET_FEA 3916,127,derived_100_150_ft,boston-sam,350594,70 Sleeper St,Sleeper St,42.35370027,-71.04829435,Seaport Boulevard & Sleeper Street,82,nearest_address
10198,22MH78,Harbor St,1 Harbor St,IS,1166745600000,2213740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6118; METERED_FL=U; PLACEMENT=MIGRATED,22MH78,,,MH,MH129,1979,,,,1,,1177632000000,digiornom,1447027200000,{193A852E-EC74-5E10-82A4-09628ADB34EB},-71.036223871999937,42.344704954000065,4 (STREET_FEA 1388),STREET_FEA 1388,119,derived_100_150_ft,boston-sam,340824,1 Harbor St,Harbor St,42.34501665,-71.03636013,Channel Street & Harbor Street,164,nearest_address
10229,22LH157,Haul Road,Near Haul Road & West Service Road,IS,,2212740235,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6425; METERED_FL=U; PLACEMENT=MIGRATED,22LH157,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{0FAE19A2-5C93-5A8A-98A8-C6997ECBA493},-71.048908952999966,42.347064472000056,STREET_FEA 2069,STREET_FEA 2069,245,intersection_preferred_150_plus_ft,boston-sam,420038,27-43 Wormwood St,Wormwood St,42.34677811,-71.04973271,Haul Road & West Service Road,307,nearest_intersection
10300,22LH2,A St,168 A St,IS,441763200000,2212740173,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3923; METERED_FL=U; PLACEMENT=MIGRATED,22LH2,,,MU,MUCENT,1999,,,,1,,1177632000000,palaciolv,1224806400000,{E4273E28-AE2D-587A-842C-F5B32B17189C},-71.053229729999941,42.344330088000049,STREET_FEA 112,STREET_FEA 112,142,derived_100_150_ft,boston-sam,414615,168 A St,A St,42.34471867,-71.05320059,A Street & Richards Street,39,nearest_address
10464,22LH169,Congress Street,Near Congress Street & Seaport Lane,IS,,2212740247,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5494; METERED_FL=U; PLACEMENT=mulline,22LH169,,,MU,MUCENT,1998,,,,1,,1247702400000,blundonr,1249430400000,{1956BAE7-01DF-52E4-88B4-69ECC5E851A2},-71.041238470999986,42.348549924000054,STREET_FEA 1103,STREET_FEA 1103,176,intersection_preferred_150_plus_ft,boston-sam,124059,2 Seaport Ln,Seaport Ln,42.34893667,-71.04084358,Congress Street & Seaport Lane,76,nearest_intersection
10472,21MH34,Summer St,666R Summer St,IS,,2113740002,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1322; METERED_FL=U; PLACEMENT=MIGRATED,21MH34,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{F8F8182A-8614-5747-A8BC-8B7304B8F5D5},-71.031141068999943,42.343505369000070,4 (STREET_FEA 6273),STREET_FEA 6273,143,derived_100_150_ft,boston-sam,132047,666R Summer St,Summer St,42.34370567,-71.03159958,Drydock Avenue & Tide Street,515,nearest_address
10475,21MH36,Drydock Avenue,Near Drydock Avenue & Tide Street,IS,,2113740012,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1388; METERED_FL=U; PLACEMENT=MIGRATED,21MH36,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{820A7351-4C7C-54A3-A306-4FC6ACD59917},-71.030651549999959,42.343497193000076,4 (STREET_FEA 6273),STREET_FEA 6273,266,intersection_preferred_150_plus_ft,boston-sam,132047,666R Summer St,Summer St,42.34370567,-71.03159958,Drydock Avenue & Tide Street,597,nearest_intersection
10478,21MH26,Terminal St,7 Terminal St,IS,,2113740008,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=MIGRATED,21MH26,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{A8443667-4C9D-5A88-A2CA-2CA053C6A134},-71.036083014999974,42.343382632000043,4 (STREET_FEA 4135),STREET_FEA 4135,129,derived_100_150_ft,boston-sam,437802,7 Terminal St,Terminal St,42.34373224,-71.03616966,Black Falcon Avenue & Design Center Place,510,nearest_address
10484,22MH76,Fid Kennedy Ave,23 Fid Kennedy Ave,IS,,2213740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22MH76,,,MH,MH929,1981,,,,1,,1177632000000,connorsm,1364428800000,{AF8D875C-7D3C-5664-9AE9-CA48EEA6C440},-71.028437924999935,42.346537204000072,STREET_FEA 580,STREET_FEA 580,140,derived_100_150_ft,boston-sam,448628,23 Fid Kennedy Ave,Fid Kennedy Ave,42.34634581,-71.02889073,Fid Kennedy Avenue & Swordfish Way,88,nearest_address
10507,22LH145,Pumphouse Road,Near Pumphouse Road & Summer Street,IS,1022889600000,2212740223,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1608; METERED_FL=U; PLACEMENT=MIGRATED,22LH145,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1221004800000,{75BA9922-CB77-51E2-99C1-1A858F82F41A},-71.041068436999979,42.345745859000033,497 OPP (STREET_FEA 4051),STREET_FEA 4051,226,intersection_preferred_150_plus_ft,boston-sam,132020,490-494 Summer St,Summer St,42.34547867,-71.04031058,Pumphouse Road & Summer Street,283,nearest_intersection
10524,21KH168,A Street,Near A Street & West First Street,IS,,2111740025,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4652; METERED_FL=U; PLACEMENT=MIGRATED,21KH168,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1271808000000,{6B70260B-2F93-50D1-B5DA-B0FE7C3BECAB},-71.053844631999937,42.343326472000058,135 OPP (STREET_FEA 112),STREET_FEA 112,153,intersection_preferred_150_plus_ft,boston-sam,420741,101 A St,A St,42.34353723,-71.05335344,A Street & West First Street,41,nearest_intersection
10598,22MH168,Harbor Street,Near Harbor Street & Northern Avenue,IS,1166745600000,2213740211,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=digiornom,22MH168,,,U,U,,,,,1,,1447027200000,digiornom,1447027200000,{AAAD7DB0-7B4B-566D-9853-BEBCECE85075},-71.035216354999989,42.345845751000070,4 (STREET_FEA 6118),STREET_FEA 6118,239,intersection_preferred_150_plus_ft,boston-sam,443113,2 Harbor St,Harbor St,42.34643775,-71.03560395,Harbor Street & Northern Avenue,267,nearest_intersection
10635,21MH32,Drydock Avenue,Near Drydock Avenue & Tide Street,IS,,2113740003,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1322; METERED_FL=U; PLACEMENT=MIGRATED,21MH32,,,U,U,,,,,1,,1177632000000,mulline,1396656000000,{4E2792DB-5FE4-5096-AE7F-B062B60283F5},-71.032605642999954,42.343503157000043,4 (STREET_FEA 6273),STREET_FEA 6273,259,intersection_preferred_150_plus_ft,boston-sam,439196,17-19 Dry Dock Ave,Dry Dock Ave,42.34421454,-71.03259081,Drydock Avenue & Tide Street,457,nearest_intersection
10717,22LH170,Channel Center St,25 Channel Center St,IS,,2212740248,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22LH170,,,U,U,,,,,1,,1266451200000,blundonr,1266451200000,{0D0143CB-1B12-5106-A582-EAA3EE2F2580},-71.050343916999964,42.345945941000025,STREET_FEA 531,STREET_FEA 531,134,derived_100_150_ft,boston-sam,28854,25 Channel Center St,Channel Center St,42.34609767,-71.05079759,Binford Street & Medallion Avenue,208,nearest_address
10757,21LH482,E Street,Near E Street & New Cypher Street,IS,,2112740170,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,21LH482,,,KE,U,1968,,,,1,,1298592000000,BlundoNR,1298592000000,{34BCE873-FCD9-595D-8E58-826CA157AB3E},-71.046092636999958,42.340390710000065,STREET_FEA 0,STREET_FEA 0,188,intersection_preferred_150_plus_ft,boston-sam,50648,380 E St,E St,42.34084416,-71.04642619,E Street & New Cypher Street,95,nearest_intersection
10817,23LH123,Seaport Blvd,51 Seaport Blvd,IS,,2312740062,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3834; METERED_FL=U; PLACEMENT=MIGRATED,23LH123,,,MU,MUCENT,2000,,,,1,,1177632000000,palaciolv,1224806400000,{9E191BF7-8B69-5233-B766-AAB31BF6185C},-71.048246566999978,42.352879389000066,51 (STREET_FEA 3916),STREET_FEA 3916,47,derived_0_50_ft,boston-sam,353188,51 Seaport Blvd,Seaport Blvd,42.35275776,-71.04819140,Seaport Boulevard & Sleeper Street,102,nearest_address
10826,22LH161,Sobin Park,44-48 Sobin Park,IS,,2212740239,,,GPS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=112; METERED_FL=U; PLACEMENT=palaciolv,22LH161,,,MU,MUCENT,1996,,,,1,,1218672000000,denapolipd,1264464000000,{511E797B-79D5-583F-8DDC-79063AE5C42A},-71.053426302999981,42.345382866000080,44 (STREET_FEA 3923),STREET_FEA 3923,104,derived_100_150_ft,boston-sam,128257,44-48 Sobin Park,Sobin Park,42.34561167,-71.05319659,A Street & Iron Street,252,nearest_address
10877,23LH124,Seaport Blvd,65 Seaport Blvd,IS,1133395200000,2312740069,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4160; METERED_FL=U; PLACEMENT=MIGRATED,23LH124,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1224460800000,{DC482D52-4252-52D8-A8EB-B37960BF69E4},-71.047369280999987,42.352478066000060,STREET_FEA 3834,STREET_FEA 3834,58,derived_50_100_ft,boston-sam,353186,65 Seaport Blvd,Seaport Blvd,42.35232550,-71.04730412,Seaport Boulevard & Thomson Place,204,nearest_address
10912,22MH153,Park Ln,1 Park Ln,IS,1136419200000,2213740196,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=mulline,22MH153,,,MU,MUCENT,2003,,,,1,,1240444800000,blundonr,1264377600000,{034B3D3D-E1EA-56E0-994E-D9576F5A4E7E},-71.038221492999980,42.347702726000080,279 BACK (STREET_FEA 1104),STREET_FEA 1104,126,derived_100_150_ft,boston-sam,340156,1 Park Ln,Park Ln,42.34803759,-71.03810206,Congress Street & Starboard Way,59,nearest_address
10952,22LH128,World Trade Center Ave,30 World Trade Center Ave,IS,,2212740206,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=6424; METERED_FL=U; PLACEMENT=MIGRATED,22LH128,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{91391195-A144-5558-80FD-8AECDD7E8383},-71.042191967999941,42.348949975000039,STREET_FEA 1103,STREET_FEA 1103,132,derived_100_150_ft,boston-sam,437823,30 World Trade Center Ave,World Trade Center Ave,42.34926251,-71.04244096,Congress Street & Seaport Lane,224,nearest_address
10982,22LH84,Pastene Alley,Near Pastene Alley & West Service Road,IS,,2212740018,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4051; METERED_FL=U; PLACEMENT=MIGRATED,22LH84,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{9D024D7B-2A84-540F-A8DB-5A11A7D9424D},-71.048320994999983,42.348184040000035,319 BACK (STREET_FEA 111),STREET_FEA 111,172,intersection_preferred_150_plus_ft,boston-sam,448508,22 W Service Rd,W Service Rd,42.34834333,-71.04771971,Pastene Alley & West Service Road,192,nearest_intersection
