objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
11836,11EH174,STREET_FEA 51,STREET_FEA 51,IS,1003449600000,1105740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3625; METERED_FL=U; PLACEMENT=MIGRATED,11EH174,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1271808000000,{91427224-CE89-53AF-8E05-56B5FD8B5E0D},-71.131833787999938,42.287341681000044
11837,22EH151,STREET_FEA 1090,1560 OPP (STREET_FEA 1090),IS,965952000000,2205740198,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22EH151,,,MH,MH929,1988,,,,1,,1177632000000,chalmersh,1250121600000,{2D23A781-0693-50EC-8F97-A691F9E20FE3},-71.142824203999965,42.344446592000054
11838,7HH46,STREET_FEA 3603,731-733 (STREET_FEA 3603),IS,770428800000,708740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3372; METERED_FL=U; PLACEMENT=MIGRATED,7HH46,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1230076800000,{F45D5720-87B9-5449-9D85-724F15556A2D},-71.102707870999950,42.263692814000080
11839,13JH106,STREET_FEA 4283,47-49 OPP (STREET_FEA 4283),IS,988329600000,1310740018,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3499; METERED_FL=U; PLACEMENT=MIGRATED,13JH106,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1271808000000,{8EFE2430-2BA0-524C-A228-30FCD1768984},-71.078660757999955,42.299749522000070
11840,3EH82,STREET_FEA 1248,STREET_FEA 1248,IS,1187913600000,305740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3531; METERED_FL=U; PLACEMENT=MIGRATED,3EH82,,,MU,MUCENT,1981,,,,1,,1177632000000,denapolipd,1253491200000,{665978E7-8B48-5960-A655-F0F35BF092A8},-71.132692677999955,42.244298062000041
11841,16JH92,STREET_FEA 1243,13-15 (STREET_FEA 1243),IS,1103068800000,1610740213,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=391; METERED_FL=U; PLACEMENT=MIGRATED,16JH92,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{3FDF1E00-5AFC-5BFB-B3EE-C05AEA60FEDF},-71.076373258999979,42.315271007000035
11842,24EH52,STREET_FEA 2569,78 (STREET_FEA 2569),IS,,2405740020,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1416; METERED_FL=U; PLACEMENT=MIGRATED,24EH52,,,KE,KEK81-A,1982,,,,1,,1177632000000,chalmersh,1250467200000,{6A31651F-BD0B-534D-9335-DE68B37A2E78},-71.140747716999954,42.360262474000081
11843,7HH22,STREET_FEA 4565,20 (STREET_FEA 4565),IS,1224028800000,708740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4179; METERED_FL=U; PLACEMENT=MIGRATED,7HH22,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1256083200000,{96D54693-8478-5F5B-9144-B101A3CBE1EF},-71.105279631999963,42.265449232000037
11844,3FH84,STREET_FEA 1248,1 (STREET_FEA 1248),IS,,306740102,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=3531; METERED_FL=U; PLACEMENT=mulline,3FH84,,,KE,KEK11,1966,,,,1,,1247616000000,blundonr,1249430400000,{CD3C5D90-24DB-5E13-9A41-0AB5A426F6A3},-71.131241200999966,42.244203424000034
11845,13KH164,STREET_FEA 4045,12-16 (STREET_FEA 4045),IS,,1311740047,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1815; METERED_FL=U; PLACEMENT=MIGRATED,13KH164,,,KE,KEK81-A,2005,,,,1,,1177632000000,hoffmanr,1454025600000,{57C6673E-44B9-58C0-A5F4-EC1E64BF0D2F},-71.055485694999959,42.298785643000031
11846,15IH118,STREET_FEA 1799,11 (STREET_FEA 1799),IS,,1509740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,15IH118,,,US,USMET250,1990,,,,1,,1177632000000,chalmersh,1233532800000,{2E67EDF9-4180-5310-944B-6DC8326516E1},-71.082504194999956,42.308521393000035
11847,9CH16,STREET_FEA 2968,50 (STREET_FEA 2968),IS,933897600000,903740080,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2881; METERED_FL=U; PLACEMENT=MIGRATED,9CH16,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{2BFC4508-EF59-56EB-AACB-0A7B50CE19F1},-71.170211973999983,42.275433422000049
11848,12HH14,STREET_FEA 230,STREET_FEA 230,IS,1100649600000,1208740002,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=20; METERED_FL=U; PLACEMENT=MIGRATED,12HH14,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{92827CD9-17E5-5957-9E6A-AE550978B489},-71.093120888999977,42.294414902000028
11849,22EH155,STREET_FEA 1090,1476-1488 (STREET_FEA 1090),IS,,2205740202,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1094; METERED_FL=U; PLACEMENT=MIGRATED,22EH155,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{DAF01AC3-8EE6-53E5-AAA7-0C31CC167E7A},-71.140646393999987,42.346591207000074
11850,9CH138,STREET_FEA 3769,101 (STREET_FEA 3769),IS,,903740163,,,U,,,,,PRIV,SERVICE_AR=SEH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,9CH138,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{7B04F8E6-3962-59C4-BD2E-42DA22AD2F08},-71.157765672999972,42.275564576000079
11851,22MH165,STREET_FEA 0,STREET_FEA 0,IS,,2213740208,,,U,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,22MH165,,,U,U,,,,,1,,1411603200000,connorsm,1411603200000,{6629E4E8-B121-5DBD-ACBB-96CBDB3DC704},-71.039100356999938,42.343934977000060
11852,5EH82,STREET_FEA 4162,20 (STREET_FEA 4162),IS,1162771200000,505740060,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1729; METERED_FL=U; PLACEMENT=MIGRATED,5EH82,,,MU,MUCENT,2006,,,,1,,1177632000000,blundonr,1235779200000,{AEAA8F87-A1B6-53F8-AFFB-1A1EDC533546},-71.132978183999967,42.252898269000070
11853,9IH98,STREET_FEA 2733,249 (STREET_FEA 2733),IS,,909740101,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3604; METERED_FL=U; PLACEMENT=MIGRATED,9IH98,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244419200000,{7E6FFFD7-10F4-5415-8735-6AFC2DACCBC8},-71.081309450999981,42.274282082000070
11854,13KH138,STREET_FEA 130,353-357 (STREET_FEA 130),IS,,1311740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3231; METERED_FL=U; PLACEMENT=MIGRATED,13KH138,,,KE,KEK81-A,1994,,,,1,,1177632000000,orrda,1430784000000,{D7B92AAC-126A-5540-90E6-65F03C9CF9B8},-71.056750304999980,42.297314594000056
11855,24DH30,STREET_FEA 2713,221 OPP (STREET_FEA 2713),IS,,2404740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2713; METERED_FL=U; PLACEMENT=MIGRATED,24DH30,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{17059A0F-9B7C-540F-AB67-0D59C4658B0A},-71.150007226999946,42.356310581000059
11856,20HH66,STREET_FEA 3740,75 (STREET_FEA 3740),IS,,2008740214,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5340; METERED_FL=U; PLACEMENT=MIGRATED,20HH66,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1231891200000,{8C8AB1FE-F048-5048-8833-B912800526B9},-71.100594429999944,42.334320298000080
11857,20KH50,STREET_FEA 1249,10 (STREET_FEA 1249),IS,862444800000,2011740120,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1584; METERED_FL=U; PLACEMENT=MIGRATED,20KH50,,,KE,KEK81-A,1998,,,,1,,1177632000000,connorsm,1221177600000,{6DCDB320-D82F-5EED-8B82-5421530DCD44},-71.056143080999959,42.333196679000025
11858,25FH50,STREET_FEA 4570,STREET_FEA 4570,IS,,2506740052,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25FH50,,,MU,U,,,,,1,,1177632000000,blundonr,1247961600000,{C352266F-FA05-54BA-A27D-BB4ADCBA123C},-71.124210511999934,42.362960712000074
11859,9FH22,STREET_FEA 3357,489 (STREET_FEA 3357),IS,,906740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1839; METERED_FL=U; PLACEMENT=MIGRATED,9FH22,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236211200000,{1AB4A492-461E-54D2-866D-3B538F3AA7DE},-71.128880594999941,42.273926704000075
11860,12EH92,STREET_FEA 4430,183 (STREET_FEA 4430),IS,1160611200000,1205740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2922; METERED_FL=U; PLACEMENT=MIGRATED,12EH92,,,MU,MUCENT,1998,,,,1,,1177632000000,blundonr,1235779200000,{B36736D4-E935-5F56-8D63-88710F00BA78},-71.140177578999953,42.293702781000036
11861,28KH148,STREET_FEA 3148,72 (STREET_FEA 3148),IS,707356800000,2811740093,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH148,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1411689600000,{AC356DBF-87DC-5E0D-BAD4-23F2D1EEC094},-71.056038126999965,42.379522568000027
11862,23DH30,STREET_FEA 2641,9-11 (STREET_FEA 2641),IS,960768000000,2304740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2025; METERED_FL=U; PLACEMENT=MIGRATED,23DH30,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1255478400000,{C17048BE-5209-564C-80FC-8BB5D3CB1E43},-71.155474618999961,42.353646193000031
11863,12EH174,STREET_FEA 4430,175 (STREET_FEA 4430),IS,675734400000,1205740173,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=225; METERED_FL=U; PLACEMENT=denapolipd,12EH174,,,MU,MUCENT,1991,,,,1,,1193184000000,blundonr,1235779200000,{508CACA5-520A-5098-ADE9-3C4BBD4E6443},-71.139284295999971,42.293737926000063
11864,12DH187,STREET_FEA 4550,117 OPP (STREET_FEA 4550),IS,859852800000,1204740187,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1787; METERED_FL=U; PLACEMENT=MIGRATED,12DH187,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{30200E14-D1CA-5061-92FB-973C4A2A6542},-71.154089299999953,42.289989533000039
11865,14IH56,STREET_FEA 1069,25 (STREET_FEA 1069),IS,,1409740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4598; METERED_FL=U; PLACEMENT=MIGRATED,14IH56,,,KE,KEK81-A,1997,,,,1,,1177632000000,chalmersh,1231891200000,{01F22AA7-114C-5349-8152-47D01DBC1E30},-71.083817389999979,42.303338151000048
11866,10DH102,STREET_FEA 3215,201 (STREET_FEA 3215),IS,,1004740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=5538; METERED_FL=U; PLACEMENT=MIGRATED,10DH102,,,US,USSEN,1985,,,,1,,1177632000000,palaciolv,1236211200000,{37C9B88A-3B5D-5058-99A6-B1C4102A4E63},-71.151623895999933,42.282682849000025
11867,10IH68,STREET_FEA 2521,26 OPP (STREET_FEA 2521),IS,,1009740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4634; METERED_FL=U; PLACEMENT=MIGRATED,10IH68,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1236211200000,{A480B0E9-118A-5A90-9CE5-C66118C01FC8},-71.090839826999968,42.282669806000058
11868,10DH42,STREET_FEA 886,1961 OPP (STREET_FEA 886),IS,997056000000,1004740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5271; METERED_FL=U; PLACEMENT=MIGRATED,10DH42,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236211200000,{09A8395E-84AA-5F1F-8146-DF5F704999A4},-71.156954522999968,42.283396519000064
11869,10IH156,STREET_FEA 4691,49 OPP (STREET_FEA 4691),IS,1000425600000,1009740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1570; METERED_FL=U; PLACEMENT=MIGRATED,10IH156,,,MU,MUCENT,2000,,,,1,,1177632000000,dorleansr,1236038400000,{1446E02B-F49F-5AFF-8444-347C8DB2910C},-71.083337792999941,42.281994006000048
11870,14LH12,STREET_FEA 1581,14 (STREET_FEA 1581),IS,725846400000,1412740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1501; METERED_FL=U; PLACEMENT=MIGRATED,14LH12,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1233273600000,{BF09B300-BC1B-5933-AE4F-7D025E1E35E1},-71.052579950999984,42.301502201000062
11871,20KH20,STREET_FEA 4516,15 (STREET_FEA 4516),IS,,2011740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1686; METERED_FL=U; PLACEMENT=MIGRATED,20KH20,,,MU,MUCENT,1996,,,,1,,1177632000000,blundonr,1255478400000,{7D4FB213-2B30-5D89-A8B8-A2F71F0B7D92},-71.064282146999972,42.335907057000043
11872,15JH96,STREET_FEA 1071,317 (STREET_FEA 1071),IS,,1510740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1074; METERED_FL=U; PLACEMENT=MIGRATED,15JH96,,,US,USMET250,1986,,,,1,,1177632000000,chalmersh,1233619200000,{630F3B56-B76B-5531-B835-4E0B8B3D8013},-71.072581620999983,42.309433504000026
11873,11KH88,STREET_FEA 4481,41 OPP (STREET_FEA 4481),IS,,1111740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=512; METERED_FL=U; PLACEMENT=MIGRATED,11KH88,,,US,USSEN,1981,,,,1,,1177632000000,connorsm,1233187200000,{AFB7782F-7066-53A2-8DAB-F23977D16161},-71.057793031999950,42.284600201000046
11874,20MH195,STREET_FEA 1524,309 OPP (STREET_FEA 1524),IS,1028678400000,2013740225,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2422; METERED_FL=U; PLACEMENT=MIGRATED,20MH195,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1221004800000,{4660A144-2F48-5A42-BCB9-8B2EDE524ED0},-71.034152885999958,42.334562020000078
11875,8IH68,STREET_FEA 2489,15 (STREET_FEA 2489),IS,,809740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3948; METERED_FL=U; PLACEMENT=MIGRATED,8IH68,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1237420800000,{0699C56B-0A1D-58E6-AF8A-85C0FC8BA1A9},-71.083439851999970,42.270102590000079
11876,26KH80,STREET_FEA 3773,182 (STREET_FEA 3773),IS,,2611740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2227; METERED_FL=U; PLACEMENT=MIGRATED,26KH80,,,US,USMET250,1980,,,,1,,1177632000000,dorleansr,1231891200000,{E900ABEE-BFAD-511D-B3FD-61159A0AC035},-71.054652093999948,42.366561300000058
11877,13EH4,STREET_FEA 2922,37 (STREET_FEA 2922),IS,1160611200000,1305740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4311; METERED_FL=U; PLACEMENT=MIGRATED,13EH4,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1235779200000,{61B9BEF9-EDF5-5B27-BD50-D760222B0DD5},-71.141304472999934,42.295038858000055
11878,11FH102,STREET_FEA 4902,160 OPP (STREET_FEA 4902),IS,,1106740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=691; METERED_FL=U; PLACEMENT=MIGRATED,11FH102,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{8655B9A1-5731-5296-8453-A2A7EB0A4292},-71.123147745999972,42.286068847000081
11879,12EH110,STREET_FEA 883,1450 (STREET_FEA 883),IS,1002844800000,1205740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1055; METERED_FL=U; PLACEMENT=MIGRATED,12EH110,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{268FAFB6-44C3-5F82-9E07-FACC8B73C0B8},-71.137782443999981,42.292813234000050
11880,4FH90,STREET_FEA 1250,124 (STREET_FEA 1250),IS,,406740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4227; METERED_FL=U; PLACEMENT=MIGRATED,4FH90,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{10540587-3B5A-5B0C-A4D6-8E9152227DA9},-71.121433519999982,42.249176029000068
11881,5EH58,STREET_FEA 4239,258 (STREET_FEA 4239),IS,,505740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=226; METERED_FL=U; PLACEMENT=MIGRATED,5EH58,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{0773563B-486A-55B8-A022-5B184B2BCDAD},-71.139157242999943,42.254134342000043
