objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
7674,9EH24,Liszt St,43 Liszt St,IS,1090195200000,905740039,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3068; METERED_FL=U; PLACEMENT=MIGRATED,9EH24,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1237507200000,{9F47AC30-2EA5-5918-94CE-4ECFB4A4261D},-71.140619204999950,42.277493127000071,43 (STREET_FEA 2568),STREET_FEA 2568,45,derived_0_50_ft,boston-sam,86694,43 Liszt St,Liszt St,42.27760866,-71.14056061,Liszt Street & Nikisch Avenue,124,nearest_address
7697,12FH86,Archdale Rd,15 Archdale Rd,IS,910569600000,1206740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,12FH86,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{19F36721-A314-5BBB-9767-FC195E81A97D},-71.122316952999938,42.293224692000081,14-16 OPP (STREET_FEA 286),STREET_FEA 286,39,derived_0_50_ft,boston-sam,4551,15 Archdale Rd,Archdale Rd,42.29311866,-71.12234061,Archdale Road & South Street,161,nearest_address
7704,10FH94,Sycamore St,38 Sycamore St,IS,,1006740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4528; METERED_FL=U; PLACEMENT=MIGRATED,10FH94,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1236211200000,{BD0B7707-ED8B-58BB-B519-EA41F879664D},-71.127074622999942,42.283011258000045,38 (STREET_FEA 4092),STREET_FEA 4092,28,derived_0_50_ft,boston-sam,133204,38 Sycamore St,Sycamore St,42.28308866,-71.12708061,Sycamore Street & Wilkins Place,63,nearest_address
7720,10EH46,Beech St,281 Beech St,IS,-631152000000,1005740179,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2505; METERED_FL=U; PLACEMENT=MIGRATED,10EH46,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236124800000,{550BC351-5A5E-59F8-BAC6-66DB54598015},-71.138650118999976,42.279307543000073,336 OPP (STREET_FEA 465),STREET_FEA 465,53,derived_50_100_ft,boston-sam,13182,281 Beech St,Beech St,42.27926866,-71.13884061,Beech Street & Leniston Street,42,nearest_address
7728,11EH150,South St,931 South St,IS,,1105740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4369; METERED_FL=U; PLACEMENT=MIGRATED,11EH150,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{005C3C7F-BEC4-5911-BC4A-56EF91C5B137},-71.136452786999939,42.287923658000068,941 OPP (STREET_FEA 3937),STREET_FEA 3937,111,derived_100_150_ft,boston-sam,129008,931 South St,South St,42.28822866,-71.13644061,Congreve Street & South Street,28,nearest_address
7736,11FH156,Washington St,4139 Washington St,IS,1095120000000,1106740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,11FH156,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{B59E558C-7225-5FCF-B0B1-4461CB56434C},-71.125766424999938,42.289170570000067,669 OPP (STREET_FEA 3937),STREET_FEA 3937,57,derived_50_100_ft,boston-sam,145129,4139 Washington St,Washington St,42.28925866,-71.12559061,Firth Road & South Street,197,nearest_address
7767,12EH78,Farquhar St,76 Farquhar St,IS,,1205740130,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3850; METERED_FL=U; PLACEMENT=MIGRATED,12EH78,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{B3E4501D-31BB-5F7E-B883-1200A010B217},-71.137472177999939,42.290626725000038,76 (STREET_FEA 1613),STREET_FEA 1613,34,derived_0_50_ft,boston-sam,56454,76 Farquhar St,Farquhar St,42.29055866,-71.13756061,Farquhar Street & Selwyn Street,322,nearest_address
7769,12FH85,Archdale Rd,4 Archdale Rd,IS,,1206740020,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,12FH85,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{A42C56BD-6204-5D33-A919-B03F68F1A328},-71.122789379999972,42.293624483000031,4 (STREET_FEA 286),STREET_FEA 286,37,derived_0_50_ft,boston-sam,4561,4 Archdale Rd,Archdale Rd,42.29368866,-71.12268061,Archdale Road & South Street,38,nearest_address
7811,11EH64,Aldrich St,21 Aldrich St,IS,,1105740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=519; METERED_FL=U; PLACEMENT=MIGRATED,11EH64,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{22AB9AF2-F05C-5DDC-B1DA-50F0D7D3E45A},-71.140092689999960,42.285455841000044,21 (STREET_FEA 175),STREET_FEA 175,37,derived_0_50_ft,boston-sam,1839,21 Aldrich St,Aldrich St,42.28553866,-71.14017061,Aldrich Street & Beryl Street,158,nearest_address
7833,10FH70,Poplar St,245 Poplar St,IS,,1006740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1301; METERED_FL=U; PLACEMENT=MIGRATED,10FH70,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{08AF1829-9A75-51C6-9B8B-8A51978A7EA0},-71.126274098999943,42.280738053000050,4 OPP (STREET_FEA 1300),STREET_FEA 1300,48,derived_0_50_ft,boston-sam,342575,245 Poplar St,Poplar St,42.28079370,-71.12643761,Delano Court & Delano Park,193,nearest_address
7858,11FH173,Prospect Ave,61 Prospect Ave,IS,,1106740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3426; METERED_FL=U; PLACEMENT=MIGRATED,11FH173,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{D87A4A39-66D6-54FB-8452-B72F1186FE0F},-71.123739635999982,42.285574017000044,142 OPP (STREET_FEA 4092),STREET_FEA 4092,32,derived_0_50_ft,boston-sam,113418,61 Prospect Ave,Prospect Ave,42.28556866,-71.12362061,Prospect Avenue & Sycamore Street,53,nearest_address
7865,8FH88,Metropolitan Ave,427 Metropolitan Ave,IS,,806740027,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1240; METERED_FL=U; PLACEMENT=MIGRATED,8FH88,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1237161600000,{7A721004-A0CF-5DD7-87E6-ECC281C65301},-71.122186918999944,42.271383903000071,427 (STREET_FEA 2833),STREET_FEA 2833,49,derived_0_50_ft,boston-sam,94906,427 Metropolitan Ave,Metropolitan Ave,42.27127865,-71.12230061,Arborfield Road & Metropolitan Avenue,116,nearest_address
7894,12FH74,Washington St,4031 Washington St,IS,,1206740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4498; METERED_FL=U; PLACEMENT=MIGRATED,12FH74,,,US,USMET250,2000,,,,1,,1177632000000,blundonr,1255478400000,{79A1031D-43A5-539F-B72C-2537DAA888B4},-71.122745624999936,42.291612603000033,4031 (STREET_FEA 4397),STREET_FEA 4397,45,derived_0_50_ft,boston-sam,145069,4031 Washington St,Washington St,42.29170866,-71.12285061,Washington Street & Whipple Avenue,69,nearest_address
7898,11FH108,Murray Hill Rd,24 Murray Hill Rd,IS,155088000000,1106740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,11FH108,,,KE,KEK81-A,1974,,,,1,,1177632000000,blundonr,1255478400000,{58F99336-2A54-582C-8597-A8CC4B8099AF},-71.126064571999962,42.287217883000039,24 (STREET_FEA 2980),STREET_FEA 2980,44,derived_0_50_ft,boston-sam,99566,24 Murray Hill Rd,Murray Hill Rd,42.28728866,-71.12593061,Murray Hill Road & Washington Street,263,nearest_address
7900,10FH162,Lilac Ter,14 Lilac Ter,IS,1147046400000,1006740096,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2410; METERED_FL=U; PLACEMENT=MIGRATED,10FH162,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1271808000000,{A5A57BB2-2CDA-557F-A30D-03446E52A525},-71.130766826999945,42.281809175000035,15 (STREET_FEA 2544),STREET_FEA 2544,44,derived_0_50_ft,boston-sam,85922,14 Lilac Ter,Lilac Ter,42.28168866,-71.13076061,Rosecliff Street & Rosecliff Terrace,195,nearest_address
7902,9FH20,Glendower Rd,20 Glendower Rd,IS,,906740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3357; METERED_FL=U; PLACEMENT=MIGRATED,9FH20,,,MU,MUCENT,1979,,,,1,,1177632000000,palaciolv,1236211200000,{BBBA85FA-14B0-5532-B3DD-DDF868A648C4},-71.129578047999985,42.274361659000078,20 (STREET_FEA 1839),STREET_FEA 1839,25,derived_0_50_ft,boston-sam,64253,20 Glendower Rd,Glendower Rd,42.27432865,-71.12966061,Glencliff Road & Glendower Road,296,nearest_address
7925,12FH8,Ashfield St,14 Ashfield St,IS,1161043200000,1206740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1602; METERED_FL=U; PLACEMENT=MIGRATED,12FH8,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1235779200000,{B4418D15-A299-534B-A735-6B309836A4F9},-71.130543105999948,42.290020793000053,14 (STREET_FEA 317),STREET_FEA 317,46,derived_0_50_ft,boston-sam,5091,14 Ashfield St,Ashfield St,42.28990866,-71.13062061,Ashfield Street & Fairview Street,261,nearest_address
7932,11EH156,South St,909 South St,IS,1098057600000,1105740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3625; METERED_FL=U; PLACEMENT=MIGRATED,11EH156,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{280AEB42-C9C4-5ECB-9B68-3A8DD18E16F7},-71.135625421999976,42.288263007000069,909 OPP (STREET_FEA 3937),STREET_FEA 3937,112,derived_100_150_ft,boston-sam,129001,909 South St,South St,42.28856766,-71.13557761,Fletcher Street & South Street,26,nearest_address
7938,11FH34,Cummins Hwy,62 Cummins Hwy,IS,,1106740071,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1677; METERED_FL=U; PLACEMENT=MIGRATED,11FH34,,,MH,MH929,1981,,,,1,,1177632000000,blundonr,1255478400000,{DF10BD82-4E8A-5E3C-8A45-3BCC0FED8000},-71.125628475999974,42.284943760000033,62 (STREET_FEA 1213),STREET_FEA 1213,46,derived_0_50_ft,boston-sam,44913,62 Cummins Hwy,Cummins Hwy,42.28498866,-71.12547061,Cummins Highway & Florence Street,152,nearest_address
8000,11FH56,Fairview St,11 Fairview St,IS,1003449600000,1106740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4096; METERED_FL=U; PLACEMENT=MIGRATED,11FH56,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{A7D3A5A9-9383-5DB1-AE4C-3972C03576C1},-71.130668636999985,42.288788528000055,11 (STREET_FEA 1602),STREET_FEA 1602,45,derived_0_50_ft,boston-sam,55863,11 Fairview St,Fairview St,42.28877866,-71.13050061,Fairview Street & Symmes Street,123,nearest_address
8007,10EH152,Averton St,61 Averton St,IS,1222905600000,1005740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=359; METERED_FL=U; PLACEMENT=MIGRATED,10EH152,,,KE,KEK81-A,2008,,,,1,,1177632000000,chings,1458691200000,{C7146CE1-447C-5A14-B615-A9079201A3F1},-71.136619001999975,42.282303153000043,166 OPP (STREET_FEA 3683),STREET_FEA 3683,42,derived_0_50_ft,boston-sam,6874,61 Averton St,Averton St,42.28241866,-71.13663061,Averton Street & Roslindale Avenue,39,nearest_address
8030,11FH58,Conway St,7-9 Conway St,IS,879811200000,1106740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,11FH58,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{8068EE67-DFAA-5383-A333-C75ACAC9F344},-71.129966075999960,42.288221895000049,11-13 (STREET_FEA 1116),STREET_FEA 1116,49,derived_0_50_ft,boston-sam,42305,7-9 Conway St,Conway St,42.28808866,-71.12999161,Conway Street & South Conway Street,264,nearest_address
8062,11GH6,Hyde Park Ave,440 Hyde Park Ave,IS,879897600000,1107740091,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2950; METERED_FL=U; PLACEMENT=MIGRATED,11GH6,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{E9E342D6-3895-5841-9798-1A382DA2336F},-71.118706666999969,42.285425133000047,440 (STREET_FEA 2250),STREET_FEA 2250,53,derived_50_100_ft,boston-sam,77367,440 Hyde Park Ave,Hyde Park Ave,42.28546866,-71.11852061,Blakemore Street & Hyde Park Avenue,58,nearest_address
8064,11EH76,Centre St,1584 Centre St,IS,1002844800000,1105740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1952; METERED_FL=U; PLACEMENT=MIGRATED,11EH76,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{4F9A3DB7-38D8-5754-AC59-10D5581B54F3},-71.142332253999939,42.288993459000039,1584 (STREET_FEA 883),STREET_FEA 883,36,derived_0_50_ft,boston-sam,27662,1584 Centre St,Centre St,42.28899866,-71.14220061,Centre Street & Guernsey Street,167,nearest_address
8081,10EH12,Nikisch Ave,35 Nikisch Ave,IS,1069027200000,1005740212,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2086; METERED_FL=U; PLACEMENT=MIGRATED,10EH12,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1236124800000,{F29E2E4D-9A87-5A95-ACDF-3373A4D47C78},-71.140190784999959,42.278376271000070,35 (STREET_FEA 3068),STREET_FEA 3068,38,derived_0_50_ft,boston-sam,102718,35 Nikisch Ave,Nikisch Ave,42.27847866,-71.14022061,Haydn Street & Nikisch Avenue,62,nearest_address
8091,12FH4,Symmes St,41 Symmes St,IS,770428800000,1206740105,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4366; METERED_FL=U; PLACEMENT=MIGRATED,12FH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{E3FF7879-7548-5561-9F85-F2362CD83276},-71.131702150999956,42.290070193000076,43 (STREET_FEA 4096),STREET_FEA 4096,55,derived_50_100_ft,boston-sam,133410,41 Symmes St,Symmes St,42.29013866,-71.13152061,Symmes Street & Walter Street,320,nearest_address
8136,11DH118,West Roxbury Pkwy,640 West Roxbury Pkwy,IS,1069027200000,1104740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=465; METERED_FL=U; PLACEMENT=MIGRATED,11DH118,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{3EAF03EA-8644-5809-8435-2470994ED829},-71.147231054999963,42.284105932000045,640 OPP (STREET_FEA 95),STREET_FEA 95,65,derived_50_100_ft,boston-sam,119224,640 West Roxbury Pkwy,West Roxbury Pkwy,42.28415866,-71.14700062,Beech Street & Iona Street,199,nearest_address
8163,10EH60,Cedrus Ave,34-36 Cedrus Ave,IS,,1005740204,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,10EH60,,,MU,MUCENT,1984,,,,1,,1177632000000,chalmersh,1239667200000,{E6CB4AA2-8E00-5689-8E14-F8557A0A6EFC},-71.135517910999965,42.278625954000063,34-36 (STREET_FEA 867),STREET_FEA 867,51,derived_50_100_ft,boston-sam,27227,34-36 Cedrus Ave,Cedrus Ave,42.27871765,-71.13537561,Cedrus Avenue & Washington Street,227,nearest_address
8167,11DH6,Guernsey St,87 Guernsey St,IS,,1104740085,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3567; METERED_FL=U; PLACEMENT=MIGRATED,11DH6,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1CBAF326-AB56-58DD-8717-46D02AFEAD0B},-71.145212225999956,42.286796713000058,87 (STREET_FEA 1952),STREET_FEA 1952,26,derived_0_50_ft,boston-sam,67698,87 Guernsey St,Guernsey St,42.28686866,-71.14520061,Colbert Street & Guernsey Street,62,nearest_address
8171,9EH86,Washington St,4541-4549 Washington St,IS,,905740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=465; METERED_FL=U; PLACEMENT=MIGRATED,9EH86,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1240876800000,{6C342274-9EBA-52BA-A185-71D34A6729B5},-71.137118794999935,42.278294737000067,4541-4549 (STREET_FEA 4397),STREET_FEA 4397,30,derived_0_50_ft,boston-sam,145300,4541-4549 Washington St,Washington St,42.27835366,-71.13719761,Beech Street & Walworth Street,40,nearest_address
8227,11EH30,Tyndale St,133 Tyndale St,IS,1003708800000,1105740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1952; METERED_FL=U; PLACEMENT=MIGRATED,11EH30,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{8384A4A6-F4CF-57BB-B761-9C6192D7512A},-71.143266338999979,42.287175181000066,133 (STREET_FEA 4245),STREET_FEA 4245,47,derived_0_50_ft,boston-sam,138909,133 Tyndale St,Tyndale St,42.28728866,-71.14318061,Guernsey Street & Tyndale Street,223,nearest_address
8242,12EH14,Ainsworth St,62 Ainsworth St,IS,1002844800000,1205740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=147; METERED_FL=U; PLACEMENT=MIGRATED,12EH14,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{528026E5-4A62-505F-BC42-53FE0CB539D7},-71.141691740999988,42.289527812000074,1569 OPP (STREET_FEA 883),STREET_FEA 883,33,derived_0_50_ft,boston-sam,1259,62 Ainsworth St,Ainsworth St,42.28943866,-71.14168061,Ainsworth Street & Centre Street,42,nearest_address
8293,12FH24,Cotton St,16 Cotton St,IS,,1206740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1602; METERED_FL=U; PLACEMENT=MIGRATED,12FH24,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1240531200000,{0CD8B32E-5747-56B4-B5A5-6CFFFB1F4F72},-71.129305091999981,42.290956559000051,16 (STREET_FEA 1157),STREET_FEA 1157,35,derived_0_50_ft,boston-sam,43739,16 Cotton St,Cotton St,42.29086866,-71.12936061,Cotton Street & Fairview Street,255,nearest_address
8300,11FH164,Marion St,15 Marion St,IS,,1106740012,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,11FH164,,,MH,U,,,,,1,,1177632000000,blundonr,1282694400000,{B3F7DE74-EBB1-56FD-A9F1-C5DD4FF0F371},-71.120111176999956,42.288212912000063,STREET_FEA 1808,STREET_FEA 1808,66,derived_50_100_ft,boston-sam,167401,15 Marion St,Marion St,42.28803247,-71.12007890,Harrison Street & Marion Street,111,nearest_address
8319,10FH20,Rosecliff Ter,14 Rosecliff Ter,IS,880934400000,1006740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3672; METERED_FL=U; PLACEMENT=MIGRATED,10FH20,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1239667200000,{2A48ADFB-3726-5DB5-9F08-C37FB6FA1874},-71.131772914999942,42.280900212000063,14 (STREET_FEA 3673),STREET_FEA 3673,50,derived_0_50_ft,boston-sam,118354,14 Rosecliff Ter,Rosecliff Ter,42.28084866,-71.13160061,Rosecliff Street & Rosecliff Terrace,233,nearest_address
8325,9FH94,Rawston Rd,11 Rawston Rd,IS,,906740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2834; METERED_FL=U; PLACEMENT=MIGRATED,9FH94,,,US,USMET250,1990,,,,1,,1177632000000,chalmersh,1240876800000,{AC08722A-A38C-530F-A341-1ADD6188B1B1},-71.129254472999946,42.278237773000058,11 (STREET_FEA 3525),STREET_FEA 3525,36,derived_0_50_ft,boston-sam,114790,11 Rawston Rd,Rawston Rd,42.27831866,-71.12933061,Malverna Road & Vista Street,202,nearest_address
8351,11FH178,Washington St,4139 Washington St,IS,,1106740102,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=dorleansr,11FH178,,,KE,KEK81-A,2010,,,,1,,1255651200000,blundonr,1271808000000,{3C05AE34-BB21-5133-9FF7-7CFF720510D7},-71.125377538999942,42.289187655000035,4139 (STREET_FEA 4397),STREET_FEA 4397,63,derived_50_100_ft,boston-sam,145129,4139 Washington St,Washington St,42.28925866,-71.12559061,Firth Road & South Street,233,nearest_address
8429,9FH138,Grew Ave,91A-99 Grew Ave,IS,,906740162,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,9FH138,,,US,U,,,,,1,,1177632000000,blundonr,1282694400000,{224EA779-0AC2-5625-9FAD-1372379661D3},-71.121897929999989,42.275104930000055,STREET_FEA 486,STREET_FEA 486,72,derived_50_100_ft,boston-sam,354755,91A-99 Grew Ave,Grew Ave,42.27511909,-71.12216520,Cliffmont Street & Grew Avenue,199,nearest_address
8468,11FH30,Corinth St,2-8 Corinth St,IS,,1106740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1141; METERED_FL=U; PLACEMENT=MIGRATED,11FH30,,,MU,MUCENT,1989,,,,1,,1177632000000,blundonr,1255478400000,{DDFD3D8F-0F57-5AB6-8D02-32BE738BC011},-71.130506873999934,42.286835188000055,8-20 (STREET_FEA 478),STREET_FEA 478,35,derived_0_50_ft,boston-sam,163900,2-8 Corinth St,Corinth St,42.28674872,-71.13044890,Birch Street & Corinth Street,107,nearest_address
8475,9EH26,Liszt St,19 Liszt St,IS,1090195200000,905740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,9EH26,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1244505600000,{E973CCF1-328C-5873-B766-93D6A0AEAA82},-71.139766119999933,42.276936908000039,19 (STREET_FEA 2568),STREET_FEA 2568,45,derived_0_50_ft,boston-sam,86685,19 Liszt St,Liszt St,42.27705866,-71.13973061,Liszt Street & Washington Street,238,nearest_address
8478,12FH106,Brookway Road,Near Brookway Road & Brookway Terrace,IS,,1206740063,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,12FH106,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{D771C471-DBBC-5F58-9344-B9C06F5CF9EA},-71.119359179999947,42.291441158000055,STREET_FEA 1498,STREET_FEA 1498,160,intersection_preferred_150_plus_ft,boston-sam,15981,9 Blanvon Rd,Blanvon Rd,42.29134366,-71.11878161,Brookway Road & Brookway Terrace,282,nearest_intersection
8521,10EH138,Kittredge St,233 Kittredge St,IS,644198400000,1005740183,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2411; METERED_FL=U; PLACEMENT=MIGRATED,10EH138,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1239667200000,{C504B655-0C62-585A-83FE-EEC58040A8D0},-71.132620144999976,42.279233118000036,233 (STREET_FEA 2410),STREET_FEA 2410,38,derived_0_50_ft,boston-sam,82212,233 Kittredge St,Kittredge St,42.27928866,-71.13274061,Kittredge Court & Kittredge Street,34,nearest_address
8535,10FH16,Augustus Ave,69 Augustus Ave,IS,,1006740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5748; METERED_FL=U; PLACEMENT=MIGRATED,10FH16,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1239667200000,{FAB20C53-E86F-527C-A468-D5308B1C6C58},-71.129926720999947,42.280292620000068,65 (STREET_FEA 351),STREET_FEA 351,45,derived_0_50_ft,boston-sam,6585,69 Augustus Ave,Augustus Ave,42.28031866,-71.13009061,Augustus Avenue & Crestview Road,23,nearest_address
8602,10FH4,Augustus Ave,111-115 Augustus Ave,IS,,1006740070,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4323; METERED_FL=U; PLACEMENT=MIGRATED,10FH4,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{0826C2D1-7F6F-5840-86D7-F7B9F0B45810},-71.131313561999946,42.279128504000028,111 (STREET_FEA 351),STREET_FEA 351,45,derived_0_50_ft,boston-sam,6558,111-115 Augustus Ave,Augustus Ave,42.27918866,-71.13146061,Augustus Avenue & Vista Street,81,nearest_address
8603,11GH8,Hyde Park Ave,420 Hyde Park Ave,IS,879897600000,1107740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3019; METERED_FL=U; PLACEMENT=MIGRATED,11GH8,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{843F12CA-30D3-51FE-AAA7-746FC1078328},-71.118601098999989,42.286201128000073,420 (STREET_FEA 2250),STREET_FEA 2250,51,derived_50_100_ft,boston-sam,77361,420 Hyde Park Ave,Hyde Park Ave,42.28612866,-71.11844061,Blakemore Street & Hyde Park Avenue,275,nearest_address
8604,10FH86,Poplar St,133 Poplar St,IS,,1006740087,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4092; METERED_FL=U; PLACEMENT=MIGRATED,10FH86,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{1B7A3916-9789-5C68-91D1-9DD3477D9904},-71.128205144999981,42.283490268000037,134 (STREET_FEA 3358),STREET_FEA 3358,66,derived_50_100_ft,boston-sam,111772,133 Poplar St,Poplar St,42.28348866,-71.12845061,Cliftondale Street & Kittredge Street,271,nearest_address
8615,8FH38,Bateman St,69 Bateman St,IS,1282780800000,806740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=213; METERED_FL=U; PLACEMENT=MIGRATED,8FH38,,,KE,MUCENT,1989,,,,1,,1177632000000,denapolipd,1325808000000,{68EC52F7-3814-5D7F-AF6D-398541FA5623},-71.130520539999964,42.270565733000069,71 (STREET_FEA 428),STREET_FEA 428,31,derived_0_50_ft,boston-sam,8659,69 Bateman St,Bateman St,42.27053865,-71.13063061,Alpheus Road & Bateman Street,229,nearest_address
