objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
4990,8HH94,Hallowell St,32 Hallowell St,IS,998524800000,808740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1142; METERED_FL=U; PLACEMENT=MIGRATED,8HH94,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{59C9944D-E7EF-5773-A3DB-B4648A403025},-71.100671377999959,42.271830597000076,32 (STREET_FEA 1984),STREET_FEA 1984,36,derived_0_50_ft,boston-sam,68291,32 Hallowell St,Hallowell St,42.27185866,-71.10080060,Corman Road & Hallowell Street,29,nearest_address
4996,7HH124,River St,577 River St,IS,,708740023,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4142; METERED_FL=U; PLACEMENT=MIGRATED,7HH124,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{F192C0F5-2DC6-50D8-A281-6DE6274ABAB9},-71.096990036999955,42.266664559000048,573 (STREET_FEA 3604),STREET_FEA 3604,29,derived_0_50_ft,boston-sam,156110,577 River St,River St,42.26670784,-71.09707869,River Street & Tesla Street,41,nearest_address
5017,9IH132,Woodbole Ave,34-36 Woodbole Ave,IS,725846400000,909740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5141; METERED_FL=U; PLACEMENT=MIGRATED,9IH132,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1236211200000,{C54CEA25-1E37-52CA-A2AC-73E28E4CD1E6},-71.080619336999973,42.278042511000081,34-36 (STREET_FEA 4605),STREET_FEA 4605,36,derived_0_50_ft,boston-sam,342376,34-36 Woodbole Ave,Woodbole Ave,42.27794599,-71.08065149,Woodbole Avenue & Woodmere Street,88,nearest_address
5044,9IH108,Woodbole Ave,116-118 Woodbole Ave,IS,,909740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4623; METERED_FL=U; PLACEMENT=MIGRATED,9IH108,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1250553600000,{60FC399F-FAF9-53B8-9A37-CE39C234882B},-71.082223256999953,42.275746174000062,116-118 (STREET_FEA 4605),STREET_FEA 4605,37,derived_0_50_ft,boston-sam,342325,116-118 Woodbole Ave,Woodbole Ave,42.27584444,-71.08226452,Woodbole Avenue & Woodruff Way,231,nearest_address
5046,7HH130,River St,550-556 River St,IS,,708740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2695; METERED_FL=U; PLACEMENT=MIGRATED,7HH130,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1231804800000,{956DC268-3B00-5B54-AE14-33AB14D6A8A3},-71.095885480999982,42.266832862000058,555 (STREET_FEA 3604),STREET_FEA 3604,78,derived_50_100_ft,boston-sam,116629,550-556 River St,River St,42.26662265,-71.09594160,Marcy Road & River Street,146,nearest_address
5048,10IH32,Astoria St,74 Astoria St,IS,786240000000,1009740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1481; METERED_FL=U; PLACEMENT=MIGRATED,10IH32,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{07370237-7EBD-5ED3-B7ED-945D1FB8D68D},-71.087967542999934,42.279056730000036,74 (STREET_FEA 331),STREET_FEA 331,38,derived_0_50_ft,boston-sam,5649,74 Astoria St,Astoria St,42.27896866,-71.08789060,Astoria Street & Elizabeth Street,247,nearest_address
5103,9HH30,Colorado St,143 Colorado St,IS,804470400000,908740074,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2831; METERED_FL=U; PLACEMENT=MIGRATED,9HH30,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{E348D99C-498F-5CE1-AC4B-FA5931EB42A6},-71.101696844999935,42.275448591000043,143 (STREET_FEA 1067),STREET_FEA 1067,34,derived_0_50_ft,boston-sam,34936,143 Colorado St,Colorado St,42.27545866,-71.10182060,Colorado Street & Messinger Street,216,nearest_address
5110,9HH10,Itasca St,195 Itasca St,IS,,908740104,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=800; METERED_FL=U; PLACEMENT=MIGRATED,9HH10,,,KE,KEK81-A,2008,,,,1,,1177632000000,denapolipd,1250553600000,{B17BA5E0-AEE4-5035-B97F-44312338ADF2},-71.102242137999951,42.273811395000052,195 (STREET_FEA 2287),STREET_FEA 2287,54,derived_50_100_ft,boston-sam,79110,195 Itasca St,Itasca St,42.27378866,-71.10244060,Newcastle Street & Savannah Avenue,271,nearest_address
5150,9HH18,Hebron St,87 Hebron St,IS,1005782400000,908740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2831; METERED_FL=U; PLACEMENT=MIGRATED,9HH18,,,KE,KEK81-A,1997,,,,1,,1177632000000,denapolipd,1231891200000,{74224306-3838-57DA-A3DA-EEE503D8A372},-71.104640592999942,42.275786335000078,87 (STREET_FEA 3409),STREET_FEA 3409,52,derived_50_100_ft,boston-sam,72496,87 Hebron St,Hebron St,42.27590866,-71.10474060,Hebron Street & Newcastle Street,88,nearest_address
5202,9JH134,Avondale St,14 Avondale St,IS,,910740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3577; METERED_FL=U; PLACEMENT=MIGRATED,9JH134,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231891200000,{88666D3A-0E60-5AF3-8859-3A52DC8FF7BB},-71.069042550999939,42.274327773000039,14 (STREET_FEA 365),STREET_FEA 365,31,derived_0_50_ft,boston-sam,7284,14 Avondale St,Avondale St,42.27429866,-71.06915059,Avondale Street & Mother Julia Road,189,nearest_address
5203,8HH64,Harmon St,10 Harmon St,IS,900633600000,808740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH64,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{B12334D8-58AE-5E87-9DD0-44F9435AACD1},-71.101638842999932,42.270222262000061,8 (STREET_FEA 2021),STREET_FEA 2021,38,derived_0_50_ft,boston-sam,69542,10 Harmon St,Harmon St,42.27011865,-71.10161060,Cummins Highway & Hallowell Street,145,nearest_address
5220,9HH60,Blue Hill Ave,1458 Blue Hill Ave,IS,,908740092,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,9HH60,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231891200000,{A213489E-A10D-5DCA-BE1F-024D12FE489D},-71.093388003999962,42.274374555000065,1458 (STREET_FEA 567),STREET_FEA 567,55,derived_50_100_ft,boston-sam,16283,1458 Blue Hill Ave,Blue Hill Ave,42.27427866,-71.09323060,Almont Street & Blue Hill Avenue,72,nearest_address
5229,9HH129,Colorado St,199 Colorado St,IS,1005696000000,908740128,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=800; METERED_FL=U; PLACEMENT=MIGRATED,9HH129,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1231891200000,{87E22A75-3C03-5268-A5FF-8E31C2241354},-71.103041500999950,42.274112759000047,199 (STREET_FEA 1067),STREET_FEA 1067,47,derived_0_50_ft,boston-sam,34952,199 Colorado St,Colorado St,42.27416866,-71.10320060,Canaan Street & Itasca Street,379,nearest_address
5277,9IH122,Woodbole Ave,74-76 Woodbole Ave,IS,,909740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4623; METERED_FL=U; PLACEMENT=MIGRATED,9IH122,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1236211200000,{DD2CAA6A-844B-50DA-B564-7A01A9E4FE88},-71.081944668999938,42.276965276000055,74-76 (STREET_FEA 4605),STREET_FEA 4605,38,derived_0_50_ft,boston-sam,342345,74-76 Woodbole Ave,Woodbole Ave,42.27688470,-71.08185252,Woodbole Avenue & Woodruff Way,209,nearest_address
5314,8HH124,Cummins Hwy,820 Cummins Hwy,IS,378691200000,808740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3551; METERED_FL=U; PLACEMENT=MIGRATED,8HH124,,,WA,WAWB67P,2001,,,,1,,1177632000000,denapolipd,1250467200000,{0BE14805-22E9-584B-BAC8-60DB48908E3C},-71.097161420999953,42.269822798000064,820 (STREET_FEA 1212),STREET_FEA 1212,88,derived_50_100_ft,boston-sam,45014,820 Cummins Hwy,Cummins Hwy,42.27006431,-71.09714173,Cummins Highway & Hollingsworth Street,40,nearest_address
5342,8HH132,Regis Rd,20-22 Regis Rd,IS,,808740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3652; METERED_FL=U; PLACEMENT=MIGRATED,8HH132,,,WA,WAWB67P,1988,,,,1,,1177632000000,denapolipd,1231891200000,{69EAFE4E-1CB0-5696-AB8A-C44BDF5118EE},-71.096419206999940,42.270171109000046,20-22 (STREET_FEA 3551),STREET_FEA 3551,44,derived_0_50_ft,boston-sam,115202,20-22 Regis Rd,Regis Rd,42.27027866,-71.09649060,Regis Road & Youngs Road,25,nearest_address
5344,9HH72,Blue Hill Ave,1434-1436 Blue Hill Ave,IS,,908740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,9HH72,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{E2AD364D-784C-5D07-ADE7-2D731B89295D},-71.093371375999936,42.274972645000048,1434-1436 (STREET_FEA 567),STREET_FEA 567,52,derived_50_100_ft,boston-sam,16275,1434-1436 Blue Hill Ave,Blue Hill Ave,42.27503866,-71.09320060,Blue Hill Avenue & Tennis Road,115,nearest_address
5384,9JH18,Woodgate St,28-30 Woodgate St,IS,504921600000,910740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4605; METERED_FL=U; PLACEMENT=MIGRATED,9JH18,,,US,USMET250,1995,,,,1,,1177632000000,blundonr,1244505600000,{9CA8FB9D-D2D7-5642-8A07-2EA2731DDFEE},-71.079312160999962,42.276447566000058,28-30 (STREET_FEA 4613),STREET_FEA 4613,41,derived_0_50_ft,boston-sam,342412,28-30 Woodgate St,Woodgate St,42.27645342,-71.07915881,Woodbole Avenue & Woodgate Street,269,nearest_address
5408,9IH142,River St,233 River St,IS,,909740150,,,GPS,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=2484; METERED_FL=U; PLACEMENT=mulline,9IH142,,,U,U,,,,,1,,1247616000000,blundonr,1247788800000,{9B22DCB6-4245-503A-AE21-B9F0DE34E40E},-71.083795593999980,42.274781149000034,245 REAR (STREET_FEA 3604),STREET_FEA 3604,84,derived_50_100_ft,boston-sam,351844,233 River St,River St,42.27460142,-71.08399069,Donwood Terrace & Ridgeview Avenue,335,nearest_address
5411,11HH68,Harvard St,527 Harvard St,IS,1070582400000,1108740014,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2053; METERED_FL=U; PLACEMENT=MIGRATED,11HH68,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{9FF5E002-EE99-5456-9D18-76A9823C4B10},-71.095395332999942,42.286874730000079,42 OPP (STREET_FEA 1553),STREET_FEA 1553,54,derived_50_100_ft,boston-sam,437322,527 Harvard St,Harvard St,42.28701651,-71.09544778,Estella Street & Harvard Street,34,nearest_address
5439,7HH104,Rockdale St,109 Rockdale St,IS,757382400000,708740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3533; METERED_FL=U; PLACEMENT=MIGRATED,7HH104,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1250467200000,{5B961CD4-71FB-5A68-BC35-0578A2FA4D95},-71.099208206999947,42.265976167000076,109 (STREET_FEA 3636),STREET_FEA 3636,42,derived_0_50_ft,boston-sam,117557,109 Rockdale St,Rockdale St,42.26604865,-71.09933060,Rector Road & Rockdale Street,210,nearest_address
5456,9IH28,Norfolk St,571 Norfolk St,IS,,909740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4557; METERED_FL=U; PLACEMENT=MIGRATED,9IH28,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1231891200000,{A65EB8CC-4F61-5906-9A70-572260730615},-71.092063325999959,42.277190843000028,573 (STREET_FEA 3083),STREET_FEA 3083,96,derived_50_100_ft,boston-sam,103382,571 Norfolk St,Norfolk St,42.27744866,-71.09198060,Norfolk Street & Wilmore Street,121,nearest_address
5457,9IH102,Woodruff Way,82-84 Woodruff Way,IS,,909740112,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4605; METERED_FL=U; PLACEMENT=MIGRATED,9IH102,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1236038400000,{EA9ADC5E-3121-5EBE-A808-E321F9654D28},-71.080545842999982,42.273773506000055,82-84 (STREET_FEA 4623),STREET_FEA 4623,51,derived_50_100_ft,boston-sam,342113,82-84 Woodruff Way,Woodruff Way,42.27386403,-71.08040157,Freeland Street & Standard Street,382,nearest_address
5465,8HH116,River St,522-530 River St,IS,,808740174,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH116,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1231891200000,{2A09C65B-A54D-5AB2-A453-32B682A3DEB6},-71.094420857999978,42.267440457000077,522-524 OP (STREET_FEA 3604),STREET_FEA 3604,92,derived_50_100_ft,boston-sam,116619,522-530 River St,River St,42.26718757,-71.09441308,Cummins Highway & River Street,53,nearest_address
5469,9JH160,Saint Gregory St,19-21 Saint Gregory St,IS,1152576000000,910740079,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1360; METERED_FL=U; PLACEMENT=MIGRATED,9JH160,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1230076800000,{E56F7D11-0375-5110-AF80-93FC75C106CA},-71.067915589999984,42.275664227000050,21-19 (STREET_FEA 3754),STREET_FEA 3754,44,derived_0_50_ft,boston-sam,121120,19-21 Saint Gregory St,Saint Gregory St,42.27578366,-71.06793759,Avondale Street & Saint Gregory Street,178,nearest_address
5475,10HH24,Walk Hill St,629 Walk Hill St,IS,,1008740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2973; METERED_FL=U; PLACEMENT=MIGRATED,10HH24,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236211200000,{539C08C7-CCA1-5197-8A3B-63FCFCBDA77D},-71.096845243999951,42.280131214000050,629 OPP (STREET_FEA 4349),STREET_FEA 4349,80,derived_50_100_ft,boston-sam,141691,629 Walk Hill St,Walk Hill St,42.27998866,-71.09707060,Mulvey Street & Walk Hill Street,276,nearest_address
5487,9GH74,Cummins Hwy,580 Cummins Hwy,IS,,907740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2572; METERED_FL=U; PLACEMENT=MIGRATED,9GH74,,,WA,WAWB67P,1987,,,,1,,1177632000000,denapolipd,1231891200000,{7102875F-A143-50BD-8D7F-79F2D9CF9F88},-71.107979004999947,42.273214855000049,580 (STREET_FEA 1211),STREET_FEA 1211,52,derived_50_100_ft,boston-sam,44901,580 Cummins Hwy,Cummins Hwy,42.27332866,-71.10786060,Cummins Highway & Livermore Street,166,nearest_address
5496,8JH10,Groveland St,25 Groveland St,IS,,810740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1846; METERED_FL=U; PLACEMENT=MIGRATED,8JH10,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1237420800000,{8B076F1E-B6F5-517C-BC5D-48F4400078F7},-71.077089710999985,42.272368648000054,25 (STREET_FEA 1950),STREET_FEA 1950,41,derived_0_50_ft,boston-sam,67608,25 Groveland St,Groveland St,42.27242866,-71.07696059,Glenmore Street & Groveland Street,32,nearest_address
5514,9JH118,Richmond St,11 Richmond St,IS,,910740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=365; METERED_FL=U; PLACEMENT=MIGRATED,9JH118,,,KE,KEK81-A,1988,,,,1,,1177632000000,denapolipd,1231891200000,{B29B24E6-768D-5407-9C93-ECD1268D7D0C},-71.069543771999975,42.273681790000069,13 OPP (STREET_FEA 3577),STREET_FEA 3577,47,derived_0_50_ft,boston-sam,437570,11 Richmond St,Richmond St,42.27355809,-71.06949084,Avondale Street & Richmond Street,107,nearest_address
5515,8HH122,Rexford St,65 Rexford St,IS,,808740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3563; METERED_FL=U; PLACEMENT=MIGRATED,8HH122,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1231891200000,{CF0CEDF1-192D-57CA-829A-558460821218},-71.096351593999941,42.269232698000053,839-843 OP (STREET_FEA 1212),STREET_FEA 1212,59,derived_50_100_ft,boston-sam,341178,65 Rexford St,Rexford St,42.26929016,-71.09614754,Cummins Highway & Rosewood Street,93,nearest_address
5549,8IH52,Gladeside Ave,38 Gladeside Ave,IS,,809740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=272; METERED_FL=U; PLACEMENT=MIGRATED,8IH52,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1237420800000,{BD1D5D49-07DB-52BE-85CC-CBA26B535852},-71.087238814999978,42.271938721000026,38 (STREET_FEA 1824),STREET_FEA 1824,39,derived_0_50_ft,boston-sam,63748,38 Gladeside Ave,Gladeside Ave,42.27191866,-71.08738060,Gladeside Avenue & Linvale Terrace,256,nearest_address
5551,9IH72,River St,215 River St,IS,,909740141,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,9IH72,,,US,U,,,,,1,,1177632000000,blundonr,1282694400000,{96ADA69D-071E-5803-A497-EB739CFA6F6F},-71.082265811999946,42.273770234000040,STREET_FEA 1439,STREET_FEA 1439,104,derived_100_150_ft,boston-sam,420042,215 River St,River St,42.27355323,-71.08251933,Donwood Terrace & Ridgeview Avenue,596,nearest_address
5555,10IH26,Clarkwood St,56 Clarkwood St,IS,,1009740134,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,10IH26,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{C1F48194-E6D6-5B3D-AA7E-1882651E375A},-71.090147761999958,42.279898004000074,56 (STREET_FEA 1015),STREET_FEA 1015,51,derived_50_100_ft,boston-sam,33572,56 Clarkwood St,Clarkwood St,42.28003866,-71.09016060,Clarkwood Street & Norfolk Street,326,nearest_address
5571,8HH114,Woodhaven St,55 Woodhaven St,IS,1248825600000,808740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2831; METERED_FL=U; PLACEMENT=MIGRATED,8HH114,,,KE,KEK81-A,1994,,,,1,,1177632000000,orrda,1288656000000,{DBDA139E-47FD-5B9B-BCDA-D56C12A68C4C},-71.096391468999968,42.272343831000057,55 (STREET_FEA 4615),STREET_FEA 4615,53,derived_50_100_ft,boston-sam,151581,55 Woodhaven St,Woodhaven St,42.27246866,-71.09649060,Messinger Street & Woodhaven Street,203,nearest_address
5575,9HH70,Almont St,59 Almont St,IS,1005782400000,908740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3170; METERED_FL=U; PLACEMENT=MIGRATED,9HH70,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{64EF2CBB-0DDC-5B71-AEAB-2902BFF53BDB},-71.097231317999956,42.276206191000028,59 OPP (STREET_FEA 209),STREET_FEA 209,90,derived_50_100_ft,boston-sam,2809,59 Almont St,Almont St,42.27640866,-71.09704060,Almont Street & Orlando Street,47,nearest_address
5591,8HH106,Favre St,58 Favre St,IS,1005868800000,808740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2831; METERED_FL=U; PLACEMENT=MIGRATED,8HH106,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{36C83B13-28E0-5D50-ACEA-4AD712751DE8},-71.098949538999989,42.272356544000047,58 (STREET_FEA 1623),STREET_FEA 1623,45,derived_0_50_ft,boston-sam,56769,58 Favre St,Favre St,42.27238866,-71.09911060,Favre Street & Messinger Street,217,nearest_address
5613,11HH48,Harvard St,570-572 Harvard St,IS,1070582400000,1108740032,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1298; METERED_FL=U; PLACEMENT=MIGRATED,11HH48,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{290252C1-637A-50FF-ABE9-638826A70677},-71.096766991999971,42.285423092000030,570-572 OP (STREET_FEA 2053),STREET_FEA 2053,85,derived_50_100_ft,boston-sam,70908,570-572 Harvard St,Harvard St,42.28527866,-71.09652060,Deering Road & Harvard Street,183,nearest_address
5614,10IH58,Woolson St,69 Woolson St,IS,,1009740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3083; METERED_FL=U; PLACEMENT=MIGRATED,10IH58,,,MH,MH129,1967,,,,1,,1177632000000,blundonr,1255478400000,{2F617B8E-B7D1-53CE-885A-CE4E9D742FCF},-71.088524724999957,42.280734217000031,88 OPP (STREET_FEA 4634),STREET_FEA 4634,36,derived_0_50_ft,boston-sam,152158,69 Woolson St,Woolson St,42.28063422,-71.08853461,Norfolk Street & Woolson Street,151,nearest_address
5701,9IH34,Halborn St,7 Halborn St,IS,1150156800000,909740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=102; METERED_FL=U; PLACEMENT=MIGRATED,9IH34,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{0CCFEE8A-5935-5E4B-8CA7-99C79E397022},-71.088577848999932,42.275260602000060,7 (STREET_FEA 1971),STREET_FEA 1971,39,derived_0_50_ft,boston-sam,68035,7 Halborn St,Halborn St,42.27533866,-71.08848060,Halborn Street & West Selden Street,169,nearest_address
5704,7HH96,Burmah St,24 Burmah St,IS,,708740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1450; METERED_FL=U; PLACEMENT=MIGRATED,7HH96,,,KE,KEK81-A,1992,,,,1,,1177632000000,denapolipd,1231804800000,{327AFCA6-6993-5ADC-8DF6-48D3FBC4BA44},-71.098233447999974,42.264591732000042,24 (STREET_FEA 742),STREET_FEA 742,42,derived_0_50_ft,boston-sam,23854,24 Burmah St,Burmah St,42.26463865,-71.09809060,Rector Road & River Street,318,nearest_address
5733,9HH76,Tennis Rd,3 Tennis Rd,IS,1005868800000,908740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH76,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236211200000,{C3A72D70-5A7F-5526-B942-27C346E552EA},-71.094187343999977,42.275555749000034,8 OPP (STREET_FEA 4129),STREET_FEA 4129,64,derived_50_100_ft,boston-sam,134397,3 Tennis Rd,Tennis Rd,42.27573118,-71.09416438,Blue Hill Avenue & Tennis Road,193,nearest_address
5743,9HH32,Woodhaven St,39 Woodhaven St,IS,1086048000000,908740124,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1206; METERED_FL=U; PLACEMENT=MIGRATED,9HH32,,,MU,MUCENT,2004,,,,1,,1177632000000,denapolipd,1231891200000,{6E3D3D99-4DA4-5AA7-8B44-92386D671ECF},-71.095711738999967,42.272830034000037,39 (STREET_FEA 4615),STREET_FEA 4615,40,derived_0_50_ft,boston-sam,151575,39 Woodhaven St,Woodhaven St,42.27291866,-71.09580060,Messinger Street & Woodhaven Street,454,nearest_address
5744,9HH134,Blue Hill Ave,1461 Blue Hill Ave,IS,1005782400000,908740133,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=209; METERED_FL=U; PLACEMENT=MIGRATED,9HH134,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{4E944299-D21E-575D-A88D-A52A077127C9},-71.093839570999933,42.274327970000058,1461-1463 (STREET_FEA 567),STREET_FEA 567,33,derived_0_50_ft,boston-sam,353665,1461 Blue Hill Ave,Blue Hill Ave,42.27424184,-71.09387528,Almont Street & Blue Hill Avenue,52,nearest_address
5750,11HH20,Finch Street,Near Finch Street & Warbler Way,IS,,1108740001,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,11HH20,,,PO,U,,,,,1,,1177632000000,blundonr,1282694400000,{A781A084-0D89-5DF7-A0FE-0796EFBA8BC2},-71.102841264999938,42.288255284000059,STREET_FEA 2475,STREET_FEA 2475,261,intersection_preferred_150_plus_ft,boston-sam,452140,490 Walk Hill St,Walk Hill St,42.28862356,-71.10200835,Finch Street & Warbler Way,761,nearest_intersection
5757,9HH6,Kennebec St,114 Kennebec St,IS,1005782400000,908740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,9HH6,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1250553600000,{F8C6E3CB-882B-5A39-A859-38F295849D85},-71.104670489999933,42.274665821000042,114 OPP (STREET_FEA 2376),STREET_FEA 2376,58,derived_50_100_ft,boston-sam,81120,114 Kennebec St,Kennebec St,42.27457865,-71.10449060,Canaan Street & Hebron Street,308,nearest_address
5767,8HH28,Fairlawn Ave,30-32 Fairlawn Ave,IS,,808740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1913; METERED_FL=U; PLACEMENT=MIGRATED,8HH28,,,MU,MUCENT,2000,,,,1,,1177632000000,denapolipd,1231891200000,{E4EEC61E-F05D-536B-AA6F-E62FDDF508E2},-71.100355689999958,42.268143798000040,32 (STREET_FEA 1596),STREET_FEA 1596,90,derived_50_100_ft,boston-sam,341614,30-32 Fairlawn Ave,Fairlawn Ave,42.26821064,-71.10067730,Fairlawn Avenue & Greenfield Road,494,nearest_address
5773,11HH85,Falcon Ln,1-9 Falcon Ln,IS,1249516800000,1108740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4460; METERED_FL=U; PLACEMENT=mulline,11HH85,,,U,U,,,,,1,,1247616000000,dorleansr,1277078400000,{2729AF92-3D5A-54C9-9EA7-18047D4EEE89},-71.095608375999973,42.287806755000076,STREET_FEA 4260,STREET_FEA 4260,79,derived_50_100_ft,boston-sam,172767,1-9 Falcon Ln,Falcon Ln,42.28765563,-71.09581812,Falcon Lane & Oriole Drive,47,nearest_address
