objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
3979,24DH110,Electric Avenue,Near Electric Avenue & Parsons Street,IS,,2404740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3241; METERED_FL=U; PLACEMENT=blundonr,24DH110,,,WA,WAWB67P,1988,,,,1,,1247616000000,blundonr,1249430400000,{945EF74E-8BC1-54F6-90DB-A716CE29A333},-71.156422564999957,42.357301650000068,15 (STREET_FEA 1475),STREET_FEA 1475,219,intersection_preferred_150_plus_ft,boston-sam,108327,225 Parsons St,Parsons St,42.35694867,-71.15708062,Electric Avenue & Parsons Street,276,nearest_intersection
3986,22CH106,Dickinson Rd,16-18 Dickinson Rd,IS,1274400000000,2203740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22CH106,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1284076800000,{2834D0DC-3001-5609-AF34-55B72E52DB62},-71.161854943999970,42.348402759000066,16-18 (STREET_FEA 1337),STREET_FEA 1337,57,derived_50_100_ft,boston-sam,47736,16-18 Dickinson Rd,Dickinson Rd,42.34854967,-71.16192662,Turner Street & Washington Street,227,nearest_address
3997,21CH70,Foster St,280 Foster St,IS,,2103740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1937; METERED_FL=U; PLACEMENT=MIGRATED,21CH70,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{9405BFD3-8B7F-53AC-9D02-DE104AD229A8},-71.158979228999954,42.341304494000042,280 (STREET_FEA 1705),STREET_FEA 1705,65,derived_50_100_ft,boston-sam,59647,280 Foster St,Foster St,42.34132867,-71.15874062,Foster Street & Greycliff Road,24,nearest_address
4015,20DH10,Chestnut Hill Driveway,Near Chestnut Hill Driveway & Commonwealth Avenue,IS,,2004740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=970; METERED_FL=U; PLACEMENT=MIGRATED,20DH10,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{B53BAE35-796F-594C-909A-97B011AB4D56},-71.154916223999976,42.338606947000073,1939 (STREET_FEA 1090),STREET_FEA 1090,164,intersection_preferred_150_plus_ft,boston-sam,155688,1925 Commonwealth Ave,Commonwealth Ave,42.33857054,-71.15431036,Chestnut Hill Driveway & Commonwealth Avenue,70,nearest_intersection
4018,22CH72,Dickinson Rd,36-38 Dickinson Rd,IS,1274400000000,2203740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22CH72,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1284076800000,{93E5644D-E7C3-5CA9-A572-ABE92C3EC725},-71.162296579999975,42.347840869000038,36-38 (STREET_FEA 1337),STREET_FEA 1337,43,derived_0_50_ft,boston-sam,47746,36-38 Dickinson Rd,Dickinson Rd,42.34792667,-71.16240462,Lake Street & Rogers Park Avenue,281,nearest_address
4020,21DH146,Nottinghill Rd,78-78A Nottinghill Rd,IS,,2104740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,21DH146,,,WA,WAWB67P,1987,,,,1,,1177632000000,connorsm,1237766400000,{CAFF7D2E-38C8-5E8D-ACF9-FB16237B8841},-71.148073129999943,42.343467794000048,78 (STREET_FEA 3110),STREET_FEA 3110,61,derived_50_100_ft,boston-sam,168289,78-78A Nottinghill Rd,Nottinghill Rd,42.34337569,-71.14826464,Colborne Road & Monastery Road,298,nearest_address
4022,21CH30,Lake St,64 Lake St,IS,,2103740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4247; METERED_FL=U; PLACEMENT=MIGRATED,21CH30,,,WA,WAWB67P,1980,,,,1,,1177632000000,mulline,1250467200000,{D6EE966E-018E-57A4-AFC2-19840AAD6C61},-71.165107007999950,42.342854270000032,70 OPP (STREET_FEA 2430),STREET_FEA 2430,67,derived_50_100_ft,boston-sam,83034,64 Lake St,Lake St,42.34288867,-71.16535062,Lake Street & Undine Road,81,nearest_address
4024,20DH12,Beacon St,1937-1939 Beacon St,IS,,2004740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3376; METERED_FL=U; PLACEMENT=MIGRATED,20DH12,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{D14B0FF6-7FCE-5758-AE19-CB687619C78F},-71.149464779999960,42.335971012000073,1939 (STREET_FEA 444),STREET_FEA 444,62,derived_50_100_ft,boston-sam,161937,1937-1939 Beacon St,Beacon St,42.33591786,-71.14924659,Beacon Street & Pendergast Avenue,36,nearest_address
4027,22BH20,Brayton Rd,79 Brayton Rd,IS,,2202740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1844; METERED_FL=U; PLACEMENT=MIGRATED,22BH20,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{4B90B873-46B4-5BDC-87BB-54BA75065D77},-71.170402795999962,42.348921585000028,77-79 (STREET_FEA 656),STREET_FEA 656,44,derived_0_50_ft,boston-sam,19654,79 Brayton Rd,Brayton Rd,42.34902567,-71.17031763,Glenley Terrace & Huntington Road,280,nearest_address
4029,22CH36,S Crescent Cirt,19 S Crescent Cirt,IS,,2203740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2456; METERED_FL=U; PLACEMENT=MIGRATED,22CH36,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{ABFF0AE3-4BA8-57F1-9895-44A825489281},-71.168739182999957,42.348151175000055,14-16 OPP (STREET_FEA 52),STREET_FEA 52,36,derived_0_50_ft,boston-sam,44283,19 S Crescent Cirt,S Crescent Cirt,42.34805867,-71.16869063,Larch Street & South Crescent Circuit,107,nearest_address
4044,21DH142,Nottinghill Rd,40 Nottinghill Rd,IS,,2104740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,21DH142,,,MU,MUCENT,1976,,,,1,,1177632000000,connorsm,1237766400000,{7091526C-312B-5038-A5BF-D0B0D451A095},-71.150076981999973,42.343154990000073,37 OPP (STREET_FEA 3110),STREET_FEA 3110,65,derived_50_100_ft,boston-sam,104256,40 Nottinghill Rd,Nottinghill Rd,42.34318867,-71.14984062,Melton Road & Wallingford Road,262,nearest_address
4061,24EH163,Everett St,150 Everett St,IS,662688000000,2405740100,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1577; METERED_FL=U; PLACEMENT=MIGRATED,24EH163,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1271808000000,{7D4D430E-7470-56CC-BBF1-819C591EBB13},-71.138405482999985,42.357705677000069,176 (STREET_FEA 2550),STREET_FEA 2550,146,derived_100_150_ft,boston-sam,460231,150 Everett St,Everett St,42.35767884,-71.13786522,Everett Street & Old Everett Street,534,nearest_address
4073,21DH94,Leamington Rd,63 Leamington Rd,IS,974678400000,2104740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2485; METERED_FL=U; PLACEMENT=MIGRATED,21DH94,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{D9378578-8993-5BE9-A72E-64574F472D38},-71.151378359999967,42.342126888000053,30 OPP (STREET_FEA 4356),STREET_FEA 4356,59,derived_50_100_ft,boston-sam,84767,63 Leamington Rd,Leamington Rd,42.34213867,-71.15116062,Leamington Road & Wallingford Road,92,nearest_address
4077,23DH104,Mapleton St,16-18 Mapleton St,IS,969235200000,2304740101,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2713; METERED_FL=U; PLACEMENT=MIGRATED,23DH104,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{FADA76E6-0C1B-5D4F-B786-94C6D43EF393},-71.150250748999952,42.352221475000078,20-22 (STREET_FEA 2690),STREET_FEA 2690,57,derived_50_100_ft,boston-sam,89414,16-18 Mapleton St,Mapleton St,42.35237667,-71.15029062,Mapleton Street & Market Street,319,nearest_address
4082,22DH114,Monastery Rd,23-25 Monastery Rd,IS,,2204740124,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2461; METERED_FL=U; PLACEMENT=MIGRATED,22DH114,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{9FC75232-D9FB-59CC-BA21-180AB03635AC},-71.146988792999935,42.345378465000067,23-25 (STREET_FEA 2884),STREET_FEA 2884,44,derived_0_50_ft,boston-sam,96339,23-25 Monastery Rd,Monastery Rd,42.34549467,-71.14703262,Claymoss Road & Larose Place,29,nearest_address
4099,24DH28,N Beacon St,214 N Beacon St,IS,994723200000,2404740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=29; METERED_FL=U; PLACEMENT=MIGRATED,24DH28,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{1E6563A2-5DDE-5D4C-9D85-5DDAC7459AAD},-71.149129937999987,42.355954683000050,195 OPP (STREET_FEA 2713),STREET_FEA 2713,64,derived_50_100_ft,boston-sam,12758,214 N Beacon St,N Beacon St,42.35587925,-71.14891660,Market Street & North Beacon Street,77,nearest_address
4104,21DH62,Hatherly Rd,37-39 Hatherly Rd,IS,,2104740030,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3363; METERED_FL=U; PLACEMENT=MIGRATED,21DH62,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{6ACE1EDF-A5DF-5E10-B222-FB00995D40CF},-71.155375196999955,42.343159262000029,37 (STREET_FEA 2067),STREET_FEA 2067,54,derived_50_100_ft,boston-sam,71220,37-39 Hatherly Rd,Hatherly Rd,42.34329967,-71.15530962,Hatherly Road & Portina Road,170,nearest_address
4109,22DH52,Argus Pl,5-7 Argus Pl,IS,,2204740041,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22DH52,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{8F62378F-B058-53CF-8860-7D0952090222},-71.154649712999969,42.348277008000025,22-24 BACK (STREET_FEA 1341),STREET_FEA 1341,49,derived_0_50_ft,boston-sam,4710,5-7 Argus Pl,Argus Pl,42.34829467,-71.15446762,Leicester Street & Washington Street,312,nearest_address
4115,22DH40,Eastburn St,10-8 Eastburn St,IS,,2204740033,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,22DH40,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{057394DF-8527-5FE9-A08E-6723AC19F418},-71.156534183999952,42.348471863000043,8-10 (STREET_FEA 1431),STREET_FEA 1431,43,derived_0_50_ft,boston-sam,50863,10-8 Eastburn St,Eastburn St,42.34839867,-71.15641062,Eastburn Street & Washington Street,231,nearest_address
4169,23CH118,Hobson St,46 Hobson St,IS,941068800000,2303740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3052; METERED_FL=U; PLACEMENT=MIGRATED,23CH118,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{F94A0058-31D2-57C1-B4A0-BED9FFAC7D98},-71.162068267999985,42.354152194000051,46 (STREET_FEA 2169),STREET_FEA 2169,43,derived_0_50_ft,boston-sam,74407,46 Hobson St,Hobson St,42.35411867,-71.16222062,Hobson Street & Newcastle Road,32,nearest_address
4170,22CH14,Kenrick St,147 Kenrick St,IS,757382400000,2203740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2432; METERED_FL=U; PLACEMENT=MIGRATED,22CH14,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{CD455333-0415-5604-AA62-63480D824B3B},-71.168676748999985,42.346756835000065,147 (STREET_FEA 2379),STREET_FEA 2379,35,derived_0_50_ft,boston-sam,81316,147 Kenrick St,Kenrick St,42.34684867,-71.16872063,Kenrick Street & Lake Shore Road,178,nearest_address
4204,23CH22,Washington St,639 Washington St,IS,,2303740127,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,23CH22,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{994D52AE-0C8D-5243-B02F-23CD0357AC1E},-71.168723778999947,42.351374968000073,5-7 OPP (STREET_FEA 896),STREET_FEA 896,39,derived_0_50_ft,boston-sam,441625,639 Washington St,Washington St,42.35128207,-71.16879597,Champney Street & Washington Street,119,nearest_address
4207,24EH44,Waverly St,49 Waverly St,IS,988070400000,2405740002,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=61; METERED_FL=U; PLACEMENT=MIGRATED,24EH44,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{79F66EC4-8F30-57A6-8AAC-4E21A0D61E4B},-71.142274955999937,42.360639715000048,49 (STREET_FEA 4412),STREET_FEA 4412,42,derived_0_50_ft,boston-sam,146518,49 Waverly St,Waverly St,42.36052867,-71.14223062,Duval Street & South Waverly Street,188,nearest_address
4232,25EH30,Holton St,121-123 Holton St,IS,969408000000,2505740130,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2189; METERED_FL=U; PLACEMENT=MIGRATED,25EH30,,,KE,KEK81-A,1998,,,,1,,1177632000000,mulline,1250035200000,{B2F0EDFA-DA7E-550B-A2FD-71DAFD1F00A7},-71.139106948999938,42.360932213000069,STREET_FEA 266,STREET_FEA 266,41,derived_0_50_ft,boston-sam,421847,121-123 Holton St,Holton St,42.36087594,-71.13897469,Antwerp Street & Antwerp Street Extension,66,nearest_address
4256,19DH3,Reservoir Rd,325 Reservoir Rd,IS,,1904740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3559; METERED_FL=U; PLACEMENT=MIGRATED,19DH3,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{F13AD073-3682-5ED9-944F-701073BFB03B},-71.156526561999954,42.330984678000050,325 OPP (STREET_FEA 3558),STREET_FEA 3558,89,derived_50_100_ft,boston-sam,115287,325 Reservoir Rd,Reservoir Rd,42.33121866,-71.15643062,Malia Terrace & Reservoir Road,267,nearest_address
4266,21DH12,Chestnut Hill Ave,258 Chestnut Hill Ave,IS,,2104740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4029; METERED_FL=U; PLACEMENT=MIGRATED,21DH12,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{5513F5FA-1267-51A3-ABE2-69C71B331068},-71.154713679999986,42.339523865000046,249 OPP (STREET_FEA 970),STREET_FEA 970,56,derived_50_100_ft,boston-sam,31813,258 Chestnut Hill Ave,Chestnut Hill Ave,42.33957867,-71.15452062,Lothian Road & Strathmore Road,270,nearest_address
4271,21CH28,Lake St,58 Lake St,IS,1193356800000,2103740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2430; METERED_FL=U; PLACEMENT=MIGRATED,21CH28,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1273795200000,{5DD13357-C3A9-5E05-81B1-CFDD02E9751E},-71.165777651999974,42.342774003000045,102-104 (STREET_FEA 4247),STREET_FEA 4247,55,derived_50_100_ft,boston-sam,83033,58 Lake St,Lake St,42.34266867,-71.16563062,Lake Street & Undine Road,132,nearest_address
4317,22DH30,Academy Hill Rd,52 Academy Hill Rd,IS,970704000000,2204740076,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=119; METERED_FL=U; PLACEMENT=MIGRATED,22DH30,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{49EC53D4-28EC-514F-95B5-4AF98C63BE36},-71.153471641999943,42.346966666000071,41 OPP (STREET_FEA 970),STREET_FEA 970,133,derived_100_150_ft,boston-sam,347549,52 Academy Hill Rd,Academy Hill Rd,42.34730523,-71.15328201,Chestnut Hill Avenue & Westminster Terrace,97,nearest_address
4334,22DH134,Washington St,288 Washington St,IS,865123200000,2204740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4574; METERED_FL=U; PLACEMENT=MIGRATED,22DH134,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1238371200000,{F34E8279-3705-5C41-81FF-8257A476A0E0},-71.150498740999979,42.348879201000045,288 (STREET_FEA 4391),STREET_FEA 4391,77,derived_50_100_ft,boston-sam,143503,288 Washington St,Washington St,42.34866867,-71.15050062,Cambridge Street & Washington Street,38,nearest_address
4367,23CH64,Faneuil St,351 Faneuil St,IS,1258329600000,2303740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1396; METERED_FL=U; PLACEMENT=MIGRATED,23CH64,,,WA,WAWB67P,2009,,,,1,,1177632000000,blundonr,1273795200000,{19A4818C-A5EE-51BF-8582-0A498BA872C3},-71.164810958999965,42.352328139000065,351 (STREET_FEA 1606),STREET_FEA 1606,30,derived_0_50_ft,boston-sam,56225,351 Faneuil St,Faneuil St,42.35230867,-71.16492063,Dunboy Street & Faneuil Street,82,nearest_address
4419,21CH62,Foster St,292 Foster St,IS,757382400000,2103740066,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3502; METERED_FL=U; PLACEMENT=MIGRATED,21CH62,,,MH,MH929,2001,,,,1,,1177632000000,blundonr,1255478400000,{A3CEFF6F-564F-56DC-B888-1CB1550BF6CD},-71.159372741999960,42.340594192000026,292 (STREET_FEA 1705),STREET_FEA 1705,45,derived_0_50_ft,boston-sam,59655,292 Foster St,Foster St,42.34051867,-71.15924062,Foster Street & Radnor Road,113,nearest_address
4427,23CH68,Perthshire Rd,9-11 Perthshire Rd,IS,,2303740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1396; METERED_FL=U; PLACEMENT=MIGRATED,23CH68,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{1A4E2BE1-6AC0-536C-B6B4-55A744CC2762},-71.165995143999965,42.353442020000045,10 (STREET_FEA 3289),STREET_FEA 3289,82,derived_50_100_ft,boston-sam,168712,9-11 Perthshire Rd,Perthshire Rd,42.35361699,-71.16580423,Dunboy Street & Perthshire Road,278,nearest_address
4456,25EH111,Holton St,113-115 Holton St,IS,,2505740148,,,U,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,25EH111,,,KE,KEK81-A,2013,,,,1,,1392249600000,mulline,1392249600000,{D1D9D937-DFDA-52FB-978B-A9D112BC5366},-71.138167560999989,42.360730122000064,370 (STREET_FEA 0),STREET_FEA 0,57,derived_50_100_ft,boston-sam,421845,113-115 Holton St,Holton St,42.36072412,-71.13837912,Holton Street & Telford Street Extension,70,nearest_address
4467,22EH152,Commonwealth Ave,1500 Commonwealth Ave,IS,,2205740199,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4054; METERED_FL=U; PLACEMENT=MIGRATED,22EH152,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{9633C518-176B-5CBE-A7AE-C4F56C0055C4},-71.140938881999944,42.346055229000058,1500 (STREET_FEA 1090),STREET_FEA 1090,24,derived_0_50_ft,boston-sam,340918,1500 Commonwealth Ave,Commonwealth Ave,42.34608003,-71.14085642,Commonwealth Avenue & Summit Avenue,106,nearest_address
4482,21CH32,Lake St,102 Lake St,IS,,2103740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3895; METERED_FL=U; PLACEMENT=MIGRATED,21CH32,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1250467200000,{098AE58F-3B07-5672-BD0B-A161BEE0161A},-71.164103072999978,42.344014426000058,102 OPP (STREET_FEA 2430),STREET_FEA 2430,63,derived_50_100_ft,boston-sam,82985,102 Lake St,Lake St,42.34405867,-71.16433062,Lake Street & Undine Road,581,nearest_address
4496,25EH22,Western Ave,446 Western Ave,IS,631152000000,2505740085,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4412; METERED_FL=U; PLACEMENT=MIGRATED,25EH22,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{100E77FA-191C-5A4C-83B7-F3111EE92605},-71.141463118999980,42.362215636000030,446 (STREET_FEA 4469),STREET_FEA 4469,93,derived_50_100_ft,boston-sam,148206,446 Western Ave,Western Ave,42.36196867,-71.14137062,Waverly Street & Western Avenue,231,nearest_address
4497,21DH96,Wallingford Rd,41 Wallingford Rd,IS,974678400000,2104740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2808; METERED_FL=U; PLACEMENT=MIGRATED,21DH96,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{2A07DFAB-1040-52E0-9D5D-0ABDAD86F8BE},-71.151001399999984,42.342867132000038,41 (STREET_FEA 4356),STREET_FEA 4356,52,derived_50_100_ft,boston-sam,141848,41 Wallingford Rd,Wallingford Rd,42.34284867,-71.15081062,Melton Road & Wallingford Road,201,nearest_address
4498,22CH30,S Crescent Cirt,73-75 S Crescent Cirt,IS,,2203740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3543; METERED_FL=U; PLACEMENT=MIGRATED,22CH30,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{B129866E-515D-5563-9E91-34BE8382BF0A},-71.166261671999962,42.347473341000068,73-75 (STREET_FEA 52),STREET_FEA 52,38,derived_0_50_ft,boston-sam,44302,73-75 S Crescent Cirt,S Crescent Cirt,42.34739867,-71.16636063,Regal Street & South Crescent Circuit,273,nearest_address
4499,22BH22,Nonantum St,75 Nonantum St,IS,,2202740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2522; METERED_FL=U; PLACEMENT=MIGRATED,22BH22,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{A092EC4D-DE00-541C-838B-399FE8FA4594},-71.170647857999938,42.349608954000075,75 (STREET_FEA 3077),STREET_FEA 3077,28,derived_0_50_ft,boston-sam,103031,75 Nonantum St,Nonantum St,42.34967867,-71.17060063,Tip Top Street & Tremont Street,212,nearest_address
4523,20DH50,Strathmore Rd,61 Strathmore Rd,IS,,2004740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1536; METERED_FL=U; PLACEMENT=MIGRATED,20DH50,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{15D18506-9A65-5391-9F54-E9029EE6F72F},-71.148239098999966,42.338373296000043,59 (STREET_FEA 4029),STREET_FEA 4029,62,derived_50_100_ft,boston-sam,131439,61 Strathmore Rd,Strathmore Rd,42.33850867,-71.14810062,Englewood Avenue & Strathmore Road,238,nearest_address
4524,23DH107,Goodenough St,105 Goodenough St,IS,723168000000,2304740197,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=407; METERED_FL=U; PLACEMENT=MIGRATED,23DH107,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{B18EDF31-6644-5B83-8ED8-A999BFF11571},-71.153371761999949,42.353929446000052,105 (STREET_FEA 1867),STREET_FEA 1867,50,derived_0_50_ft,boston-sam,65238,105 Goodenough St,Goodenough St,42.35385867,-71.15353062,Barker Street & Goodenough Street,300,nearest_address
4532,23DH116,Elmira St,22-24 Elmira St,IS,,2304740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1836; METERED_FL=U; PLACEMENT=MIGRATED,23DH116,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{A37B79D3-C8A2-5CF6-B264-C3F0E047EEDE},-71.149751319999950,42.353118513000027,22-24 (STREET_FEA 1508),STREET_FEA 1508,47,derived_0_50_ft,boston-sam,53343,22-24 Elmira St,Elmira St,42.35321067,-71.14962662,Elmira Street & Glencoe Street,143,nearest_address
4555,21CH101,Commonwealth Avenue,Near Commonwealth Avenue & Greycliff Road,IS,1448409600000,2103740112,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=louisjamey,21CH101,,,U,U,,,,,1,,1461715200000,blundonr,1461888000000,{FBAE3D31-FF84-50CE-A4FF-83F484F5AE7C},-71.163284078999936,42.340984321000064,2101 (STREET_FEA 3400),STREET_FEA 3400,186,intersection_preferred_150_plus_ft,boston-sam,344168,2101 Commonwealth Ave,Commonwealth Ave,42.34076944,-71.16265598,Commonwealth Avenue & Greycliff Road,582,nearest_intersection
4589,24CH38,Brooks St,35 Brooks St,IS,,2403740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3151; METERED_FL=U; PLACEMENT=MIGRATED,24CH38,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{AEB2F7CA-6EC9-5DD2-9660-76233DE9726E},-71.162364488999970,42.356548249000070,35 (STREET_FEA 700),STREET_FEA 700,42,derived_0_50_ft,boston-sam,22393,35 Brooks St,Brooks St,42.35645867,-71.16246063,Brooks Street & Woodmont Street,47,nearest_address
4599,22CH88,Glenmont Rd,35 Glenmont Rd,IS,1152662400000,2203740122,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4546; METERED_FL=U; PLACEMENT=MIGRATED,22CH88,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1238371200000,{11262090-D1B1-514A-9D84-5344D9CFD62C},-71.160127735999936,42.345854227000075,60 (STREET_FEA 1845),STREET_FEA 1845,79,derived_50_100_ft,boston-sam,64472,35 Glenmont Rd,Glenmont Rd,42.34605867,-71.16003062,Anselm Terrace & Glenmont Road,213,nearest_address
4617,24EH169,Guest St,400 Guest St,IS,,2405740182,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,24EH169,,,U,U,,,,,1,,1240272000000,blundonr,1244419200000,{8AEF6803-86B3-51BD-9F9E-A577BDA865DF},-71.138872774999982,42.356151443000044,60 (STREET_FEA 1577),STREET_FEA 1577,122,derived_100_150_ft,boston-sam,455343,400 Guest St,Guest St,42.35647833,-71.13897839,Guest Street & West Street,450,nearest_address
4624,21DH10,Chestnut Hill Ave,276 Chestnut Hill Ave,IS,,2104740189,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,21DH10,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{BFE3FDC5-3D96-5D05-BE02-7C22154F4292},-71.153959529999952,42.338837063000028,276 (STREET_FEA 970),STREET_FEA 970,65,derived_50_100_ft,boston-sam,31816,276 Chestnut Hill Ave,Chestnut Hill Ave,42.33900867,-71.15389062,Chestnut Hill Avenue & Commonwealth Avenue,273,nearest_address
