objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8530,20IH18,Leon St,10-20 Leon St,IS,,2009740098,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2511; METERED_FL=U; PLACEMENT=MIGRATED,20IH18,,,US,USH205,1989,,,,1,,1177632000000,pullenn,1252540800000,{6F438787-7CB1-536B-A146-161122728AEE},-71.091951995999977,42.336359959000049,270 OPP (STREET_FEA 3709),STREET_FEA 3709,86,derived_50_100_ft,boston-sam,340836,10-20 Leon St,Leon St,42.33657090,-71.09180946,Leon Street & Ruggles Street,200,nearest_address
8561,23IH10,Beacon St,528 Beacon St,IS,,2309740145,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4678; METERED_FL=U; PLACEMENT=MIGRATED,23IH10,,,MH,MH929,1988,,,,1,,1177632000000,palaciolv,1224806400000,{7BB2BD0A-7880-56F5-B652-8F2657976C7A},-71.090873049999971,42.350539754000067,528 (STREET_FEA 445),STREET_FEA 445,64,derived_50_100_ft,boston-sam,11908,528 Beacon St,Beacon St,42.35070067,-71.09096660,Beacon Street & Charlesgate East,227,nearest_address
8659,21HH56,Queensberry St,98 Queensberry St,IS,,2108740087,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2394; METERED_FL=U; PLACEMENT=MIGRATED,21HH56,,,US,USMET250,1965,,,,1,,1177632000000,blundonr,1255478400000,{194CCB6E-B07D-5275-8247-11E2035E06E8},-71.099530689999938,42.342216890000032,98 OPP (STREET_FEA 3489),STREET_FEA 3489,93,derived_50_100_ft,boston-sam,113959,98 Queensberry St,Queensberry St,42.34196867,-71.09945060,Kilmarnock Street & Queensberry Street,96,nearest_address
8738,22HH82,Cummington Mall,24 Cummington Mall,IS,727920000000,2208740086,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=559; METERED_FL=U; PLACEMENT=MIGRATED,22HH82,,,DA,ADB-84-B,1986,,,,1,,1177632000000,blundonr,1244505600000,{948EB9C6-08C2-5921-ACD2-A3777D4AB82E},-71.101839353999935,42.348581615000057,28 OPP (STREET_FEA 1210),STREET_FEA 1210,85,derived_50_100_ft,boston-sam,44760,24 Cummington Mall,Cummington Mall,42.34835416,-71.10176811,Beacon Street & Maitland Street,381,nearest_address
8774,20HH150,Huntington Ave,541 Huntington Ave,IS,,2008740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4279; METERED_FL=U; PLACEMENT=MIGRATED,20HH150,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1231804800000,{37150903-4423-5937-95FA-40BFC1F329F1},-71.097146340999984,42.337229778000051,541 (STREET_FEA 2239),STREET_FEA 2239,62,derived_50_100_ft,boston-sam,76382,541 Huntington Ave,Huntington Ave,42.33736767,-71.09727860,Huntington Avenue & Vancouver Street,55,nearest_address
8863,22HH72,Jersey St,19-23 Jersey St,IS,,2208740252,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4277; METERED_FL=U; PLACEMENT=MIGRATED,22HH72,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{4D53C18E-86D1-531B-9CB9-3949A20C4F20},-71.098632116999966,42.346022831000028,23 (STREET_FEA 4654),STREET_FEA 4654,56,derived_50_100_ft,boston-sam,424259,19-23 Jersey St,Jersey St,42.34608297,-71.09882354,Jersey Street & Van Ness Street,245,nearest_address
9062,22HH90,Peterborough St,25 Peterborough St,IS,,2208740328,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22HH90,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{7D38B7EF-BF38-5B6F-A9A7-89B9F4EEC72E},-71.096035205999954,42.344122307000077,25 (STREET_FEA 3291),STREET_FEA 3291,60,derived_50_100_ft,boston-sam,109839,25 Peterborough St,Peterborough St,42.34424867,-71.09618060,Park Drive & Peterborough Street,319,nearest_address
9066,21IH34,Hemenway St,165 Hemenway St,IS,,2109740193,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1700; METERED_FL=U; PLACEMENT=MIGRATED,21IH34,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{386C7FC3-60B8-5502-8BFE-5858D1CD902A},-71.090849631999959,42.341298716000040,165 OPP (STREET_FEA 2103),STREET_FEA 2103,91,derived_50_100_ft,boston-sam,72627,165 Hemenway St,Hemenway St,42.34145867,-71.09111060,Forsyth Street & Hemenway Street,196,nearest_address
9069,22HH68,Jersey St,82 Jersey St,IS,,2208740326,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=620; METERED_FL=U; PLACEMENT=MIGRATED,22HH68,,,KE,KEK81-A,2007,,,,1,,1177632000000,dorleansr,1263168000000,{CEDB307F-25BF-5790-B49B-3EB527FEC726},-71.097719932999951,42.344164045000070,1330 (STREET_FEA 2312),STREET_FEA 2312,96,derived_50_100_ft,boston-sam,166624,82 Jersey St,Jersey St,42.34410231,-71.09737132,Boylston Street & Jersey Street,150,nearest_address
9120,23GH50,Commonwealth Ave,765 Commonwealth Ave,IS,1212278400000,2307740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3405; METERED_FL=U; PLACEMENT=MIGRATED,23GH50,,,KE,SMH205,2008,,,,1,,1177632000000,hoffmanr,1456272000000,{A14DFEEF-48A7-5A32-974A-FC04C75423B9},-71.107185577999985,42.351299237000035,STREET_FEA 436,STREET_FEA 436,86,derived_50_100_ft,boston-sam,155888,765 Commonwealth Ave,Commonwealth Ave,42.35106585,-71.10714033,Commonwealth Avenue & Saint Mary's Street,463,nearest_address
9134,22HH142,Newbury St,529 Newbury St,IS,1251763200000,2208740132,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2374; METERED_FL=U; PLACEMENT=MIGRATED,22HH142,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1274918400000,{FA639CF9-AFCE-5176-B0E1-3D10648E931D},-71.093709952999973,42.347994881000034,529 OPP (STREET_FEA 3051),STREET_FEA 3051,74,derived_50_100_ft,boston-sam,101975,529 Newbury St,Newbury St,42.34819867,-71.09371060,Charlesgate West & Newbury Street Extension,330,nearest_address
9229,22IH53,Burbank St,63-65 Burbank St,IS,,2209330001,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3104; METERED_FL=U; PLACEMENT=MIGRATED,22IH53,,,LO,U,,,,,1,,1177632000000,poyantm,1464739200000,{43C4BBC9-96DB-527D-80B3-05F95AB0C786},-71.088857851999933,42.344767296000043,1 (STREET_FEA 8100),STREET_FEA 8100,51,derived_50_100_ft,boston-sam,23747,63-65 Burbank St,Burbank St,42.34462967,-71.08889837,Norway Street & Stoneholm Street,200,nearest_address
9316,22HH134,Lansdowne St,15-27 Lansdowne St,IS,631152000000,2208740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2276; METERED_FL=U; PLACEMENT=MIGRATED,22HH134,,,KE,KEK81-A,2013,,,,1,,1177632000000,blundonr,1255478400000,{ADABC3C0-5BFC-5A45-A221-059C7611A12C},-71.095212726999989,42.347225137000066,9-11 (STREET_FEA 5251),STREET_FEA 5251,88,derived_50_100_ft,boston-sam,84006,15-27 Lansdowne St,Lansdowne St,42.34733867,-71.09550060,Ipswich Street & Lansdowne Street,210,nearest_address
9395,21IH52,Gainsborough St,76-110R Gainsborough St,IS,,2109740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=809; METERED_FL=U; PLACEMENT=MIGRATED,21IH52,,,SM,SMH205,1979,,,,1,,1177632000000,blundonr,1255478400000,{C2418143-FAE3-55BB-8794-FF283E796CC6},-71.088165703999948,42.342248823000034,76 (STREET_FEA 1769),STREET_FEA 1769,82,derived_50_100_ft,boston-sam,61866,76-110R Gainsborough St,Gainsborough St,42.34224971,-71.08846909,Gainsborough Street & Saint Stephen Street,239,nearest_address
9430,22HH14,Aberdeen St,27 Aberdeen St,IS,,2208740264,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3405; METERED_FL=U; PLACEMENT=MIGRATED,22HH14,,,MH,MH929,1984,,,,1,,1177632000000,blundonr,1255478400000,{00A3650B-F51D-5D6C-BA20-4E5CA7B99085},-71.103518144999953,42.345876733000068,28 (STREET_FEA 116),STREET_FEA 116,72,derived_50_100_ft,boston-sam,186,27 Aberdeen St,Aberdeen St,42.34577867,-71.10375060,Medfield Street & Park Drive,323,nearest_address
9458,23IH14,Beacon St,506 Beacon St,IS,,2309740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=445; METERED_FL=U; PLACEMENT=MIGRATED,23IH14,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1224806400000,{6E431D3E-4E69-539D-8B35-20B604AFFD1B},-71.089770765999958,42.350837944000034,502 (STREET_FEA 2742),STREET_FEA 2742,74,derived_50_100_ft,boston-sam,11835,506 Beacon St,Beacon St,42.35094867,-71.09000060,Beacon Street & Massachusetts Avenue,79,nearest_address
9465,23HH10,Bay State Rd,226 Bay State Rd,IS,770428800000,2308740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1889; METERED_FL=U; PLACEMENT=MIGRATED,23HH10,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1325203200000,{D5E2893A-7245-570D-929D-C47BFCA08B25},-71.103636188999985,42.350555549000035,231 OPP (STREET_FEA 436),STREET_FEA 436,41,derived_0_50_ft,boston-sam,9066,226 Bay State Rd,Bay State Rd,42.35045067,-71.10368861,Bay State Road & Granby Street,56,nearest_address
9541,22GH20,Mountfort Street,Near Mountfort Street & Park Drive,IS,1124755200000,2207740004,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22GH20,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{9045FA07-E5DB-5A8F-8310-1B26795696FA},-71.106062815999962,42.348487008000063,120 OPP (STREET_FEA 2966),STREET_FEA 2966,156,intersection_preferred_150_plus_ft,boston-sam,106959,519 Park Dr,Park Dr,42.34817867,-71.10566061,Mountfort Street & Park Drive,44,nearest_intersection
9575,22HH186,Boylston St,1310-1340 Boylston St,IS,,2208740335,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2312; METERED_FL=U; PLACEMENT=denapolipd,22HH186,,,KE,KEK81-A,2008,,,,1,,1247702400000,blundonr,1249430400000,{5A865382-08C0-524D-8385-F538F34EAC8F},-71.098472249999986,42.344285361000061,1316 (STREET_FEA 620),STREET_FEA 620,59,derived_50_100_ft,boston-sam,340893,1310-1340 Boylston St,Boylston St,42.34412866,-71.09841207,Boylston Street & Richard B. Ross Way,89,nearest_address
9612,22HH100,Ipswich St,174 Ipswich St,IS,,2208740241,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4277; METERED_FL=U; PLACEMENT=MIGRATED,22HH100,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{C21ADD40-F3C7-516D-AF28-77E60FA84107},-71.095571254999982,42.346208704000048,194 OPP (STREET_FEA 2276),STREET_FEA 2276,122,derived_100_150_ft,boston-sam,341728,174 Ipswich St,Ipswich St,42.34606825,-71.09515939,Ipswich Street & Van Ness Street,69,nearest_address
9618,21IH24,Hemenway St,204 Hemenway St,IS,,2109740232,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1700; METERED_FL=U; PLACEMENT=MIGRATED,21IH24,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{D2743CEE-5940-501C-8494-9FC4051C94B1},-71.091258803999949,42.340643766000028,204 (STREET_FEA 2103),STREET_FEA 2103,71,derived_50_100_ft,boston-sam,72633,204 Hemenway St,Hemenway St,42.34044867,-71.09127060,Forsyth Street & Hemenway Street,37,nearest_address
9660,21HH62,Kilmarnock St,33 Kilmarnock St,IS,,2108740190,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2394; METERED_FL=U; PLACEMENT=MIGRATED,21HH62,,,US,USMET250,1990,,,,1,,1177632000000,connorsm,1233792000000,{1EB68110-2F55-500B-9A1A-B667AEC97453},-71.100453729999970,42.343946082000059,1360 OPP (STREET_FEA 620),STREET_FEA 620,143,derived_100_150_ft,boston-sam,157991,33 Kilmarnock St,Kilmarnock St,42.34362762,-71.10014065,Boylston Street & Kilmarnock Street,119,nearest_address
9936,21IH132,Massachusetts Ave,365 Massachusetts Ave,IS,,2109740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3744; METERED_FL=U; PLACEMENT=MIGRATED,21IH132,,,US,USSEN,1981,,,,1,,1177632000000,blundonr,1255478400000,{CCC1EF25-F11B-5976-B92F-B2F5934778F7},-71.083532391999938,42.341672633000030,367 (STREET_FEA 2743),STREET_FEA 2743,40,derived_0_50_ft,boston-sam,167467,365 Massachusetts Ave,Massachusetts Ave,42.34160632,-71.08365047,Gainsborough Street & Saint Botolph Street,639,nearest_address
9945,21IH28,Huntington Ave,324 Huntington Ave,IS,,2109740245,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3156; METERED_FL=U; PLACEMENT=MIGRATED,21IH28,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{6929A970-D574-53C4-8E1E-C7AE5E815D3B},-71.088147818999971,42.340513626000075,324 (STREET_FEA 2239),STREET_FEA 2239,117,derived_100_150_ft,boston-sam,341046,324 Huntington Ave,Huntington Ave,42.34031675,-71.08780395,Huntington Avenue & Opera Place,212,nearest_address
9987,22HH183,Park Dr,440 Park Dr,IS,,2208740332,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3615; METERED_FL=U; PLACEMENT=MIGRATED,22HH183,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{40BE74E8-48DF-575A-AFD7-F4264E9A4AF3},-71.104098901999976,42.344947312000045,STREET_FEA 3206,STREET_FEA 3206,113,derived_100_150_ft,boston-sam,342051,440 Park Dr,Park Dr,42.34489717,-71.10451294,Park Drive & Riverway,287,nearest_address
9999,22GH16,Buswell St,35 Buswell St,IS,,2207740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22GH16,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1244505600000,{70653877-4356-5C75-BDC2-D3E2E7278FEF},-71.106268772999954,42.347388025000043,33 (STREET_FEA 760),STREET_FEA 760,43,derived_0_50_ft,boston-sam,24312,35 Buswell St,Buswell St,42.34747867,-71.10637061,Buswell Street & Park Drive,201,nearest_address
10062,23HH30,Bay State Rd,75 Bay State Rd,IS,,2308740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3505; METERED_FL=U; PLACEMENT=MIGRATED,23HH30,,,MU,MUCENT,1995,,,,1,,1177632000000,hoffmanr,1456185600000,{3F6DE7E4-EE5C-5BA2-A825-BA1BDF639FFA},-71.096280700999955,42.350077089000081,75 (STREET_FEA 436),STREET_FEA 436,63,derived_50_100_ft,boston-sam,9161,75 Bay State Rd,Bay State Rd,42.35024867,-71.09627060,Bay State Road & Raleigh Street,264,nearest_address
10087,23HH14,Bay State Rd,189 Bay State Rd,IS,1269561600000,2308740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2009; METERED_FL=U; PLACEMENT=MIGRATED,23HH14,,,KE,MUCENT,1991,,,,1,,1177632000000,hoffmanr,1456185600000,{92877DAE-BE0F-5E8D-9701-1EFB99F6ABD1},-71.101982879999980,42.350544211000056,187 (STREET_FEA 436),STREET_FEA 436,53,derived_50_100_ft,boston-sam,9027,189 Bay State Rd,Bay State Rd,42.35068867,-71.10199060,Bay State Road & Granby Street,394,nearest_address
10161,20IH45,Forsyth Street,Near Forsyth Street & Greenleaf Street,IS,,2009740071,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2806; METERED_FL=U; PLACEMENT=MIGRATED,20IH45,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1231891200000,{4DCA1A75-2875-55B3-B413-646B7C223385},-71.089503840999953,42.337000347000071,STREET_FEA 2804,STREET_FEA 2804,204,intersection_preferred_150_plus_ft,boston-sam,119460,249 Ruggles St,Ruggles St,42.33649608,-71.08917466,Forsyth Street & Greenleaf Street,553,nearest_intersection
10173,22HH70,Jersey St,47 Jersey St,IS,283996800000,2208740283,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4277; METERED_FL=U; PLACEMENT=MIGRATED,22HH70,,,MH,MH929,1976,,,,1,,1177632000000,blundonr,1255478400000,{BB1CD8C3-CD30-5649-B044-780DF71561A0},-71.098269717999983,42.345313741000041,STREET_FEA 2312,STREET_FEA 2312,93,derived_50_100_ft,boston-sam,460118,47 Jersey St,Jersey St,42.34548737,-71.09852457,Jersey Street & Van Ness Street,37,nearest_address
10231,22HH52,Beacon St,829 Beacon St,IS,958953600000,2208740197,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=447; METERED_FL=U; PLACEMENT=MIGRATED,22HH52,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{D57F80AD-5940-56C2-8B59-7B4B1E058921},-71.102336603999959,42.347055426000054,STREET_FEA 2975,STREET_FEA 2975,54,derived_50_100_ft,boston-sam,161927,829 Beacon St,Beacon St,42.34705116,-71.10253744,Beacon Street & Maitland Street,218,nearest_address
10239,20HH80,Evans Way,Near Evans Way & Huntington Avenue,IS,,2008740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4143; METERED_FL=U; PLACEMENT=MIGRATED,20HH80,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1231804800000,{5949DFEC-7A5A-51D8-8107-822683713297},-71.097956992999968,42.336907436000047,555 (STREET_FEA 2239),STREET_FEA 2239,248,intersection_preferred_150_plus_ft,boston-sam,76382,541 Huntington Ave,Huntington Ave,42.33736767,-71.09727860,Evans Way & Huntington Avenue,66,nearest_intersection
10262,21IH48,Huntington Ave,291-303A Huntington Ave,IS,,2109740184,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH48,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{EF15DA4A-AC34-5179-BBC7-9DEEBF58D8AD},-71.086844783999936,42.341397757000038,291 (STREET_FEA 2239),STREET_FEA 2239,66,derived_50_100_ft,boston-sam,166406,291-303A Huntington Ave,Huntington Ave,42.34147714,-71.08706413,Gainsborough Street & Huntington Avenue,86,nearest_address
10288,21IH1,Huntington Ave,359-369 Huntington Ave,IS,,2109740264,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3156; METERED_FL=U; PLACEMENT=MIGRATED,21IH1,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{B1437A14-791E-5D76-8E34-F0BC89EC8926},-71.089940783999964,42.340115777000051,369 (STREET_FEA 2239),STREET_FEA 2239,90,derived_50_100_ft,boston-sam,341062,359-369 Huntington Ave,Huntington Ave,42.34020381,-71.09025297,Forsyth Street & Huntington Avenue,227,nearest_address
10308,22HH30,Cummington Mall,74-76 Cummington Mall,IS,901238400000,2208740049,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2167; METERED_FL=U; PLACEMENT=MIGRATED,22HH30,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{23DFC8CA-6117-57E6-9387-A10B13F23ACA},-71.103947842999958,42.348929595000072,STREET_FEA 1210,STREET_FEA 1210,65,derived_50_100_ft,boston-sam,44764,74-76 Cummington Mall,Cummington Mall,42.34876062,-71.10402676,Commonwealth Avenue & Granby Street,241,nearest_address
10612,21IH82,Symphony Rd,36-38 Symphony Rd,IS,,2109740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=809; METERED_FL=U; PLACEMENT=MIGRATED,21IH82,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1255478400000,{6836B2CD-A36B-58CD-AF4A-49B6AFF7B3A1},-71.088406623999958,42.342912795000075,36 (STREET_FEA 4097),STREET_FEA 4097,31,derived_0_50_ft,boston-sam,133490,36-38 Symphony Rd,Symphony Rd,42.34283867,-71.08846060,Gainsborough Street & Saint Stephen Street,433,nearest_address
10627,22IH46,Boylston St,1120-1130 Boylston St,IS,,2209740135,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2103; METERED_FL=U; PLACEMENT=MIGRATED,22IH46,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{8868D819-BFCF-544E-B128-33DC7310BB1D},-71.088906411999972,42.346874024000044,1120 (STREET_FEA 620),STREET_FEA 620,44,derived_0_50_ft,boston-sam,162429,1120-1130 Boylston St,Boylston St,42.34675364,-71.08893236,Boylston Street & Hemenway Street,84,nearest_address
10718,21HH86,Jersey St,105 Jersey St,IS,,2108740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3423; METERED_FL=U; PLACEMENT=MIGRATED,21HH86,,,MU,MUCENT,1987,,,,1,,1177632000000,blundonr,1255478400000,{5A576954-975D-57E4-AA3F-28B46D620D50},-71.097318415999951,42.343374745000062,105 (STREET_FEA 2312),STREET_FEA 2312,60,derived_50_100_ft,boston-sam,79656,105 Jersey St,Jersey St,42.34335367,-71.09754060,Jersey Street & Peterborough Street,119,nearest_address
10736,23HH44,Commonwealth Ave,704 Commonwealth Ave,IS,757382400000,2308740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1210; METERED_FL=U; PLACEMENT=MIGRATED,23HH44,,,MU,MUCENT,2005,,,,1,,1177632000000,hoffmanr,1465948800000,{B46C067A-7CCA-556A-942A-6782140A0479},-71.104790597999965,42.349628802000041,700 (STREET_FEA 1092),STREET_FEA 1092,134,derived_100_150_ft,boston-sam,41234,704 Commonwealth Ave,Commonwealth Ave,42.34953167,-71.10527161,Commonwealth Avenue & Granby Street,299,nearest_address
10739,23GH40,Commonwealth Ave,722 Commonwealth Ave,IS,631152000000,2307740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1210; METERED_FL=U; PLACEMENT=MIGRATED,23GH40,,,MU,MUCENT,2005,,,,1,,1177632000000,hoffmanr,1465948800000,{B47F4FDF-5E6A-5CAC-92F9-34FBF1315315},-71.105897814999935,42.349754698000027,722 (STREET_FEA 1092),STREET_FEA 1092,68,derived_50_100_ft,boston-sam,41242,722 Commonwealth Ave,Commonwealth Ave,42.34957867,-71.10598061,Commonwealth Avenue & Saint Mary's Street,196,nearest_address
10769,22HH182,Park Dr,448 Park Dr,IS,1055116800000,2208740331,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2792; METERED_FL=U; PLACEMENT=MIGRATED,22HH182,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{2D8F0A35-D316-540F-B937-8EE990DC4F5A},-71.104590278999979,42.345369172000062,448-450 (STREET_FEA 3206),STREET_FEA 3206,57,derived_50_100_ft,boston-sam,106809,448 Park Dr,Park Dr,42.34528867,-71.10477061,Medfield Street & Park Drive,114,nearest_address
10788,21IH46,Huntington Ave,319 Huntington Ave,IS,,2109740215,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH46,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{CB8857BD-BBB8-5518-8195-CB5EEBBD351F},-71.087840814999936,42.340943032000041,319 (STREET_FEA 2239),STREET_FEA 2239,47,derived_0_50_ft,boston-sam,76359,319 Huntington Ave,Huntington Ave,42.34104867,-71.08794060,Huntington Avenue & Opera Place,344,nearest_address
10873,23GH36,Carlton Street,Near Carlton Street & Commonwealth Avenue,IS,,2307740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4259; METERED_FL=U; PLACEMENT=MIGRATED,23GH36,,,MU,MUCENT,2002,,,,1,,1177632000000,hoffmanr,1465948800000,{9BC41461-E95D-5C59-9037-D415F599954A},-71.108536064999953,42.350383862000058,767 (STREET_FEA 1092),STREET_FEA 1092,190,intersection_preferred_150_plus_ft,boston-sam,157395,775 Commonwealth Ave,Commonwealth Ave,42.35075244,-71.10903872,Carlton Street & Commonwealth Avenue,250,nearest_intersection
10940,23GH26,Commonwealth Ave,775 Commonwealth Ave,IS,,2307740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4259; METERED_FL=U; PLACEMENT=MIGRATED,23GH26,,,MU,MUCENT,2002,,,,1,,1177632000000,hoffmanr,1465948800000,{4052217E-C8E5-5FF3-BCFF-FDB5DC606988},-71.109421462999933,42.350526323000054,777 (STREET_FEA 1092),STREET_FEA 1092,132,derived_100_150_ft,boston-sam,157395,775 Commonwealth Ave,Commonwealth Ave,42.35075244,-71.10903872,Carlton Street & Commonwealth Avenue,76,nearest_address
11018,22HH54,Beacon St,829 Beacon St,IS,,2208740182,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2975; METERED_FL=U; PLACEMENT=MIGRATED,22HH54,,,MU,MUCENT,1998,,,,1,,1177632000000,blundonr,1255478400000,{1353F4BE-443A-506A-AFEB-80F64273E094},-71.102695779999976,42.347212704000071,833 (STREET_FEA 447),STREET_FEA 447,73,derived_50_100_ft,boston-sam,161927,829 Beacon St,Beacon St,42.34705116,-71.10253744,Arundel Street & Beacon Street,173,nearest_address
11030,22HH58,Mountfort St,46 Mountfort St,IS,1124755200000,2208740136,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=447; METERED_FL=U; PLACEMENT=MIGRATED,22HH58,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1271808000000,{977B4AB1-8F9B-5E4D-8FD8-5BD1EE9D8FAD},-71.102938262999942,42.347933274000070,46 OPP (STREET_FEA 2966),STREET_FEA 2966,121,derived_100_150_ft,boston-sam,167859,46 Mountfort St,Mountfort St,42.34776240,-71.10332257,Arundel Street & Mountfort Street,224,nearest_address
11077,22HH158,Commonwealth Ave,481 Commonwealth Ave,IS,,2208740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4680; METERED_FL=U; PLACEMENT=MIGRATED,22HH158,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{8C8C57EB-DE76-5362-B9BD-19E259020584},-71.093890260999956,42.349216180000042,483 (STREET_FEA 1092),STREET_FEA 1092,63,derived_50_100_ft,boston-sam,40994,481 Commonwealth Ave,Commonwealth Ave,42.34938867,-71.09392060,Charlesgate West & Commonwealth Avenue,281,nearest_address
