objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
7670,7GH66,Lewiston St,107 Lewiston St,IS,,707740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1734; METERED_FL=U; PLACEMENT=MIGRATED,7GH66,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1236816000000,{281B973C-0CD1-5C50-9805-BDBC505A1D04},-71.110090137999975,42.263239837000071,107 (STREET_FEA 2530),STREET_FEA 2530,31,derived_0_50_ft,boston-sam,85355,107 Lewiston St,Lewiston St,42.26318865,-71.11018060,Frazer Street & Lewiston Street,119,nearest_address
7677,8GH134,Taunton Ave,6 Taunton Ave,IS,,807740126,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4601; METERED_FL=U; PLACEMENT=MIGRATED,8GH134,,,MU,MUCENT,2004,,,,1,,1177632000000,chalmersh,1237334400000,{2EE9D2B1-0ED6-542D-AF9F-5546481EC7ED},-71.110330114999954,42.269506832000047,6 (STREET_FEA 4111),STREET_FEA 4111,36,derived_0_50_ft,boston-sam,133895,6 Taunton Ave,Taunton Ave,42.26954865,-71.11021060,Taunton Avenue & Wood Avenue,100,nearest_address
7679,7GH32,Huntington Ave,438 Huntington Ave,IS,,707740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1194; METERED_FL=U; PLACEMENT=MIGRATED,7GH32,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{F24ACFE4-56E1-56D0-A5E2-98A5D95E5149},-71.114826409999978,42.263526084000034,434 (STREET_FEA 2240),STREET_FEA 2240,45,derived_0_50_ft,boston-sam,76585,438 Huntington Ave,Huntington Ave,42.26350865,-71.11466060,Huntington Avenue & Westminster Street,425,nearest_address
7709,7FH30,Sherrin St,189 Sherrin St,IS,,706740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2646; METERED_FL=U; PLACEMENT=MIGRATED,7FH30,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1236729600000,{C9A98A73-F7F2-5F54-A762-E2D0D3185A1E},-71.126131517999966,42.265138391000050,189 (STREET_FEA 3888),STREET_FEA 3888,38,derived_0_50_ft,boston-sam,126946,189 Sherrin St,Sherrin St,42.26512865,-71.12627061,Magee Street & Sherrin Street,153,nearest_address
7724,5FH90,Pingree St,25 Pingree St,IS,1133049600000,506740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=6318; METERED_FL=U; PLACEMENT=MIGRATED,5FH90,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1235779200000,{FDC64DC3-625F-51EF-8E3A-2DA09C808F1A},-71.125603981999973,42.254516805000037,3 (STREET_FEA 1250),STREET_FEA 1250,81,derived_50_100_ft,boston-sam,354123,25 Pingree St,Pingree St,42.25473779,-71.12557098,Dana Avenue & Jackson Street,19,nearest_address
7773,6GH2,Davison St,39 Davison St,IS,,607740067,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1272; METERED_FL=U; PLACEMENT=MIGRATED,6GH2,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1237852800000,{A81DE38B-DD60-5043-A5C0-7A088C8D1463},-71.118907544999956,42.256919352000068,20 (STREET_FEA 4364),STREET_FEA 4364,64,derived_50_100_ft,boston-sam,46625,39 Davison St,Davison St,42.25674865,-71.11897060,Davison Street & Walter Street,37,nearest_address
7775,5EH22,Vernon St,2 Vernon St,IS,,505740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4292; METERED_FL=U; PLACEMENT=MIGRATED,5EH22,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{989F4E35-8088-5B5D-9385-0C8D381327AD},-71.139301699999976,42.251834076000080,STREET_FEA 4239,STREET_FEA 4239,89,derived_50_100_ft,boston-sam,344662,2 Vernon St,Vernon St,42.25188864,-71.13962296,Turtle Pond Parkway & Vernon Street,50,nearest_address
7799,7GH2,Central Ave,130 Central Ave,IS,,707740135,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=302; METERED_FL=U; PLACEMENT=MIGRATED,7GH2,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{C948932B-2313-57CC-89D6-10C19FDEF506},-71.118734329999938,42.262607358000025,130 (STREET_FEA 874),STREET_FEA 874,56,derived_50_100_ft,boston-sam,27286,130 Central Ave,Central Ave,42.26273865,-71.11884060,Central Avenue & Laval Street,243,nearest_address
7800,5FH162,A Street,Near A Street & Hyde Park Avenue,IS,1256860800000,506740194,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,5FH162,,,KE,KEK81-A,,,,,1,,1279756800000,blundonr,1282694400000,{56603BF7-9101-5905-8AA6-77766E66DAA0},-71.126712919999989,42.251150719000066,1415 (STREET_FEA 0),STREET_FEA 0,152,intersection_preferred_150_plus_ft,boston-sam,341945,1415R Hyde Park Ave,Hyde Park Ave,42.25084877,-71.12710199,A Street & Hyde Park Avenue,261,nearest_intersection
7816,8FH14,Asheville Rd,14 Asheville Rd,IS,,806740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1861; METERED_FL=U; PLACEMENT=MIGRATED,8FH14,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1237334400000,{8B3207A4-AD01-5B82-9862-9F87CE161282},-71.129066281999940,42.267602251000028,14 (STREET_FEA 316),STREET_FEA 316,46,derived_0_50_ft,boston-sam,5066,14 Asheville Rd,Asheville Rd,42.26772865,-71.12906061,Asheville Road & Goff Street,38,nearest_address
7837,7HH86,Mattakeeset St,13-15 Mattakeeset St,IS,,708740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3604; METERED_FL=U; PLACEMENT=MIGRATED,7HH86,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1231804800000,{B6A77776-C04C-56B5-9E88-B1C6177E6121},-71.099194664999970,42.264275662000045,13-15 (STREET_FEA 2760),STREET_FEA 2760,47,derived_0_50_ft,boston-sam,92789,13-15 Mattakeeset St,Mattakeeset St,42.26416865,-71.09929060,Caton Street & Mattakeeset Street,243,nearest_address
7838,5EH12,Joan Rd,38 Joan Rd,IS,,505740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1348; METERED_FL=U; PLACEMENT=MIGRATED,5EH12,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{193D3E6E-020A-50C3-B4AC-7DE894CD9C3F},-71.143843761999960,42.252784254000062,38 (STREET_FEA 2322),STREET_FEA 2322,43,derived_0_50_ft,boston-sam,79815,38 Joan Rd,Joan Rd,42.25271865,-71.14371061,Dodge Road & Joan Road,310,nearest_address
7850,3EH4,W Milton St,16 W Milton St,IS,,305740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4273; METERED_FL=U; PLACEMENT=MIGRATED,3EH4,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1240963200000,{F0FF5280-3179-5265-8E4E-0AD6954CE9AE},-71.142547015999980,42.240531059000034,17 OPP (STREET_FEA 88),STREET_FEA 88,70,derived_50_100_ft,boston-sam,95884,16 W Milton St,W Milton St,42.24071865,-71.14261061,Vallaro Road & West Milton Street,265,nearest_address
7872,5GH87,Truman Pkwy,571 Truman Pkwy,IS,,507740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4378; METERED_FL=U; PLACEMENT=mulline,5GH87,,,KE,KEK81-A,2000,,,,1,,1247616000000,blundonr,1253491200000,{73E589D5-2731-57AC-9F82-88933EBCF32D},-71.116432046999932,42.254858662000061,571 (STREET_FEA 4227),STREET_FEA 4227,57,derived_50_100_ft,boston-sam,349276,571 Truman Pkwy,Truman Pkwy,42.25499918,-71.11652669,Albion Street & Beacon Street,416,nearest_address
7875,4FH66,Truman Pkwy,842 Truman Pkwy,IS,,406740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=985; METERED_FL=U; PLACEMENT=MIGRATED,4FH66,,,DA,ADB-62-B,1985,,,,1,,1177632000000,connorsm,1240963200000,{4F33B59D-FB82-5AC7-8DD1-B2652B8CE8EA},-71.123979925999947,42.248344020000047,842 (STREET_FEA 4227),STREET_FEA 4227,40,derived_0_50_ft,boston-sam,170611,842 Truman Pkwy,Truman Pkwy,42.24826115,-71.12388362,Chittick Road & Truman Parkway,53,nearest_address
7876,5GH58,Metropolitan Ave,965 Metropolitan Ave,IS,,507740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=718; METERED_FL=U; PLACEMENT=MIGRATED,5GH58,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1236211200000,{42ADA388-D457-5D7B-9745-6E18056A29C3},-71.110608552999963,42.253431733000070,965 (STREET_FEA 2833),STREET_FEA 2833,39,derived_0_50_ft,boston-sam,95069,965 Metropolitan Ave,Metropolitan Ave,42.25334865,-71.11070060,Brushwood Circle & Metropolitan Avenue,84,nearest_address
7905,6FH1,Beaver St,109 Beaver St,IS,,606740126,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1032; METERED_FL=U; PLACEMENT=MIGRATED,6FH1,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1244505600000,{AC99F684-D8B7-5D28-8048-307FF98CA281},-71.130244346999973,42.256763917000058,111 (STREET_FEA 458),STREET_FEA 458,67,derived_50_100_ft,boston-sam,13007,109 Beaver St,Beaver St,42.25670865,-71.13048061,Child Street & Perkins Avenue,321,nearest_address
7940,3FH32,Badger Rd,19 Badger Rd,IS,1188518400000,306740071,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4337; METERED_FL=U; PLACEMENT=MIGRATED,3FH32,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1238371200000,{444B2D11-F41E-5374-AD2B-77CBED3DDBA5},-71.125368109999954,42.242038807000029,19 (STREET_FEA 377),STREET_FEA 377,42,derived_0_50_ft,boston-sam,7465,19 Badger Rd,Badger Rd,42.24208865,-71.12551061,Halsey Road & Van Brunt Street,298,nearest_address
7952,7HH92,Rector Rd,40-42 Rector Rd,IS,725846400000,708740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2182; METERED_FL=U; PLACEMENT=MIGRATED,7HH92,,,MU,MUCENT,2002,,,,1,,1177632000000,denapolipd,1231804800000,{0734C207-5854-56DC-8C27-3A13A2866A95},-71.100845737999975,42.266349687000059,40-42 (STREET_FEA 3533),STREET_FEA 3533,54,derived_50_100_ft,boston-sam,114960,40-42 Rector Rd,Rector Rd,42.26620865,-71.10091060,Hollingsworth Street & Rector Road,39,nearest_address
7956,7GH138,Blake St,77 Blake St,IS,,707740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4111; METERED_FL=U; PLACEMENT=MIGRATED,7GH138,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{AD373814-6863-5C1C-A0A5-F93101CD1AAC},-71.106160431999967,42.267186516000038,78 OPP (STREET_FEA 554),STREET_FEA 554,23,derived_0_50_ft,boston-sam,353117,77 Blake St,Blake St,42.26717859,-71.10607714,Blake Street & Taunton Avenue,29,nearest_address
7976,2EH32,Hyde Park Ave,1775 Hyde Park Ave,IS,1164153600000,205740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2865; METERED_FL=U; PLACEMENT=MIGRATED,2EH32,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1240531200000,{07478C0C-8D01-5E80-86A1-5707AF90D032},-71.132681224999942,42.238508199000080,STREET_FEA 2249,STREET_FEA 2249,134,derived_100_150_ft,boston-sam,354121,1775 Hyde Park Ave,Hyde Park Ave,42.23843844,-71.13316817,Hyde Park Avenue & Milton Street,284,nearest_address
7986,8GH40,Wood Ave,168 Wood Ave,IS,1163721600000,807740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4181; METERED_FL=U; PLACEMENT=MIGRATED,8GH40,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1235779200000,{2E4BA6F8-D913-5B49-8F7B-60A9323193A7},-71.111237223999979,42.268283680000025,165 OPP (STREET_FEA 4601),STREET_FEA 4601,31,derived_0_50_ft,boston-sam,151226,168 Wood Ave,Wood Ave,42.26822219,-71.11115706,Tina Avenue & Wood Avenue,134,nearest_address
7992,9GH64,Cummins Hwy,427-457 Cummins Hwy,IS,,907740050,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,9GH64,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{3CAC9F06-1514-59A6-9163-9DEA11129F44},-71.111611939999989,42.275291709000044,STREET_FEA 384,STREET_FEA 384,59,derived_50_100_ft,boston-sam,44877,427-457 Cummins Hwy,Cummins Hwy,42.27518866,-71.11178060,Cummins Highway & James Street,142,nearest_address
8003,5FH56,Radford Pl,9 Radford Pl,IS,,506740072,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3603; METERED_FL=U; PLACEMENT=MIGRATED,5FH56,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{246A46A7-98B8-528A-8943-E142D67E57AF},-71.127523393999979,42.254589068000030,7 (STREET_FEA 3501),STREET_FEA 3501,29,derived_0_50_ft,boston-sam,114416,9 Radford Pl,Radford Pl,42.25450865,-71.12751061,Radford Place & River Street,208,nearest_address
8006,7GH28,Huntington Ave,484 Huntington Ave,IS,,707740149,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1194; METERED_FL=U; PLACEMENT=MIGRATED,7GH28,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{E6050877-6EB4-5F9E-BBB8-2D5C6A1FEAF3},-71.113910982999982,42.261923530000047,484 (STREET_FEA 2240),STREET_FEA 2240,49,derived_0_50_ft,boston-sam,76607,484 Huntington Ave,Huntington Ave,42.26200865,-71.11377060,Cromwell Road & Huntington Avenue,163,nearest_address
8008,8FH32,Hallron St,96 Hallron St,IS,1182729600000,806740057,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2638; METERED_FL=U; PLACEMENT=MIGRATED,8FH32,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1239062400000,{8F37E390-CF2C-5A9C-B692-CA3603CBEDDD},-71.128190954999980,42.270571931000063,103 OPP (STREET_FEA 1985),STREET_FEA 1985,60,derived_50_100_ft,boston-sam,68348,96 Hallron St,Hallron St,42.27044865,-71.12834061,Alpheus Road & Weeks Avenue,178,nearest_address
8025,8GH38,Parker St,11 Parker St,IS,,807740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4601; METERED_FL=U; PLACEMENT=MIGRATED,8GH38,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1237334400000,{6092A6F3-B1DD-56D8-A4BD-8ABC99AA21EB},-71.110906731999933,42.267518696000025,11 (STREET_FEA 3224),STREET_FEA 3224,47,derived_0_50_ft,boston-sam,107924,11 Parker St,Parker St,42.26741365,-71.11080660,Parker Street & Safford Street,205,nearest_address
8026,3FH72,Woodglen Rd,24-38 Woodglen Rd,IS,,306740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4394; METERED_FL=U; PLACEMENT=MIGRATED,3FH72,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{05D63119-5339-5D07-8592-232C7F797B98},-71.121241560999977,42.243580428000030,24 (STREET_FEA 4614),STREET_FEA 4614,45,derived_0_50_ft,boston-sam,171950,24-38 Woodglen Rd,Woodglen Rd,42.24357259,-71.12107569,Garfield Avenue & Woodglen Road,232,nearest_address
8039,6FH102,Webster St,39 Webster St,IS,893289600000,606740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2045; METERED_FL=U; PLACEMENT=MIGRATED,6FH102,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{B7975409-A4CA-5D57-A2F1-EF862D4F2D5F},-71.121971021999968,42.258603586000049,39 (STREET_FEA 4423),STREET_FEA 4423,45,derived_0_50_ft,boston-sam,146964,39 Webster St,Webster St,42.25869865,-71.12186460,Harvard Avenue & Webster Street,135,nearest_address
8041,9GH52,Cummins Highway,Near Cummins Highway & James Street,IS,,907740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2945; METERED_FL=U; PLACEMENT=MIGRATED,9GH52,,,KE,KEK81-A,1993,,,,1,,1177632000000,chalmersh,1240963200000,{6DE06857-BF48-591F-A410-1CD0A5FF850A},-71.114421963999973,42.277201308000031,STREET_FEA 1211,STREET_FEA 1211,184,intersection_preferred_150_plus_ft,boston-sam,419466,924 American Legion Hwy,American Legion Hwy,42.27676401,-71.11476819,Cummins Highway & James Street,1035,nearest_intersection
8049,5FH14,Business St,105-111 Business St,IS,599616000000,506740162,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3556; METERED_FL=U; PLACEMENT=MIGRATED,5FH14,,,US,USMET250,1989,,,,1,,1177632000000,palaciolv,1236211200000,{0DA5F0C9-25D6-5F11-9D9B-E6E870A6CE67},-71.129628303999937,42.251509893000048,105 (STREET_FEA 757),STREET_FEA 757,33,derived_0_50_ft,boston-sam,24223,105-111 Business St,Business St,42.25159865,-71.12966061,Business Street & Reservation Road,179,nearest_address
8050,3EH18,Como Rd,50 Como Rd,IS,,305740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4273; METERED_FL=U; PLACEMENT=MIGRATED,3EH18,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1240963200000,{0A57279D-4846-5F6C-AEED-911C55685430},-71.139463748999958,42.240687501000025,50 (STREET_FEA 1097),STREET_FEA 1097,47,derived_0_50_ft,boston-sam,41522,50 Como Rd,Como Rd,42.24056265,-71.13942061,Pinefield Lane & Pinefield Road,365,nearest_address
8053,5EH70,Thompson St,50 Thompson St,IS,,505740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1729; METERED_FL=U; PLACEMENT=MIGRATED,5EH70,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{EADDCC97-1C06-58C7-9C7E-4A8C5D1F658F},-71.134222332999968,42.251702239000053,50 (STREET_FEA 4162),STREET_FEA 4162,44,derived_0_50_ft,boston-sam,135740,50 Thompson St,Thompson St,42.25160865,-71.13412061,Drury Road & Sunnyside Street,365,nearest_address
8061,5EH94,Brainard St,19 Brainard St,IS,1187136000000,505740018,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3556; METERED_FL=U; PLACEMENT=MIGRATED,5EH94,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1235779200000,{07D4B54F-12BD-559A-A9F7-547E45F7E6B2},-71.133028465999985,42.255236374000049,19 (STREET_FEA 647),STREET_FEA 647,66,derived_50_100_ft,boston-sam,19307,19 Brainard St,Brainard St,42.25516865,-71.13280061,Brainard Street & Cleveland Street,344,nearest_address
8067,4GH40,Mount Pleasant St,16 Mount Pleasant St,IS,,407740037,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4057; METERED_FL=U; PLACEMENT=MIGRATED,4GH40,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{49ACCEF5-F49A-5030-A85A-18001E57E366},-71.116218807999985,42.248881923000056,16 (STREET_FEA 2953),STREET_FEA 2953,39,derived_0_50_ft,boston-sam,98439,16 Mount Pleasant St,Mount Pleasant St,42.24892865,-71.11609060,Mount Pleasant Street & Summit Street,195,nearest_address
8089,7GH70,Edwardson St,15 Edwardson St,IS,,707740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1461; METERED_FL=U; PLACEMENT=MIGRATED,7GH70,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1236816000000,{56BF8588-C799-5C1F-97D2-3D8EC0B1AD64},-71.110315096999955,42.263917818000039,86 (STREET_FEA 2530),STREET_FEA 2530,55,derived_50_100_ft,boston-sam,51372,15 Edwardson St,Edwardson St,42.26406865,-71.11031060,Edwardson Street & Lewiston Street,31,nearest_address
8093,9GH20,Cummins Highway,Near Cummins Highway & James Street,IS,,907740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1211; METERED_FL=U; PLACEMENT=MIGRATED,9GH20,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1255478400000,{05D7ECA8-A595-5101-A11A-F7DA2F926387},-71.115656062999960,42.275741870000047,952 (STREET_FEA 229),STREET_FEA 229,317,intersection_preferred_150_plus_ft,boston-sam,79253,5 Jalleison St,Jalleison St,42.27570866,-71.11683060,Cummins Highway & James Street,1185,nearest_intersection
8097,6EH4,Raldne Road,Near Raldne Road & Silvia Court,IS,1073174400000,605740005,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1807; METERED_FL=U; PLACEMENT=MIGRATED,6EH4,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{50E2915C-DE4D-591D-954E-0ECD5979C16D},-71.142111198999942,42.256797354000071,STREET_FEA 1294,STREET_FEA 1294,166,intersection_preferred_150_plus_ft,boston-sam,127486,5-7 Silvia Ct,Silvia Ct,42.25644065,-71.14172861,Raldne Road & Silvia Court,317,nearest_intersection
8118,5EH46,Stonehill Rd,50 Stonehill Rd,IS,,505740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4016; METERED_FL=U; PLACEMENT=MIGRATED,5EH46,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{B240D2A2-C79E-5EDC-B58B-4B27D2DD737A},-71.141596503999949,42.254283040000075,59 OPP (STREET_FEA 4015),STREET_FEA 4015,61,derived_50_100_ft,boston-sam,130859,50 Stonehill Rd,Stonehill Rd,42.25443865,-71.14151061,Stonehill Road & Stonehill Terrace,28,nearest_address
8134,6FH104,Central Ave,60 Central Ave,IS,1281571200000,606740077,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4423; METERED_FL=U; PLACEMENT=MIGRATED,6FH104,,,KE,MUCENT,2010,,,,1,,1177632000000,hoffmanr,1456358400000,{E7793691-BBDD-5B65-840F-48BF976E7CAB},-71.120934958999953,42.258661932000052,60 (STREET_FEA 874),STREET_FEA 874,60,derived_50_100_ft,boston-sam,27304,60 Central Ave,Central Ave,42.25869865,-71.12115061,Central Avenue & Lincoln Street,177,nearest_address
8138,4FH60,Loring St,74 Loring St,IS,,406740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=985; METERED_FL=U; PLACEMENT=MIGRATED,4FH60,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1238371200000,{CF45B0B1-8E82-5559-A65C-319D7EEAE669},-71.122575464999954,42.246515302000034,74 (STREET_FEA 2602),STREET_FEA 2602,51,derived_50_100_ft,boston-sam,87330,74 Loring St,Loring St,42.24639865,-71.12247060,Chittick Road & Loring Street,48,nearest_address
8143,5EH62,Turtle Pond Pkwy,306 Turtle Pond Pkwy,IS,,505740002,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3407; METERED_FL=U; PLACEMENT=MIGRATED,5EH62,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{2AB2CF00-2987-587B-965C-484CE6DEE19A},-71.138956590999953,42.256190318000051,306 (STREET_FEA 4239),STREET_FEA 4239,66,derived_50_100_ft,boston-sam,138698,306 Turtle Pond Pkwy,Turtle Pond Pkwy,42.25607865,-71.13915061,Kovey Court & Kovey Road,384,nearest_address
8144,5FH88,Dana Ave,7 Dana Ave,IS,1133049600000,506740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2249; METERED_FL=U; PLACEMENT=MIGRATED,5FH88,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1238371200000,{66BBE727-3598-5973-A874-3844D4AFC718},-71.125028143999941,42.254229403000068,7 (STREET_FEA 1250),STREET_FEA 1250,23,derived_0_50_ft,boston-sam,45985,7 Dana Ave,Dana Ave,42.25417791,-71.12507731,Dana Avenue & Pingree Street,144,nearest_address
8156,6FH4,Avila Rd,39 Avila Rd,IS,,606740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4269; METERED_FL=U; PLACEMENT=MIGRATED,6FH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1237852800000,{FD6FA446-07FF-5D17-9E07-5C9C03408151},-71.128274900999941,42.256457805000025,29 (STREET_FEA 361),STREET_FEA 361,34,derived_0_50_ft,boston-sam,7266,39 Avila Rd,Avila Rd,42.25649865,-71.12816061,Avila Road & Valencia Road,29,nearest_address
8175,2FH12,Neponset Valley Pkwy,298 Neponset Valley Pkwy,IS,1227484800000,206740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1375; METERED_FL=U; PLACEMENT=MIGRATED,2FH12,,,KE,KEK81-A,2008,,,,1,,1177632000000,chings,1458691200000,{5E3F53D5-412C-559F-87F7-975EF77C525D},-71.125958416999936,42.235645395000063,298 OPP (STREET_FEA 3022),STREET_FEA 3022,91,derived_50_100_ft,boston-sam,100985,298 Neponset Valley Pkwy,Neponset Valley Pkwy,42.23588865,-71.12588061,Draper Road & Neponset Valley Parkway,74,nearest_address
8205,2EH40,W Milton St,92 W Milton St,IS,,205740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3310; METERED_FL=U; PLACEMENT=MIGRATED,2EH40,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1240531200000,{F3CCC8C7-8218-51E2-8FD3-DAD57FFE92ED},-71.136704816999952,42.238599964000059,92 (STREET_FEA 88),STREET_FEA 88,48,derived_0_50_ft,boston-sam,95938,92 W Milton St,W Milton St,42.23871865,-71.13663061,Fleet Street & Readville Street,256,nearest_address
8210,8HH8,Greenfield Rd,70 Greenfield Rd,IS,,808740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3503; METERED_FL=U; PLACEMENT=MIGRATED,8HH8,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231891200000,{E8CFA027-C6C3-572E-910A-F33A597CDEE0},-71.102019247999976,42.267309281000053,70 (STREET_FEA 1913),STREET_FEA 1913,33,derived_0_50_ft,boston-sam,66574,70 Greenfield Rd,Greenfield Rd,42.26734865,-71.10213060,Greenfield Road & Rainier Road,45,nearest_address
