objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
9061,19GH42,Fisher Ave,208-210 Fisher Ave,IS,,1907740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3226; METERED_FL=U; PLACEMENT=MIGRATED,19GH42,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1231372800000,{410ABC3B-CE7F-5987-9F55-78B65C616AFC},-71.108917097999949,42.329667404000077,208 (STREET_FEA 1667),STREET_FEA 1667,38,derived_0_50_ft,boston-sam,165282,208-210 Fisher Ave,Fisher Ave,42.32970447,-71.10905025,Fisher Avenue & Parker Hill Avenue,360,nearest_address
9115,18GH102,Heath St,249-249A Heath St,IS,,1807740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2472; METERED_FL=U; PLACEMENT=MIGRATED,18GH102,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1231718400000,{256052C0-44D3-5D13-B01E-5908B5C92B88},-71.108275720999984,42.327448833000062,249 (STREET_FEA 2094),STREET_FEA 2094,58,derived_50_100_ft,boston-sam,72393,249-249A Heath St,Heath St,42.32735266,-71.10810461,Heath Street & Lawn Street,50,nearest_address
9228,20HH64,Saint Alphonsus St,95 Saint Alphonsus St,IS,,2008740239,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5340; METERED_FL=U; PLACEMENT=MIGRATED,20HH64,,,MU,MUCENT,1963,,,,1,,1177632000000,mulline,1231891200000,{E5267FAA-C6C1-5BEA-8DD2-A2B72BA90FC2},-71.100949971999967,42.333821797000041,140-142 OP (STREET_FEA 3740),STREET_FEA 3740,91,derived_50_100_ft,boston-sam,421486,95 Saint Alphonsus St,Saint Alphonsus St,42.33369101,-71.10123681,Saint Alphonsus Street & Smith Street,209,nearest_address
9291,19HH72,Alleghany St,78-80 Alleghany St,IS,,1908740065,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=MIGRATED,19HH72,,,MU,MUCENT,2003,,,,1,,1177632000000,mulline,1231459200000,{E079444D-E94B-52B8-9439-6D4AAA11B160},-71.100700678999942,42.331009024000025,80 (STREET_FEA 188),STREET_FEA 188,39,derived_0_50_ft,boston-sam,419815,78-80 Alleghany St,Alleghany St,42.33091080,-71.10075947,Alleghany Street & Pontiac Street,241,nearest_address
9295,19HH169,S Whitney St,6 S Whitney St,IS,,1908740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4213; METERED_FL=U; PLACEMENT=MIGRATED,19HH169,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{08C7E015-DD96-59FF-900C-4C835664D306},-71.102290138999933,42.332783908000067,6 (STREET_FEA 62),STREET_FEA 62,29,derived_0_50_ft,boston-sam,149451,6 S Whitney St,S Whitney St,42.33282867,-71.10238060,South Whitney Street & Tremont Street,176,nearest_address
9310,18HH186,Terrace St,154 Terrace St,IS,,1808740211,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3039; METERED_FL=U; PLACEMENT=MIGRATED,18HH186,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1231718400000,{21A45FAC-7615-5082-A75F-2884894503A4},-71.098548709999989,42.327169017000074,156 (STREET_FEA 4137),STREET_FEA 4137,91,derived_50_100_ft,boston-sam,134510,154 Terrace St,Terrace St,42.32737590,-71.09835670,Fisher Avenue & Parker Street,299,nearest_address
9319,19HH108,Delle Ave,30 Delle Ave,IS,,1908740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3859; METERED_FL=U; PLACEMENT=MIGRATED,19HH108,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1231372800000,{31FA7511-EE80-5A94-8D37-3C424CBC6FF8},-71.098763722999934,42.331060488000048,30 (STREET_FEA 1307),STREET_FEA 1307,34,derived_0_50_ft,boston-sam,47197,30 Delle Ave,Delle Ave,42.33099167,-71.09884760,Delle Avenue & Sewall Street,116,nearest_address
9396,19GH48,Parker Hill Ave,43 Parker Hill Ave,IS,,1907740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3227; METERED_FL=U; PLACEMENT=MIGRATED,19GH48,,,KE,KEK81,1994,,,,1,,1177632000000,mulline,1231372800000,{B4C9389B-C2B0-5B50-BD89-5E8EF7CB1147},-71.109657797999944,42.331379419000029,44 OPP (STREET_FEA 3226),STREET_FEA 3226,84,derived_50_100_ft,boston-sam,107993,43 Parker Hill Ave,Parker Hill Ave,42.33158867,-71.10979061,Parker Hill Avenue & Parker Hill Terrace,49,nearest_address
9402,19HH18,Hillside Street,Near Hillside Street & Sachem Street,IS,,1908740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5276; METERED_FL=U; PLACEMENT=MIGRATED,19HH18,,,WA,WAWB67P,1991,,,,1,,1177632000000,blundonr,1255478400000,{7AF71870-3F99-5281-B9AF-61C67144A1E3},-71.105622924999977,42.329771409000045,STREET_FEA 3226,STREET_FEA 3226,254,intersection_preferred_150_plus_ft,boston-sam,107954,152-154 Parker Hill Ave,Parker Hill Ave,42.32973067,-71.10467960,Hillside Street & Sachem Street,470,nearest_intersection
9450,19GH78,Wait St,35 Wait St,IS,,1907740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4336; METERED_FL=U; PLACEMENT=MIGRATED,19GH78,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{E91F0C26-5BA7-57AA-91E8-0C1F97307CF1},-71.106617214999972,42.332006547000049,2 OPP (STREET_FEA 4012),STREET_FEA 4012,54,derived_50_100_ft,boston-sam,141334,35 Wait St,Wait St,42.33214867,-71.10668060,Stockwell Street & Wait Street,39,nearest_address
9454,19GH96,Ellingwood St,1-25 Ellingwood St,IS,,1907740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1555; METERED_FL=U; PLACEMENT=MIGRATED,19GH96,,,US,USMET250,1987,,,,1,,1177632000000,mulline,1231372800000,{61C845B0-4AEB-524A-BE68-9EDE05736F13},-71.107783503999940,42.328235751000079,1 (STREET_FEA 1490),STREET_FEA 1490,31,derived_0_50_ft,boston-sam,52883,1-25 Ellingwood St,Ellingwood St,42.32831667,-71.10781860,Ellingwood Street & Estey Street,78,nearest_address
9480,20GH22,Fenwood Rd,58 Fenwood Rd,IS,,2007740094,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4316; METERED_FL=U; PLACEMENT=MIGRATED,20GH22,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{8C90AED0-F936-5F4B-808F-E09D82DEEAA1},-71.108224107999945,42.335084409000046,58 BACK (STREET_FEA 1642),STREET_FEA 1642,47,derived_0_50_ft,boston-sam,57592,58 Fenwood Rd,Fenwood Rd,42.33512867,-71.10806061,Fenwood Road & Kempton Street,250,nearest_address
9546,19HH28,Iroquois St,33 Iroquois St,IS,,1908740104,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=783; METERED_FL=U; PLACEMENT=MIGRATED,19HH28,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{6162C1E3-FAB1-5309-89B8-4579767F0A6F},-71.104333607999934,42.330170940000073,33 (STREET_FEA 2279),STREET_FEA 2279,39,derived_0_50_ft,boston-sam,78884,33 Iroquois St,Iroquois St,42.33027467,-71.10430060,Hillside Street & Oswald Street,245,nearest_address
9628,19GH108,Wait St,8 Wait St,IS,,1907740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH108,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1231804800000,{528DF180-4149-5CF1-A589-2D59F77933B7},-71.106130432999976,42.333114512000066,8 (STREET_FEA 4336),STREET_FEA 4336,38,derived_0_50_ft,boston-sam,141345,8 Wait St,Wait St,42.33310867,-71.10599060,Huntington Avenue & Wait Street,125,nearest_address
9771,19HH110,Burney St,18 Burney St,IS,,1908740045,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1307; METERED_FL=U; PLACEMENT=MIGRATED,19HH110,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1255478400000,{6C68DC13-D080-5846-BF6C-101307F3B9FE},-71.099701292999953,42.331536032000031,18 (STREET_FEA 744),STREET_FEA 744,31,derived_0_50_ft,boston-sam,23884,18 Burney St,Burney St,42.33155867,-71.09959060,Burney Street & Delle Avenue,29,nearest_address
9786,19GH26,Riverway,376 Riverway,IS,,1907740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH26,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{0E077693-F72B-59AC-94B3-ABD301DC792B},-71.111945836999951,42.332974863000061,378 (STREET_FEA 3614),STREET_FEA 3614,85,derived_50_100_ft,boston-sam,117088,376 Riverway,Riverway,42.33297867,-71.11163061,Colburn Street & Huntington Avenue,258,nearest_address
9845,19HH152,Tremont St,1500-1502 Tremont St,IS,959817600000,1908740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=744; METERED_FL=U; PLACEMENT=MIGRATED,19HH152,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1231372800000,{AEE2A227-23D6-5F2B-A8CA-1F118337ECF1},-71.099241987999960,42.332184763000043,1500-1502 (STREET_FEA 4214),STREET_FEA 4214,37,derived_0_50_ft,boston-sam,136857,1500-1502 Tremont St,Tremont St,42.33208867,-71.09929060,Burney Street & Tremont Street,39,nearest_address
9880,20GH18,Fenwood Rd,43 Fenwood Rd,IS,,2007740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2368; METERED_FL=U; PLACEMENT=MIGRATED,20GH18,,,US,USSEN,1985,,,,1,,1177632000000,mulline,1231804800000,{93EDCE8E-DE71-5C07-A4F6-5029255DAA11},-71.107121983999946,42.334836714000062,43 (STREET_FEA 1642),STREET_FEA 1642,52,derived_50_100_ft,boston-sam,57580,43 Fenwood Rd,Fenwood Rd,42.33496867,-71.10705061,Fenwood Road & Kempton Street,60,nearest_address
9964,19HH36,Hillside St,8 Hillside St,IS,,1908740131,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=MIGRATED,19HH36,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{626155A1-928D-545D-9E23-03282171F159},-71.099733547999961,42.329441607000035,10 (STREET_FEA 2162),STREET_FEA 2162,45,derived_0_50_ft,boston-sam,74272,8 Hillside St,Hillside St,42.32931867,-71.09971060,Hillside Street & Parker Street,237,nearest_address
10216,20HH203,Annunciation Rd,80-86 Annunciation Rd,IS,,2008740285,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20HH203,,,BF,U,,,,,1,,1247702400000,blundonr,1247702400000,{065EEAA6-7B44-5A0B-AE9F-5905AFE5AE3B},-71.094161644999986,42.334859390000076,76 (STREET_FEA 259),STREET_FEA 259,96,derived_50_100_ft,boston-sam,161574,80-86 Annunciation Rd,Annunciation Rd,42.33486439,-71.09451711,Annunciation Road & Parker Street,196,nearest_address
10224,20GH20,Fenwood Rd,57 Fenwood Rd,IS,,2007740089,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4316; METERED_FL=U; PLACEMENT=MIGRATED,20GH20,,,KE,KEK81-A,1997,,,,1,,1177632000000,mulline,1231804800000,{751025AF-749C-5B0D-B641-8CD79B935990},-71.107869121999954,42.335319946000027,71 (STREET_FEA 1642),STREET_FEA 1642,47,derived_0_50_ft,boston-sam,57591,57 Fenwood Rd,Fenwood Rd,42.33539867,-71.10773061,Fenwood Road & Kempton Street,211,nearest_address
10306,20GH8,Huntington Ave,782 Huntington Ave,IS,,2007740138,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2877; METERED_FL=U; PLACEMENT=BlundoNR,20GH8,,,US,USMET250,1988,,,,1,,1321920000000,BlundoNR,1322006400000,{BDD08289-C0D0-5C6D-A895-15DA2AC45FEC},-71.107132089999936,42.333161685000050,784 (STREET_FEA 2239),STREET_FEA 2239,64,derived_50_100_ft,boston-sam,76435,782 Huntington Ave,Huntington Ave,42.33306867,-71.10693061,Huntington Avenue & Mission Street,38,nearest_address
10311,19GH46,Parker Hill Ave,70 Parker Hill Ave,IS,,1907740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4075; METERED_FL=U; PLACEMENT=MIGRATED,19GH46,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{82E5820B-308F-511D-9E4C-AAEA8005C53E},-71.109238918999949,42.330753183000070,63 (STREET_FEA 3226),STREET_FEA 3226,75,derived_50_100_ft,boston-sam,355726,70 Parker Hill Ave,Parker Hill Ave,42.33091270,-71.10906218,Parker Hill Avenue & Sunset Street,92,nearest_address
10380,19HH44,Hillside St,112 Hillside St,IS,,1908740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3177; METERED_FL=U; PLACEMENT=MIGRATED,19HH44,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1231459200000,{F69A7DE8-1473-5516-9654-EC7466C28A45},-71.104387285999962,42.330786499000055,112 (STREET_FEA 2162),STREET_FEA 2162,43,derived_0_50_ft,boston-sam,74154,112 Hillside St,Hillside St,42.33070067,-71.10449760,Hillside Street & Oswald Street,21,nearest_address
10395,20HH24,Huntington Ave,698 Huntington Ave,IS,,2008740192,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4519; METERED_FL=U; PLACEMENT=MIGRATED,20HH24,,,MU,MUCENT,2002,,,,1,,1177632000000,mulline,1231891200000,{3C48BC83-EF13-5E3F-87B4-00E31C32C2F4},-71.103024854999944,42.334720629000060,STREET_FEA 2239,STREET_FEA 2239,100,derived_50_100_ft,boston-sam,76403,698 Huntington Ave,Huntington Ave,42.33452867,-71.10329060,Huntington Avenue & Wigglesworth Street,149,nearest_address
10462,18GH100,Heath St,227 Heath St,IS,,1807740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2472; METERED_FL=U; PLACEMENT=MIGRATED,18GH100,,,MH,MH929,1988,,,,1,,1177632000000,palaciolv,1231718400000,{09557E5C-B213-5820-80BB-D9B34BAE3F2C},-71.107230093999988,42.326957000000050,227 (STREET_FEA 2094),STREET_FEA 2094,39,derived_0_50_ft,boston-sam,72328,227 Heath St,Heath St,42.32705866,-71.10727060,Hayden Street & Lawn Street,195,nearest_address
10469,19GH110,Darling St,25 Darling St,IS,1191456000000,1907740120,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2162; METERED_FL=U; PLACEMENT=mulline,19GH110,,,U,U,,,,,1,,1242345600000,mulline,1396656000000,{20D7BB90-73DC-51BA-87AE-C30CFD57379C},-71.105695366999953,42.331780472000048,11 (STREET_FEA 1262),STREET_FEA 1262,36,derived_0_50_ft,boston-sam,46237,25 Darling St,Darling St,42.33172867,-71.10581060,Darling Street & Hillside Street,220,nearest_address
10515,19GH94,Ellingwood St,26-48 Ellingwood St,IS,,1907740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1555; METERED_FL=U; PLACEMENT=MIGRATED,19GH94,,,US,USMET250,,,,,1,,1177632000000,mulline,1231372800000,{ED2ABDEB-C110-58E8-9469-B3C872783E71},-71.109092879999935,42.328884994000077,43 (STREET_FEA 1490),STREET_FEA 1490,85,derived_50_100_ft,boston-sam,52903,26-48 Ellingwood St,Ellingwood St,42.32865267,-71.10910861,Eileen Circle & Heath Street,286,nearest_address
10556,19HH70,Cherokee St,10 Cherokee St,IS,631152000000,1908740086,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3355; METERED_FL=U; PLACEMENT=MIGRATED,19HH70,,,MU,MUCENT,2003,,,,1,,1177632000000,mulline,1231459200000,{51EC330F-34E5-5FE4-8A0F-D5B7AB6A524E},-71.100645963999966,42.330484100000035,10 OPP (STREET_FEA 950),STREET_FEA 950,58,derived_50_100_ft,boston-sam,30676,10 Cherokee St,Cherokee St,42.33034867,-71.10076060,Cherokee Street & Hillside Street,230,nearest_address
10580,19HH116,Saint Alphonsus St,140-142 Saint Alphonsus St,IS,,1908740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4214; METERED_FL=U; PLACEMENT=MIGRATED,19HH116,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{031AAFF4-149E-5C28-AE7F-70728914568D},-71.101611161999983,42.332266644000072,140-142 (STREET_FEA 3741),STREET_FEA 3741,52,derived_50_100_ft,boston-sam,120521,140-142 Saint Alphonsus St,Saint Alphonsus St,42.33230667,-71.10142460,Alleghany Street & Saint Alphonsus Street,254,nearest_address
10796,19GH36,Fisher Ave,154-156 Fisher Ave,IS,,1907740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2085; METERED_FL=U; PLACEMENT=MIGRATED,19GH36,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1231372800000,{1C67D786-EB19-5B88-A876-27F34D1EE389},-71.106811300999937,42.328318004000039,158 OPP (STREET_FEA 1667),STREET_FEA 1667,63,derived_50_100_ft,boston-sam,165274,154-156 Fisher Ave,Fisher Ave,42.32819663,-71.10697849,Fisher Avenue & Hayden Street,108,nearest_address
10953,20HH2,Huntington Ave,746-748 Huntington Ave,IS,662688000000,2008740248,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1642; METERED_FL=U; PLACEMENT=MIGRATED,20HH2,,,MH,MH129,1980,,,,1,,1177632000000,blundonr,1244505600000,{2AF481E6-532F-5F36-81BF-15DB23A946AB},-71.105496600999970,42.333728253000061,742 (STREET_FEA 2241),STREET_FEA 2241,33,derived_0_50_ft,boston-sam,76415,746-748 Huntington Ave,Huntington Ave,42.33363867,-71.10549060,Fenwood Road & Huntington Avenue,37,nearest_address
11017,19HH50,Calumet St,61 Calumet St,IS,1275177600000,1908740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=783; METERED_FL=U; PLACEMENT=MIGRATED,19HH50,,,KE,KEK81-A,2009,,,,1,,1177632000000,chalmersh,1285891200000,{DC947FF2-A62A-55DA-8B42-7EC0D8AE0464},-71.104862279999963,42.331906487000026,1 (STREET_FEA 3734),STREET_FEA 3734,41,derived_0_50_ft,boston-sam,24997,61 Calumet St,Calumet St,42.33196867,-71.10499060,Calumet Street & Sachem Street,55,nearest_address
11060,19GH107,Heath St,285 Heath St,IS,,1907740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=55; METERED_FL=U; PLACEMENT=connorsm,19GH107,,,DA,ADB-84-B,1990,,,,1,,1190851200000,blundonr,1249430400000,{FDBEAE15-5A1A-54E8-B5CE-A289D833238F},-71.109808593999958,42.328398463000042,STREET_FEA 2094,STREET_FEA 2094,54,derived_50_100_ft,boston-sam,396222,285 Heath St,Heath St,42.32836867,-71.10961061,Eileen Circle & Heath Street,31,nearest_address
11201,19GH99,Wait St,63 Wait St,IS,1151020800000,1907740054,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2162; METERED_FL=U; PLACEMENT=MIGRATED,19GH99,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{56F5B12F-FEB0-5E73-9AD1-59F5687A63C5},-71.106921256999954,42.330932156000074,63 (STREET_FEA 4336),STREET_FEA 4336,39,derived_0_50_ft,boston-sam,141343,63 Wait St,Wait St,42.33100867,-71.10702060,Iroquois Street & Sachem Street,108,nearest_address
11356,20HH204,Vancouver Street,Near Vancouver Street & Ward Street,IS,,2008740286,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4279; METERED_FL=U; PLACEMENT=dorleansr,20HH204,,,U,U,,,,,1,,1255046400000,blundonr,1255478400000,{FBE88649-D4EC-5CD2-BB9D-E9ED429A5531},-71.097622632999958,42.335658879000050,STREET_FEA 4371,STREET_FEA 4371,172,intersection_preferred_150_plus_ft,boston-sam,76392,610 Huntington Ave,Huntington Ave,42.33608639,-71.09789734,Vancouver Street & Ward Street,88,nearest_intersection
11537,19GH97,Calumet St,41 Calumet St,IS,694224000000,1907740012,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3278; METERED_FL=U; PLACEMENT=MIGRATED,19GH97,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{59EEF9F5-DA04-51CC-84AC-C4D5CE85799E},-71.105802151999967,42.332533073000036,41 (STREET_FEA 783),STREET_FEA 783,29,derived_0_50_ft,boston-sam,24983,41 Calumet St,Calumet St,42.33260867,-71.10577060,Calumet Street & Darling Street,70,nearest_address
11550,20HH122,Ward St,104-112 Ward St,IS,,2008740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=MIGRATED,20HH122,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1231891200000,{431B93B8-E844-55E8-859E-16D3A63FC0B3},-71.095939689999966,42.335075345000064,STREET_FEA 4371,STREET_FEA 4371,77,derived_50_100_ft,boston-sam,355620,104-112 Ward St,Ward St,42.33507639,-71.09622741,Parker Street & Ward Street,267,nearest_address
11560,20HH208,Horadan Way,45-49 Horadan Way,IS,817776000000,2008740290,,,AS BUILT,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5336; METERED_FL=N; PLACEMENT=denapolipd,20HH208,,,KE,KEK81-A,1995,,,,1,,1368403200000,blundonr,1368489600000,{BAEF4AE3-4308-5587-8393-6A3C7FFF2C2F},-71.099248467999985,42.334631837000074,40 (STREET_FEA 5201),STREET_FEA 5201,82,derived_50_100_ft,boston-sam,422142,45-49 Horadan Way,Horadan Way,42.33485652,-71.09923800,Cornelia Court & Horadan Way,153,nearest_address
11577,20HH124,Ward St,114-126 Ward St,IS,,2008740142,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5513; METERED_FL=U; PLACEMENT=MIGRATED,20HH124,,,MU,MUCENT,1989,,,,1,,1177632000000,mulline,1231891200000,{CDB7E1B7-852C-5016-BE81-1D94612B6E09},-71.096903718999954,42.335387042000036,117 OPP (STREET_FEA 4371),STREET_FEA 4371,47,derived_0_50_ft,boston-sam,355619,114-126 Ward St,Ward St,42.33526549,-71.09684990,Ponce Way & Ward Street,84,nearest_address
11592,19GH109,Craftson Way,Near Craftson Way & South Huntington Avenue,IS,,1907740119,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,19GH109,,,U,U,,,,,1,,1240272000000,blundonr,1244419200000,{872E44F0-9C24-5A60-B55D-9B64C026C7A1},-71.110201485999937,42.330547381000031,53 (STREET_FEA 3226),STREET_FEA 3226,159,intersection_preferred_150_plus_ft,boston-sam,341138,53-57 Parker Hill Ave,Parker Hill Ave,42.33098076,-71.11012189,Craftson Way & South Huntington Avenue,340,nearest_intersection
11722,20GH12,Huntington Ave,764 Huntington Ave,IS,,2007740111,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,20GH12,,,US,USMET250,1988,,,,1,,1177632000000,mulline,1231804800000,{92BD9F27-CD18-544B-AB97-E88625D703FF},-71.106086281999978,42.333306071000038,2 (STREET_FEA 4336),STREET_FEA 4336,20,derived_0_50_ft,boston-sam,156288,764 Huntington Ave,Huntington Ave,42.33331115,-71.10601169,Huntington Avenue & Wait Street,64,nearest_address
11728,20HH134,Parker St,540 Parker St,IS,,2008740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3709; METERED_FL=U; PLACEMENT=MIGRATED,20HH134,,,US,USSEN,1990,,,,1,,1177632000000,mulline,1231804800000,{69E5D6A5-B52A-5B7D-A0F2-CCEA9C5879DE},-71.094032128999970,42.336206137000033,540 (STREET_FEA 3223),STREET_FEA 3223,36,derived_0_50_ft,boston-sam,347583,540 Parker St,Parker St,42.33619612,-71.09389970,Annunciation Road & Parker Street,432,nearest_address
11754,20GH61,Mission Park Dr,7-23 Mission Park Dr,IS,,2007740131,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH61,,,MU,MUCENT,1999,,,,1,,1239926400000,blundonr,1368662400000,{BF497711-819C-5F4F-A2F1-32263E31235B},-71.108181238999975,42.334132136000051,STREET_FEA 2878,STREET_FEA 2878,69,derived_50_100_ft,boston-sam,343005,7-23 Mission Park Dr,Mission Park Dr,42.33421829,-71.10840771,Kempton Street & Mission Park Drive,79,nearest_address
11756,20GH60,Mission Park Dr,12-38 Mission Park Dr,IS,,2007740130,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH60,,,MU,MUCENT,2001,,,,1,,1239926400000,blundonr,1368662400000,{AE3C2B8A-AFE0-5C74-A8B8-8E0169436119},-71.108381886999950,42.334012383000072,STREET_FEA 2878,STREET_FEA 2878,58,derived_50_100_ft,boston-sam,343010,12-38 Mission Park Dr,Mission Park Dr,42.33394386,-71.10818662,Kempton Street & Mission Park Drive,133,nearest_address
11757,18HH184,Bickford Ave,5 Bickford Ave,IS,,1808740028,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4449; METERED_FL=U; PLACEMENT=MIGRATED,18HH184,,,MU,MUCENT,1992,,,,1,,1177632000000,palaciolv,1231718400000,{BEFFF5D2-AE7F-5DEB-A467-F9D5C971993A},-71.102408772999979,42.326892177000047,10 (STREET_FEA 521),STREET_FEA 521,23,derived_0_50_ft,boston-sam,15280,5 Bickford Ave,Bickford Ave,42.32693467,-71.10234560,Bickford Avenue & Wensley Street,158,nearest_address
11759,20GH59,Mission Park Dr,25 Mission Park Dr,IS,,2007740129,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH59,,,KE,KEK81-A,2010,,,,1,,1239926400000,blundonr,1368662400000,{E24E99C5-2699-589F-BC48-DC05B46D00EC},-71.109278873999983,42.333718481000062,STREET_FEA 2878,STREET_FEA 2878,111,derived_100_150_ft,boston-sam,341483,25 Mission Park Dr,Mission Park Dr,42.33368337,-71.10968912,Mission Park Drive & New Whitney Street,159,nearest_address
11760,20GH65,New Whitney St,4-16 New Whitney St,IS,,2007740135,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH65,,,MU,MUCENT,1999,,,,1,,1239926400000,blundonr,1368662400000,{9FA3F5A8-6ECF-5E9F-BB6C-8B9B0C8E6C57},-71.109502801999952,42.334535765000055,14 (STREET_FEA 3046),STREET_FEA 3046,75,derived_50_100_ft,boston-sam,343003,4-16 New Whitney St,New Whitney St,42.33449517,-71.10922781,Mission Park Drive & New Whitney Street,222,nearest_address
