facilityid,streetname,address,lifecyclestatus,address_distance_ft,lon,lat,source,source_pulled_at,source_address,source_streetname,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
HYD-00208.0,Tremont Street,47 Tremont Street,In Service,49,-71.04179727760655,42.3874165361939,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,47 Tremont Street,Tremont Street,derived_0_50_ft,massgis-chelsea,3687888,47 Tremont Street,Tremont Street,42.38743789,-71.04197567,Eldridge Place & Tremont Street,35,nearest_address
HYD-00209.0,Pembroke Street,34 Pembroke Street,In Service,54,-71.04109951069314,42.387428518239474,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,34 Pembroke Street,Pembroke Street,derived_50_100_ft,massgis-chelsea,4288364,34 Pembroke Street,Pembroke Street,42.38735449,-71.04092642,Ferry Street & Pembroke Street,50,nearest_address
HYD-00210.0,Medford Street,13 Medford Street,In Service,33,-71.0427912265097,42.387397275347176,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,11 Medford Street,Medford Street,derived_0_50_ft,massgis-chelsea,3692686,13 Medford Street,Medford Street,42.38747097,-71.04272228,Broadway & Medford Street,257,nearest_address
HYD-00211.0,Broadway,Near Broadway & Commandants Way,In Service,154,-71.04484807858255,42.38724749221199,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,26 Broadway,Broadway,intersection_preferred_150_plus_ft,massgis-chelsea,3688414,26 Broadway,Broadway,42.38758971,-71.04451211,Broadway & Commandants Way,241,nearest_intersection
HYD-00212.0,Lisa Lane,14 Lisa Lane,In Service,27,-71.01429318269523,42.40232235302375,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,14 Lisa Lane,Lisa Lane,derived_0_50_ft,massgis-chelsea,3684001,14 Lisa Lane,Lisa Lane,42.40233901,-71.01439204,Clinton Street & Lisa Lane,249,nearest_address
HYD-00213.0,Clinton Street,Near Clinton Street & Crescent Avenue,In Service,178,-71.01291061640124,42.40159904433915,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,3 Mill Court,Mill Court,intersection_preferred_150_plus_ft,massgis-chelsea,3695820,2 Clinton Court,Clinton Court,42.40188822,-71.01344409,Clinton Street & Crescent Avenue,112,nearest_intersection
HYD-00214.0,Breakwater Drive,Near Breakwater Drive & Commandants Way,In Service,282,-71.05135092791895,42.389282836071885,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,160 Commandants Way,Commandants Way,intersection_preferred_150_plus_ft,massgis-chelsea,3687885,47 Breakwater Drive,Breakwater Drive,42.38938152,-71.05031046,Breakwater Drive & Commandants Way,401,nearest_intersection
HYD-00215.0,Broadway,10 Broadway,In Service,11,-71.04553799629494,42.38719291164342,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,10 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3684257,10 Broadway,Broadway,42.38716859,-71.04551180,Broadway & Commandants Way,139,nearest_address
HYD-00216.0,Broadway,10 Broadway,In Service,19,-71.04556532493993,42.38720166322555,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,10 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3684257,10 Broadway,Broadway,42.38716859,-71.04551180,Broadway & Commandants Way,142,nearest_address
HYD-00217.0,Breakwater Drive,67 Breakwater Drive,In Service,120,-71.05054708877505,42.390143615884185,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,67 Breakwater Drive,Breakwater Drive,derived_100_150_ft,massgis-chelsea,3685774,67 Breakwater Drive,Breakwater Drive,42.38984720,-71.05034909,Breakwater Drive & Commandants Way,24,nearest_address
HYD-00218.0,Breakwater Cove,Near Breakwater Cove & Breakwater Drive,In Service,304,-71.05098249575369,42.388433205315984,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,160 Commandants Way,Commandants Way,intersection_preferred_150_plus_ft,massgis-chelsea,3688776,141 Commandants Way,Commandants Way,42.38783511,-71.05019338,Breakwater Cove & Breakwater Drive,444,nearest_intersection
HYD-00219.0,Broadway,10 Broadway,In Service,6,-71.04551107231336,42.387184463248865,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,10 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3684257,10 Broadway,Broadway,42.38716859,-71.04551180,Broadway & Commandants Way,136,nearest_address
HYD-00220.0,Crescent Avenue,359 Crescent Avenue,In Service,68,-71.016360022249,42.399941683580124,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,359 Crescent Avenue,Crescent Avenue,derived_50_100_ft,massgis-chelsea,3690005,359 Crescent Avenue,Crescent Avenue,42.39981143,-71.01617664,Crescent Avenue & Louis Street,29,nearest_address
HYD-00221.0,Cabot Street,6 Cabot Street,In Service,27,-71.01947714912409,42.40176270020766,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,6 Cabot Street,Cabot Street,derived_0_50_ft,massgis-chelsea,3688334,6 Cabot Street,Cabot Street,42.40175979,-71.01957889,Cabot Street & Carroll Street,42,nearest_address
HYD-00222.0,Broadway,960 Broadway,In Service,81,-71.01993338294845,42.40204772015056,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,960 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3704248,960 Broadway,Broadway,42.40211523,-71.02021901,Broadway & Cabot Street,61,nearest_address
HYD-00223.0,Eastern Avenue,457 Eastern Avenue,In Service,59,-71.01935786903046,42.40136167740961,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,457 Eastern Avenue,Eastern Avenue,derived_50_100_ft,massgis-chelsea,3689787,457 Eastern Avenue,Eastern Avenue,42.40146782,-71.01919182,Eastern Avenue & Hooper Street,109,nearest_address
HYD-00224.0,Annese Road,43 Annese Road,In Service,33,-71.03158576612778,42.410328885753515,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,43 Annese Road,Annese Road,derived_0_50_ft,massgis-chelsea,3687437,43 Annese Road,Annese Road,42.41039417,-71.03149843,Annese Road & Palmer Court,15,nearest_address
HYD-00225.0,Sagamore Avenue,147 Sagamore Avenue,In Service,48,-71.03003015853184,42.40518853517573,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,147 Sagamore Avenue,Sagamore Avenue,derived_0_50_ft,massgis-chelsea,3693822,147 Sagamore Avenue,Sagamore Avenue,42.40517219,-71.03020646,Garfield Avenue & Sagamore Avenue,78,nearest_address
HYD-00226.0,Sagamore Avenue,150 Sagamore Avenue,In Service,27,-71.03001503020371,42.40541557241013,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,150 Sagamore Avenue,Sagamore Avenue,derived_0_50_ft,massgis-chelsea,3693006,150 Sagamore Avenue,Sagamore Avenue,42.40548849,-71.03003265,Garfield Avenue & Sagamore Avenue,42,nearest_address
HYD-00227.0,Lawrence Street,20 Lawrence Street,In Service,53,-71.03075460822755,42.39685028738879,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,20 Lawrence Street,Lawrence Street,derived_50_100_ft,massgis-chelsea,3695932,20 Lawrence Street,Lawrence Street,42.39671207,-71.03069754,Lawrence Street & Tudor Street,44,nearest_address
HYD-00228.0,Washington Avenue,110 Washington Avenue,In Service,48,-71.03208870905145,42.39662691870256,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,110 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,4381396,110 Washington Avenue,Washington Avenue,42.39660790,-71.03226468,Addison Street & Washington Avenue,30,nearest_address
HYD-00229.0,Washington Avenue,28 Washington Avenue,In Service,55,-71.03376400443328,42.39392652569332,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,28 Washington Avenue,Washington Avenue,derived_50_100_ft,massgis-chelsea,3685236,28 Washington Avenue,Washington Avenue,42.39380470,-71.03388646,Chestnut Street & Washington Avenue,131,nearest_address
HYD-00230.0,Broadway,416 Broadway,In Service,43,-71.03512176881472,42.3923027246009,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,416 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3687931,416 Broadway,Broadway,42.39241042,-71.03518758,Cherry Street & Luther Place,177,nearest_address
HYD-00231.0,Tremont Street,34 Tremont Street,In Service,47,-71.04135317947792,42.387740186800904,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,34 Tremont Street,Tremont Street,derived_0_50_ft,massgis-chelsea,3699256,34 Tremont Street,Tremont Street,42.38762468,-71.04127176,Beacon Street & Tremont Street,38,nearest_address
HYD-00232.0,Broadway,65 Broadway,In Service,72,-71.04315066173007,42.387974903894026,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,65 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3684197,65 Broadway,Broadway,42.38781597,-71.04299219,Broadway & Medford Street,177,nearest_address
HYD-00234.0,Clark Avenue,260 Clark Avenue,In Service,129,-71.02058341520619,42.402415792950165,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,260 Clark Avenue,Clark Avenue,derived_100_150_ft,massgis-chelsea,3696582,260 Clark Avenue,Clark Avenue,42.40237811,-71.02105968,Cabot Street & Clark Avenue,35,nearest_address
HYD-00235.0,Hooper Street,1 Hooper Street,In Service,32,-71.01947130394925,42.40097789900602,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,1 Hooper Street,Hooper Street,derived_0_50_ft,massgis-chelsea,4287609,1 Hooper Street,Hooper Street,42.40096426,-71.01935282,Eastern Avenue & Hooper Street,42,nearest_address
HYD-00236.0,Gillooly Road,25 Gillooly Road,In Service,45,-71.02297950237052,42.40105944885084,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,25 Gillooly Road,Gillooly Road,derived_0_50_ft,massgis-chelsea,3684421,25 Gillooly Road,Gillooly Road,42.40099546,-71.02283431,Gillooly Road & Stockton Street,271,nearest_address
HYD-00237.0,Spencer Avenue,140 Spencer Avenue,In Service,51,-71.02320887800988,42.3981370843985,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,140 Spencer Avenue,Spencer Avenue,derived_50_100_ft,massgis-chelsea,3685568,140 Spencer Avenue,Spencer Avenue,42.39818485,-71.02338815,Spencer Avenue & Vila Street,44,nearest_address
HYD-00238.0,Fourth Street,12 Fourth Street,In Service,22,-71.0355553329058,42.39127492629844,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,12 Fourth Street,Fourth Street,derived_0_50_ft,massgis-chelsea,4288102,12 Fourth Street,Fourth Street,42.39125355,-71.03563186,Fourth Street & Pearl Street,83,nearest_address
HYD-00239.0,Maverick Street,146 Maverick Street,In Service,33,-71.02901658624423,42.38812396923663,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,146 Maverick Street,Maverick Street,derived_0_50_ft,massgis-chelsea,3688034,146 Maverick Street,Maverick Street,42.38821113,-71.02904974,Highland Street & Maverick Street,371,nearest_address
HYD-00240.0,Garfield Avenue,85 Garfield Avenue,In Service,55,-71.02934887247875,42.40657059920455,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,85 Garfield Avenue,Garfield Avenue,derived_50_100_ft,massgis-chelsea,3703453,85 Garfield Avenue,Garfield Avenue,42.40656891,-71.02914288,Clyde Street & Garfield Avenue,149,nearest_address
HYD-00241.0,Jones Avenue,6 Jones Avenue,In Service,54,-71.03090123977731,42.40479008293011,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,6 Jones Avenue,Jones Avenue,derived_50_100_ft,massgis-chelsea,3688337,6 Jones Avenue,Jones Avenue,42.40492657,-71.03097760,Jones Avenue & Sagamore Avenue,188,nearest_address
HYD-00242.0,Addison Street,96 Addison Street,In Service,32,-71.03560545849639,42.39922273128561,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,96 Addison Street,Addison Street,derived_0_50_ft,massgis-chelsea,3704200,96 Addison Street,Addison Street,42.39915766,-71.03568479,Addison Street & Carmel Street,16,nearest_address
HYD-00243.0,Washington Avenue,126 Washington Avenue,In Service,38,-71.0316611573745,42.397050400870356,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,126 Washington Avenue,Washington Avenue,derived_0_50_ft,massgis-chelsea,3687976,126 Washington Avenue,Washington Avenue,42.39712342,-71.03176150,Orange Street & Washington Avenue,46,nearest_address
HYD-00244.0,Broadway,698 Broadway,In Service,43,-71.02869343199062,42.396064824846334,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,698 Broadway,Broadway,derived_0_50_ft,massgis-chelsea,3688220,698 Broadway,Broadway,42.39596412,-71.02877696,Broadway & Cary Avenue,65,nearest_address
HYD-00245.0,Washington Avenue,56 Washington Avenue,In Service,58,-71.03356609813494,42.394538530447825,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,56 Washington Avenue,Washington Avenue,derived_50_100_ft,massgis-chelsea,4334375,56 Washington Avenue,Washington Avenue,42.39469810,-71.03354334,Chestnut Street & Fay Square,51,nearest_address
HYD-00246.0,Walnut Street,148 Walnut Street,In Service,40,-71.0374944365147,42.393121376318675,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,148 Walnut Street,Walnut Street,derived_0_50_ft,massgis-chelsea,3693861,148 Walnut Street,Walnut Street,42.39318078,-71.03762041,Fourth Street & Walnut Street,28,nearest_address
HYD-00247.0,Walnut Street,145 Walnut Street,In Service,52,-71.03720537457221,42.392875414952115,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,145 Walnut Street,Walnut Street,derived_50_100_ft,massgis-chelsea,3689529,145 Walnut Street,Walnut Street,42.39287697,-71.03739898,Fourth Street & Walnut Street,104,nearest_address
HYD-00248.0,Fourth Street,35 Fourth Street,In Service,63,-71.03630335509567,42.39214943360617,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,35 Fourth Street,Fourth Street,derived_50_100_ft,massgis-chelsea,4366007,35 Fourth Street,Fourth Street,42.39216848,-71.03606930,Cherry Street & Fourth Street,19,nearest_address
HYD-00249.0,Broadway,350 Broadway,In Service,55,-71.03596059408412,42.39182694083829,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,350 Broadway,Broadway,derived_50_100_ft,massgis-chelsea,3685254,350 Broadway,Broadway,42.39197907,-71.03595533,Broadway & Fourth Street,30,nearest_address
