objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
7616,24EH126,Adamson St,46-48 Adamson St,IS,,2405740082,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=6453; METERED_FL=U; PLACEMENT=MIGRATED,24EH126,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{63840E18-277A-5B94-BE8E-AA62A608AD0E},-71.135102932999985,42.358291784000073,46-48 (STREET_FEA 132),STREET_FEA 132,59,derived_50_100_ft,boston-sam,1053,46-48 Adamson St,Adamson St,42.35835967,-71.13490262,Adamson Street & Eric Road,221,nearest_address
7620,26FH20,Harvard Way,Near Harvard Way & North Harvard Street,IS,1131494400000,2606740006,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=37; METERED_FL=U; PLACEMENT=MIGRATED,26FH20,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{5DD7096F-AFBA-5324-B15E-780FCB77FB07},-71.125777515999971,42.368998153000064,780 (STREET_FEA 3927),STREET_FEA 3927,177,intersection_preferred_150_plus_ft,boston-sam,168211,47 N Harvard St,N Harvard St,42.36853683,-71.12598175,Harvard Way & North Harvard Street,654,nearest_intersection
7774,23EH42,Pomeroy Place,Near Pomeroy Place & Pomeroy Street,IS,,2305740185,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=310; METERED_FL=U; PLACEMENT=MIGRATED,23EH42,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{EE6B9A43-35CB-5AD0-918C-6AFAC5517AC5},-71.143114214999969,42.353868038000030,STREET_FEA 29,STREET_FEA 29,166,intersection_preferred_150_plus_ft,boston-sam,111443,40 Pomeroy St,Pomeroy St,42.35363867,-71.14258062,Pomeroy Place & Pomeroy Street,303,nearest_intersection
7822,23EH112,Denby Rd,24-28 Denby Rd,IS,915148800000,2305740004,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,23EH112,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1255478400000,{C1FDEED7-AD07-5499-A40B-6E3ADE81E1FA},-71.135368175999986,42.355047113000069,8 (STREET_FEA 3708),STREET_FEA 3708,112,derived_100_150_ft,boston-sam,164222,24-28 Denby Rd,Denby Rd,42.35532362,-71.13518201,Emery Road & Rugg Road,138,nearest_address
7827,24FH62,Cambridge St,189 Cambridge St,IS,1066262400000,2406740069,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3933; METERED_FL=U; PLACEMENT=MIGRATED,24FH62,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{42931980-93C6-5D31-BA74-5962E872A5FB},-71.124969944999975,42.358214084000053,189 OPP (STREET_FEA 787),STREET_FEA 787,147,derived_100_150_ft,boston-sam,25086,189 Cambridge St,Cambridge St,42.35856867,-71.12523061,Cambridge Street & Sorrento Street,147,nearest_address
7881,24FH50,Hooker St,60 Hooker St,IS,,2406740061,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2062; METERED_FL=U; PLACEMENT=MIGRATED,24FH50,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{4E6B79C6-9043-5878-B424-31B889206D9D},-71.127673840999933,42.358702318000041,60 (STREET_FEA 2196),STREET_FEA 2196,45,derived_0_50_ft,boston-sam,75182,60 Hooker St,Hooker St,42.35880867,-71.12776061,Haskell Street & Hooker Street,161,nearest_address
7906,23EH52,Imrie Rd,38 Imrie Rd,IS,904521600000,2305740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2135; METERED_FL=U; PLACEMENT=MIGRATED,23EH52,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{C98E6EA7-4C74-52C3-9CCA-D69616D6CDB3},-71.138508980999973,42.351645560000065,38 (STREET_FEA 2261),STREET_FEA 2261,27,derived_0_50_ft,boston-sam,78034,38 Imrie Rd,Imrie Rd,42.35163867,-71.13861062,High Rock Way & Imrie Road,70,nearest_address
7923,23EH148,Harvard Ave,160-162 Harvard Ave,IS,1320192000000,2305740189,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1851; METERED_FL=U; PLACEMENT=MIGRATED,23EH148,,,KE,KEK81-A,2011,,,,1,,1177632000000,chalmersh,1354492800000,{DCAD7D1D-76F7-5931-8572-BA3E1BACE5AE},-71.131473752999966,42.351430110000081,164-176 (STREET_FEA 2044),STREET_FEA 2044,47,derived_0_50_ft,boston-sam,166104,160-162 Harvard Ave,Harvard Ave,42.35154399,-71.13138853,Glenville Avenue & Glenville Terrace,94,nearest_address
8005,22EH130,Brainerd Rd,65 Brainerd Rd,IS,1054425600000,2205740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=648; METERED_FL=U; PLACEMENT=MIGRATED,22EH130,,,MU,MUCENT,2003,,,,1,,1177632000000,chings,1458604800000,{5C7A0EF0-4D8A-5CD5-822F-F3111778D350},-71.133610124999961,42.348193070000036,8 (STREET_FEA 1942),STREET_FEA 1942,90,derived_50_100_ft,boston-sam,343284,65 Brainerd Rd,Brainerd Rd,42.34795023,-71.13367357,Commonwealth Avenue & Griggs Street,200,nearest_address
8096,22EH72,Kelton St,228 Kelton St,IS,1004400000000,2205740130,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4626; METERED_FL=U; PLACEMENT=MIGRATED,22EH72,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{977FDBA2-6DD8-54C3-A013-B2A35E68CAE3},-71.136706374999960,42.346864565000033,228 (STREET_FEA 2364),STREET_FEA 2364,36,derived_0_50_ft,boston-sam,80924,228 Kelton St,Kelton St,42.34692967,-71.13660462,Kelton Street & Woodstock Avenue,35,nearest_address
8099,23FH132,Alcorn Street,Near Alcorn Street & Ashford Street,IS,,2306740037,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=371; METERED_FL=U; PLACEMENT=MIGRATED,23FH132,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{FBBB7266-A755-5666-9123-D863493E6E49},-71.121913827999947,42.353990241000076,120 (STREET_FEA 318),STREET_FEA 318,201,intersection_preferred_150_plus_ft,boston-sam,5117,120 Ashford St,Ashford St,42.35445167,-71.12232361,Alcorn Street & Ashford Street,234,nearest_intersection
8168,23EH134,Quint Ave,36 Quint Ave,IS,,2305740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3497; METERED_FL=U; PLACEMENT=MIGRATED,23EH134,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{9D446CA0-0275-5417-B06D-4F97A38EA047},-71.133992982999985,42.351848347000043,36 (STREET_FEA 3496),STREET_FEA 3496,61,derived_50_100_ft,boston-sam,169004,36 Quint Ave,Quint Ave,42.35192841,-71.13379288,Allston Street & Higgins Street,357,nearest_address
8183,22EH114,Brainerd Rd,99 Brainerd Rd,IS,1227657600000,2205740132,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4339; METERED_FL=U; PLACEMENT=MIGRATED,22EH114,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1242777600000,{38E6C4E7-EE42-5CBB-8E95-242B14F05328},-71.134851170999980,42.346803003000048,99 (STREET_FEA 648),STREET_FEA 648,41,derived_0_50_ft,boston-sam,422264,99 Brainerd Rd,Brainerd Rd,42.34683251,-71.13499741,Brainerd Road & Walbridge Street,51,nearest_address
8266,23EH10,Eleanor St,4-6 Eleanor St,IS,,2305740147,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1474; METERED_FL=U; PLACEMENT=MIGRATED,23EH10,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{9195E6C1-EFAB-5663-88CE-0B359BD8B3C3},-71.142520368999953,42.351185089000069,46-48 OPP (STREET_FEA 3587),STREET_FEA 3587,38,derived_0_50_ft,boston-sam,164938,4-6 Eleanor St,Eleanor St,42.35126508,-71.14261020,Eleanor Street & Ridgemont Street,90,nearest_address
8277,25FH66,Harvard Way,33 Harvard Way,IS,,2506740087,,,MANUAL,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3400; METERED_FL=U; PLACEMENT=blundonr,25FH66,,,U,U,,,,,1,,1247616000000,blundonr,1247788800000,{381FC40B-B3E4-53FA-958A-CCBAB656A829},-71.122988329999941,42.365485921000072,33 (STREET_FEA 2057),STREET_FEA 2057,89,derived_50_100_ft,boston-sam,341049,33 Harvard Way,Harvard Way,42.36564160,-71.12273535,Albert H. Gordon Road & Batten Way,130,nearest_address
8301,23DH168,Cambridge Street,Near Cambridge Street & Dustin Street,IS,,2304740183,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3030; METERED_FL=U; PLACEMENT=MIGRATED,23DH168,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{ACC78C65-D0BC-54BB-97CC-CEF00E48BBFB},-71.144619896999984,42.349849044000052,30 (STREET_FEA 4383),STREET_FEA 4383,298,intersection_preferred_150_plus_ft,boston-sam,143128,30-80 Warren St,Warren St,42.35007055,-71.14355187,Cambridge Street & Dustin Street,439,nearest_intersection
8304,25FH20,N Harvard St,206 N Harvard St,IS,915148800000,2506740054,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=516; METERED_FL=U; PLACEMENT=MIGRATED,25FH20,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{C41CB9BD-4A71-5EC8-B736-9AC40B1DCF5E},-71.130028307999964,42.362842797000042,204-206 (STREET_FEA 37),STREET_FEA 37,68,derived_50_100_ft,boston-sam,168221,206 N Harvard St,N Harvard St,42.36280643,-71.12977930,Bertram Street & North Harvard Street,50,nearest_address
8385,24FH42,Coolidge Rd,23-25 Coolidge Rd,IS,1046217600000,2406740023,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2062; METERED_FL=U; PLACEMENT=MIGRATED,24FH42,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{94D792EE-C7DC-558E-8756-A5EA6A1A9970},-71.129348975999960,42.359891669000035,20 OPP (STREET_FEA 1120),STREET_FEA 1120,60,derived_50_100_ft,boston-sam,42365,23-25 Coolidge Rd,Coolidge Rd,42.35989667,-71.12957161,Coolidge Road & Haskell Street,28,nearest_address
8412,26FH22,Soldiers Field Rd,801 Soldiers Field Rd,IS,,2606740005,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=37; METERED_FL=U; PLACEMENT=MIGRATED,26FH22,,,BF,U,,,,,1,,1177632000000,blundonr,1244505600000,{2BE8BA8D-9149-5CA2-A3C4-762206810810},-71.125989339999933,42.369419998000069,801 (STREET_FEA 3927),STREET_FEA 3927,110,derived_100_150_ft,boston-sam,341741,801 Soldiers Field Rd,Soldiers Field Rd,42.36971358,-71.12589608,Eliot Bridge & Soldiers Field Road,523,nearest_address
8414,23FH48,Chester St,106 Chester St,IS,,2306740026,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=318; METERED_FL=U; PLACEMENT=MIGRATED,23FH48,,,US,USSEN,1985,,,,1,,1177632000000,blundonr,1255478400000,{D0E0FD86-7C2B-5745-B975-875DEBE7D684},-71.127947493999955,42.354257807000067,106 (STREET_FEA 957),STREET_FEA 957,31,derived_0_50_ft,boston-sam,30825,106 Chester St,Chester St,42.35427867,-71.12806061,Ashford Street & Chester Street,94,nearest_address
8416,24FH12,Royal St,11 Royal St,IS,1035417600000,2406740091,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2550; METERED_FL=U; PLACEMENT=MIGRATED,24FH12,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{CB4E5407-B9D9-530B-B0D7-E9DF3087472D},-71.129694332999975,42.357201736000036,11 (STREET_FEA 3700),STREET_FEA 3700,35,derived_0_50_ft,boston-sam,119293,11 Royal St,Royal St,42.35728867,-71.12964061,Lincoln Street & Royal Street,37,nearest_address
8448,23FH90,Brighton Ave,2 Brighton Ave,IS,,2306740124,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,23FH90,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{55EC20D9-8873-5C81-8674-049E5AAFF6B3},-71.125988439999958,42.352147942000045,STREET_FEA 672,STREET_FEA 672,84,derived_50_100_ft,boston-sam,162562,2 Brighton Ave,Brighton Ave,42.35196304,-71.12617824,Brighton Avenue & Malvern Street,209,nearest_address
8548,26FH4,Harvard Way,47A Harvard Way,IS,,2606740021,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,26FH4,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{DA1F9655-CB9A-5524-836F-F1F05BC8A65D},-71.119158944999981,42.367459154000073,STREET_FEA 3927,STREET_FEA 3927,112,derived_100_150_ft,boston-sam,342827,47A Harvard Way,Harvard Way,42.36728773,-71.11950455,Harvard Way & Kresge Way,489,nearest_address
8618,23FH120,Alcorn Street,Near Alcorn Street & Gardner Street,IS,,2306740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=169; METERED_FL=U; PLACEMENT=MIGRATED,23FH120,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1237852800000,{6DB7C9E9-B14C-59AA-AB1D-8CF296F86504},-71.122873140999957,42.353061713000045,1055 BACK (STREET_FEA 1090),STREET_FEA 1090,183,intersection_preferred_150_plus_ft,boston-sam,36985,1065 Commonwealth Ave,Commonwealth Ave,42.35268867,-71.12333061,Alcorn Street & Gardner Street,37,nearest_intersection
8624,23GH16,Amory Street,Near Amory Street & Commonwealth Avenue,IS,,2307740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=727; METERED_FL=U; PLACEMENT=MIGRATED,23GH16,,,US,USMET250,1990,,,,1,,1177632000000,connorsm,1237852800000,{C7F3087D-10D1-5985-8A46-5AC394FD538A},-71.114713158999962,42.350846332000060,874-880 (STREET_FEA 1093),STREET_FEA 1093,239,intersection_preferred_150_plus_ft,boston-sam,41279,871 Commonwealth Ave,Commonwealth Ave,42.35149467,-71.11457461,Amory Street & Commonwealth Avenue,256,nearest_intersection
8631,23EH92,Allston St,48 Allston St,IS,,2305740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2184; METERED_FL=U; PLACEMENT=MIGRATED,23EH92,,,MH,MH929,2001,,,,1,,1177632000000,blundonr,1255478400000,{E38C0050-4045-507B-B428-9158EF4A06A0},-71.135525928999982,42.351735337000036,44 (STREET_FEA 206),STREET_FEA 206,47,derived_0_50_ft,boston-sam,2630,48 Allston St,Allston St,42.35160852,-71.13555542,Allston Street & Griggs Place,36,nearest_address
8638,23EH165,Cambridge St,614 Cambridge St,IS,,2305740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,23EH165,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{46C7378A-979C-5F19-9326-AA9DA8567699},-71.142838741999981,42.351373235000040,5 (STREET_FEA 1474),STREET_FEA 1474,38,derived_0_50_ft,boston-sam,25182,614 Cambridge St,Cambridge St,42.35146867,-71.14278062,Eleanor Street & Ridgemont Street,101,nearest_address
8655,23EH80,Greylock Rd,10 Greylock Rd,IS,,2305740164,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,23EH80,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{FC7C0A6B-96A8-5998-979A-93FA17C6413A},-71.135220336999964,42.350552247000053,10 (STREET_FEA 1938),STREET_FEA 1938,40,derived_0_50_ft,boston-sam,67203,10 Greylock Rd,Greylock Rd,42.35065867,-71.13518062,Long Avenue & Price Road,240,nearest_address
8692,24FH70,Sorrento St,12 Sorrento St,IS,347155200000,2406740044,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,24FH70,,,US,USSEN,1984,,,,1,,1177632000000,blundonr,1255478400000,{1AD4DC93-35D5-50A8-9C23-F9FABA1BDD3D},-71.125122496999950,42.359203155000046,12 (STREET_FEA 3933),STREET_FEA 3933,42,derived_0_50_ft,boston-sam,128389,12 Sorrento St,Sorrento St,42.35914867,-71.12526061,Amboy Street & Seattle Street,230,nearest_address
8755,23EH156,Harvard Ter,11 Harvard Ter,IS,599616000000,2305740041,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2044; METERED_FL=U; PLACEMENT=MIGRATED,23EH156,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1255478400000,{45028AFA-C7C5-5656-9168-C2507C170F67},-71.133173180999961,42.354004633000045,11 (STREET_FEA 2056),STREET_FEA 2056,42,derived_0_50_ft,boston-sam,70950,11 Harvard Ter,Harvard Ter,42.35411867,-71.13317061,Farrington Avenue & Harvard Avenue,224,nearest_address
8811,26GH2,Harvard Way,Near Harvard Way & Kresge Way,IS,,2607740001,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,26GH2,,,MU,MUCENT,1968,,,,1,,1177632000000,blundonr,1271808000000,{E7A0DB76-1A59-5835-A52F-B82A955BEB07},-71.118159887999980,42.366218140000058,610 (STREET_FEA 3927),STREET_FEA 3927,236,intersection_preferred_150_plus_ft,boston-sam,422514,610 Soldiers Field Rd,Soldiers Field Rd,42.36562469,-71.11851623,Harvard Way & Kresge Way,673,nearest_intersection
8904,23EH8,Gordon St,59 Gordon St,IS,,2305740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3587; METERED_FL=U; PLACEMENT=MIGRATED,23EH8,,,MU,MUCENT,1978,,,,1,,1177632000000,BlundoNR,1342483200000,{6165602C-F0FB-5431-BCCD-C448C541D14D},-71.140153605999956,42.351082592000068,59 (STREET_FEA 1875),STREET_FEA 1875,51,derived_50_100_ft,boston-sam,65447,59 Gordon St,Gordon St,42.35105867,-71.14034062,Gordon Street & Ridgemont Street,149,nearest_address
8932,24FH46,Cambridge St,243 Cambridge St,IS,,2406740085,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2772; METERED_FL=U; PLACEMENT=MIGRATED,24FH46,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{59F41156-1392-5F8C-9642-E529843B4D1F},-71.127071502999968,42.357563960000050,243 OPP (STREET_FEA 787),STREET_FEA 787,130,derived_100_150_ft,boston-sam,25098,243 Cambridge St,Cambridge St,42.35787867,-71.12730061,Cambridge Street & North Harvard Street,205,nearest_address
8938,22EH100,Commonwealth Ave,1407 Commonwealth Ave,IS,965952000000,2205740038,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1875; METERED_FL=U; PLACEMENT=MIGRATED,22EH100,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{F4143212-7CB9-5B18-AC9C-BDC0677B1953},-71.138662899999986,42.349046022000039,1409 (STREET_FEA 1090),STREET_FEA 1090,66,derived_50_100_ft,boston-sam,37487,1407 Commonwealth Ave,Commonwealth Ave,42.34915567,-71.13846562,Commonwealth Avenue & Gordon Street,284,nearest_address
8968,25EH80,Everett Street,Near Everett Street & Soldiers Field Road,IS,,2505740007,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1577; METERED_FL=U; PLACEMENT=MIGRATED,25EH80,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{1DC6D8AC-2BDB-52DA-8139-4809007B51E8},-71.134525472999940,42.365033330000074,1170 (STREET_FEA 3927),STREET_FEA 3927,220,intersection_preferred_150_plus_ft,boston-sam,128290,1200 Soldiers Field Rd,Soldiers Field Rd,42.36460621,-71.13510500,Everett Street & Soldiers Field Road,265,nearest_intersection
8972,23FH1,Sawyer Ter,11 Sawyer Ter,IS,,2306740012,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=318; METERED_FL=U; PLACEMENT=MIGRATED,23FH1,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{8B8A9496-E0E5-5FD2-9D31-348DC7F0B2E1},-71.124683470999969,42.354858582000077,16 OPP (STREET_FEA 3808),STREET_FEA 3808,33,derived_0_50_ft,boston-sam,423595,11 Sawyer Ter,Sawyer Ter,42.35477473,-71.12472667,Ashford Street & Malvern Street,212,nearest_address
8988,23FH140,Commonwealth Avenue,Near Commonwealth Avenue & Crowninshield Road,IS,,2306740174,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1093; METERED_FL=U; PLACEMENT=MIGRATED,23FH140,,,US,USMET250,1989,,,,1,,1177632000000,connorsm,1237852800000,{4609175E-5386-5417-9D25-F5E1CDA0A145},-71.119977128999949,42.351472928000078,977 OPP (STREET_FEA 1090),STREET_FEA 1090,206,intersection_preferred_150_plus_ft,boston-sam,41313,971-977 Commonwealth Ave,Commonwealth Ave,42.35199867,-71.11969061,Commonwealth Avenue & Crowninshield Road,87,nearest_intersection
9080,22EH86,Warren St,110 Warren St,IS,,2205740022,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=797; METERED_FL=U; PLACEMENT=MIGRATED,22EH86,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1255478400000,{37165885-5EDA-50CE-AB7F-F57D1D09E44C},-71.141433753999934,42.349258398000075,110 (STREET_FEA 4383),STREET_FEA 4383,38,derived_0_50_ft,boston-sam,143122,110 Warren St,Warren St,42.34936167,-71.14143462,Camelot Court & Warren Street,27,nearest_address
9087,23FH32,President Ter,1 President Ter,IS,1117584000000,2306740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=957; METERED_FL=U; PLACEMENT=MIGRATED,23FH32,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{BEC5AF66-E763-5195-B368-77026B54DA43},-71.129001747999951,42.353608075000068,45 (STREET_FEA 1779),STREET_FEA 1779,41,derived_0_50_ft,boston-sam,154637,1 President Ter,President Ter,42.35350867,-71.12907061,Gardner Street & President Terrace,60,nearest_address
9089,23EH132,Quint Ave,62 Quint Ave,IS,,2305740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3497; METERED_FL=U; PLACEMENT=MIGRATED,23EH132,,,KE,KEK81-A,1982,,,,1,,1177632000000,blundonr,1255478400000,{037B0EB1-902B-5D66-BEF8-FA74600B6815},-71.133697147999953,42.351064165000025,62 (STREET_FEA 3496),STREET_FEA 3496,43,derived_0_50_ft,boston-sam,114226,62 Quint Ave,Quint Ave,42.35103867,-71.13354061,Quint Avenue & Radcliffe Road,119,nearest_address
9107,25FH52,Rotterdam Street,Near Rotterdam Street & Science Drive,IS,,2506740061,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25FH52,,,MU,U,,,,,1,,1177632000000,blundonr,1244419200000,{000513F2-CD1E-5603-ACCA-D866F8DE7BC1},-71.124445042999980,42.362056416000030,STREET_FEA 0,STREET_FEA 0,222,intersection_preferred_150_plus_ft,boston-sam,423723,92 Windom St,Windom St,42.36169960,-71.12511531,Rotterdam Street & Science Drive,95,nearest_intersection
9141,25EH86,Raymond St,80-82 Raymond St,IS,,2505740115,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4901; METERED_FL=U; PLACEMENT=MIGRATED,25EH86,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{BAC3DB9D-0960-5A33-8484-B4F0BFDEE0D0},-71.132216917999983,42.361326072000054,82 (STREET_FEA 3526),STREET_FEA 3526,31,derived_0_50_ft,boston-sam,114842,80-82 Raymond St,Raymond St,42.36138567,-71.13213262,Holmes Street & Raymond Street,22,nearest_address
9172,24EH150,Franklin St,127 Franklin St,IS,,2405740010,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1726; METERED_FL=U; PLACEMENT=MIGRATED,24EH150,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{13E4A0F0-AFD1-57FB-B6E8-B37E832A2045},-71.132133991999979,42.360343369000077,30-32 OPP (STREET_FEA 2985),STREET_FEA 2985,38,derived_0_50_ft,boston-sam,60602,127 Franklin St,Franklin St,42.36044867,-71.13212062,Franklin Street & Myrick Street,82,nearest_address
9201,23EH171,Clevemont Ave,13 Clevemont Ave,IS,,2305740195,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1577; METERED_FL=U; PLACEMENT=blundonr,23EH171,,,SM,SMH205,1990,,,,1,,1248220800000,blundonr,1249430400000,{3C113893-F864-5B45-8BCA-DFB806433E3D},-71.137952564999978,42.354523001000075,12 (STREET_FEA 1034),STREET_FEA 1034,82,derived_50_100_ft,boston-sam,33880,13 Clevemont Ave,Clevemont Ave,42.35432328,-71.13809753,Clevemont Avenue & Everett Street,228,nearest_address
9214,23FH36,Commonwealth Avenue,Near Commonwealth Avenue & Crowninshield Road,IS,,2306740169,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=372; METERED_FL=U; PLACEMENT=MIGRATED,23FH36,,,US,USMET250,1990,,,,1,,1177632000000,connorsm,1237852800000,{4C7D8B53-BB1C-52ED-BC74-F4E736E776A4},-71.120707710999966,42.351572825000062,989 OPP (STREET_FEA 1090),STREET_FEA 1090,191,intersection_preferred_150_plus_ft,boston-sam,41315,989 Commonwealth Ave,Commonwealth Ave,42.35209467,-71.12064361,Commonwealth Avenue & Crowninshield Road,116,nearest_intersection
9258,25EH82,Appian Way,10 Appian Way,IS,,2505740132,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3526; METERED_FL=U; PLACEMENT=MIGRATED,25EH82,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{117D9F12-9962-56E6-A135-5F73C9A2B4F8},-71.132713124999952,42.360813297000050,5 OPP (STREET_FEA 268),STREET_FEA 268,71,derived_50_100_ft,boston-sam,3808,10 Appian Way,Appian Way,42.36097867,-71.13257062,Appian Way & Prescott Place,14,nearest_address
9276,23EH26,Cambridge St,562-574 Cambridge St,IS,865123200000,2305740105,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1875; METERED_FL=U; PLACEMENT=MIGRATED,23EH26,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1238371200000,{38F0B62D-6194-5F94-8F00-A5F556E0BEA8},-71.140645717999973,42.352318328000081,564-574 (STREET_FEA 787),STREET_FEA 787,32,derived_0_50_ft,boston-sam,25160,562-574 Cambridge St,Cambridge St,42.35225867,-71.14056062,Cambridge Street & Gordon Street,130,nearest_address
